,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Artist,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Q4c,Q5a,Q5b,Q6a,Q6b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ,dt_LZ,LZ_avg,dt_LZ_avg,IOI,IOI_avg,p_LZ,p_dt_LZ,p_LZ_avg,p_dt_LZ_avg,p_IOI,p_IOI_avg,g_LZ,g_dt_LZ,g_LZ_avg,g_dt_LZ_avg,g_IOI,g_IOI_avg,p_lag_0,g_lag_0,p_lag_avg,g_lag_avg,annot_frac,number,Condition,Pair
2105,P8_D5_G4_M6_R2_T1,11.9,P8,MC,DI,Z3,A1,11.5,P,,0.05409997183102273,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.05409997183102273,0.0028473669384748855,0.043820840945475836,-0.00014304953518653823,0.29472789115646253,0.36100478468899516,0.055523655300260176,0.002135525203856178,0.04420230637263993,-0.00014304953518653725,0.24710884353741494,0.2996411483253589,0.05409997183102273,0.00213552520385615,0.04758781203872132,-9.53663567910228e-05,0.33095238095238094,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,5,D5_M6,P8_G4
2106,P8_D5_G4_M6_R2_T1,10.3,P8,MC,DI,Z3,A1,11.6,P,,0.05442851417007752,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.05442851417007752,-0.0038329939556392464,0.043820840945475836,-0.00014304953518653823,0.22307692307692306,0.36100478468899516,0.05596171175233323,-0.0038329939556392546,0.04420230637263993,-0.00014304953518653725,0.2192307692307692,0.2996411483253589,0.058261508125716795,0.0022997963733835617,0.04758781203872132,-9.53663567910228e-05,0.3289377289377289,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,6,D5_M6,P8_G4
2107,P8_D5_G4_M6_R2_T1,12.2,P8,MC,DI,Z2,A2,11.1,P,,0.03321928094887357,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.03321928094887357,0.00132877123795492,0.043820840945475836,-0.00014304953518653823,0.3055555555555556,0.36100478468899516,0.03321928094887357,0.0019931568569324003,0.04420230637263993,-0.00014304953518653725,0.38333333333333336,0.2996411483253589,0.04783576456637798,-0.00199315685693242,0.04758781203872132,-9.53663567910228e-05,0.5706349206349207,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,7,D5_M6,P8_G4
2108,P8_D5_G4_M6_R2_T1,11.3,P8,MI,DI,Z3,A1,11.21,P,,0.0482957238410547,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.0482957238410547,-0.0007665987911278694,0.043820840945475836,-0.00014304953518653823,0.441025641025641,0.36100478468899516,0.04676252625879899,-0.0007665987911278459,0.04420230637263993,-0.00014304953518653725,0.3641025641025641,0.2996411483253589,0.04522932867654328,0.002299796373383554,0.04758781203872132,-9.53663567910228e-05,0.4705128205128205,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,8,D5_M6,P8_G4
2109,P8_D5_G4_M6_R2_T1,11.6,P8,MC,DI,Z1,A1,11.14,P,,0.03559208673093597,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.03559208673093597,-0.002135525203856143,0.043820840945475836,-0.00014304953518653823,0.4107142857142857,0.36100478468899516,0.039863137138648294,-0.00142368346923745,0.04420230637263993,-0.00014304953518653725,0.1578231292517007,0.2996411483253589,0.04840523795407296,6.938893903907228e-18,0.04758781203872132,-9.53663567910228e-05,0.3916666666666666,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,9,D5_M6,P8_G4
2110,P8_D5_G4_M6_R2_T1,11.5,P8,MI,DI,Z2,A2,11.22,P,,0.03832993955639259,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.03832993955639259,0.0007665987911278537,0.043820840945475836,-0.00014304953518653823,0.48333333333333334,0.36100478468899516,0.03679674197413688,0.0015331975822557157,0.04420230637263993,-0.00014304953518653725,0.3076923076923077,0.2996411483253589,0.04676252625879899,-0.0015331975822557079,0.04758781203872132,-9.53663567910228e-05,0.3974358974358973,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,10,D5_M6,P8_G4
2111,P8_D5_G4_M6_R2_T1,10.8,P8,MI,DI,Z3,A1,11.23,P,,0.051362119005566115,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.051362119005566115,-0.0022997963733835617,0.043820840945475836,-0.00014304953518653823,0.3943223443223443,0.36100478468899516,0.051362119005566115,-0.0007665987911278462,0.04420230637263993,-0.00014304953518653725,0.302014652014652,0.2996411483253589,0.051362119005566115,-0.0022997963733835383,0.04758781203872132,-9.53663567910228e-05,0.32765567765567766,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,11,D5_M6,P8_G4
2112,P8_D5_G4_M6_R2_T1,12.2,P8,MI,DI,Z1,A2,11.24,P,,0.02923296723500873,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.02923296723500873,-0.0013287712379549466,0.043820840945475836,-0.00014304953518653823,0.4111111111111111,0.36100478468899516,0.02790419599705378,-0.0013287712379549332,0.04420230637263993,-0.00014304953518653725,0.13,0.2996411483253589,0.04052752275762577,-0.001993156856932407,0.04758781203872132,-9.53663567910228e-05,0.5188888888888888,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,12,D5_M6,P8_G4
2113,P8_D5_G4_M6_R2_T1,11.7,P8,MI,DI,Z2,A2,11.25,P,,0.038439453669410865,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.038439453669410865,0.0007118417346187213,0.043820840945475836,-0.00014304953518653823,0.5892857142857143,0.36100478468899516,0.03416840326169853,-6.938893903907228e-18,0.04420230637263993,-0.00014304953518653725,0.26785714285714285,0.2996411483253589,0.039151295404029576,-0.0007118417346187284,0.04758781203872132,-9.53663567910228e-05,0.6785714285714286,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,13,D5_M6,P8_G4
2114,P8_D5_G4_M6_R2_T1,10.8,P8,MI,DI,Z2,A1,11.26,P,,0.04292953230315972,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.04292953230315972,-1.5479071016408433e-17,0.043820840945475836,-0.00014304953518653823,0.49358974358974356,0.36100478468899516,0.04139633472090401,-0.0015331975822557155,0.04420230637263993,-0.00014304953518653725,0.41666666666666663,0.2996411483253589,0.049828921423310406,-5.337610695313253e-19,0.04758781203872132,-9.53663567910228e-05,0.4987179487179487,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,14,D5_M6,P8_G4
2115,P8_D5_G4_M6_R2_T1,11.4,P8,MI,DI,Z2,A2,11.27,P,,0.03345656152707981,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.03345656152707981,0.0007118417346187213,0.043820840945475836,-0.00014304953518653823,0.4285714285714285,0.36100478468899516,0.03701577020017342,0.0007118417346187284,0.04420230637263993,-0.00014304953518653725,0.4583333333333333,0.2996411483253589,0.04698155448483552,-0.002135525203856157,0.04758781203872132,-9.53663567910228e-05,0.3928571428571428,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,15,D5_M6,P8_G4
2116,P8_D5_G4_M6_R2_T1,9.8,P8,MC,DI,Z3,A1,11.18,P,,0.05798274492894302,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.05798274492894302,-1.766263902812749e-17,0.043820840945475836,-0.00014304953518653823,0.28658008658008655,0.36100478468899516,0.05707676453942829,-0.001811960779029491,0.04420230637263993,-0.00014304953518653725,0.28495670995670996,0.2996411483253589,0.057076764539428296,0.0,0.04758781203872132,-9.53663567910228e-05,0.3075757575757576,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,16,D5_M6,P8_G4
2117,P8_D5_G4_M6_R2_T1,10.0,P8,MC,DI,Z3,A1,11.19,P,,0.053150849518197756,,1,6,4,6,6,7,6,6,7,6.0,7,4,2,4,4,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.5,5.833333333333333,5.666666666666666,D5,M6,R2,0.053150849518197756,-0.004152410118609209,0.043820840945475836,-0.00014304953518653823,0.38551587301587303,0.36100478468899516,0.04982892142331039,-0.0041524101186091915,0.04420230637263993,-0.00014304953518653725,0.3034722222222222,0.2996411483253589,0.05065940344703224,-0.004152410118609183,0.04758781203872132,-9.53663567910228e-05,0.3369047619047619,0.43893255866940073,0.3397129186602871,0.3397129186602871,0.3263157894736841,0.3473684210526316,,17,D5_M6,P8_G4
2118,P11_D1_G6_M6_R2_T1,10.3,P11,MC,DI,Z1,A3,15.1,P,,0.027405906782820677,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.027405906782820677,0.0008304820237218334,0.047994423818671104,-0.00014874304902480595,0.5833333333333334,0.37079286109136855,0.023253496664211466,0.0,0.046011183165007005,-0.00014874304902480392,0.16666666666666666,0.2973570100435772,0.05065940344703224,0.0033219280948873497,0.054313524351408356,9.965784284662244e-05,0.5263888888888889,0.32745057720057713,0.33,0.33,0.315,0.327,,0,D1_M6,P11_G6
2119,P11_D1_G6_M6_R2_T1,10.4,P11,MC,DI,Z1,A3,15.2,P,,0.03219714922736976,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.03219714922736976,7.739535508204217e-18,0.047994423818671104,-0.00014874304902480595,0.5705128205128205,0.37079286109136855,0.02759755648060264,1.521219048164277e-17,0.046011183165007005,-0.00014874304902480392,0.24358974358974358,0.2973570100435772,0.052128717796693966,0.0007665987911278697,0.054313524351408356,9.965784284662244e-05,0.46666666666666656,0.32745057720057713,0.33,0.33,0.315,0.327,,1,D1_M6,P11_G6
2120,P11_D1_G6_M6_R2_T1,10.4,P11,MC,DI,Z1,A3,15.3,P,,0.04069361916237014,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.04069361916237014,0.0024914460711654997,0.047994423818671104,-0.00014874304902480595,0.5327380952380952,0.37079286109136855,0.034880244996317256,0.0033219280948873753,0.046011183165007005,-0.00014874304902480392,0.34652777777777777,0.2973570100435772,0.05896422368425066,-0.0008304820237218253,0.054313524351408356,9.965784284662244e-05,0.28055555555555556,0.32745057720057713,0.33,0.33,0.315,0.327,,2,D1_M6,P11_G6
2121,P11_D1_G6_M6_R2_T1,10.0,P11,MC,DC,Z3,A3,15.4,P,,0.05896422368425064,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.05896422368425064,-0.0016609640474436916,0.047994423818671104,-0.00014874304902480595,0.2518187830687831,0.37079286109136855,0.058133741660528794,2.8912057932946783e-19,0.046011183165007005,-0.00014874304902480392,0.2863425925925926,0.2973570100435772,0.05481181356564146,-0.0024914460711655166,0.054313524351408356,9.965784284662244e-05,0.3091269841269841,0.32745057720057713,0.33,0.33,0.315,0.327,,3,D1_M6,P11_G6
2122,P11_D1_G6_M6_R2_T1,10.7,P11,MC,DI,Z1,A2,15.5,P,,0.03603014318300904,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.03603014318300904,8.006416042969878e-18,0.047994423818671104,-0.00014874304902480595,0.32051282051282054,0.37079286109136855,0.02606435889834693,-0.002299796373383554,0.046011183165007005,-0.00014874304902480392,0.21153846153846154,0.2973570100435772,0.052128717796693966,-0.0007665987911278537,0.054313524351408356,9.965784284662244e-05,0.4474358974358974,0.32745057720057713,0.33,0.33,0.315,0.327,,4,D1_M6,P11_G6
2123,P11_D1_G6_M6_R2_T1,10.3,P11,MC,DI,Z1,A2,15.5,P,,0.0298973528539862,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0298973528539862,-0.002491446071165525,0.047994423818671104,-0.00014874304902480595,0.4444444444444444,0.37079286109136855,0.025744942735376992,-0.0033219280948873667,0.046011183165007005,-0.00014874304902480392,0.4166666666666667,0.2973570100435772,0.05232036749447593,8.673617379884035e-18,0.054313524351408356,9.965784284662244e-05,0.21388888888888888,0.32745057720057713,0.33,0.33,0.315,0.327,,5,D1_M6,P11_G6
2124,P11_D1_G6_M6_R2_T1,10.8,P11,MC,DI,Z2,A2,15.6,P,,0.03756334076526474,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.03756334076526474,0.001533197582255715,0.047994423818671104,-0.00014874304902480595,0.4487179487179487,0.37079286109136855,0.03526354439188118,7.472654973438553e-18,0.046011183165007005,-0.00014874304902480392,0.5641025641025641,0.2973570100435772,0.049828921423310406,-0.0030663951645114,0.054313524351408356,9.965784284662244e-05,0.4032051282051282,0.32745057720057713,0.33,0.33,0.315,0.327,,6,D1_M6,P11_G6
2125,P11_D1_G6_M6_R2_T1,10.8,P11,MC,DI,Z3,A2,15.7,P,,0.05059552021443825,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.05059552021443825,7.472654973438553e-18,0.047994423818671104,-0.00014874304902480595,0.3699633699633699,0.37079286109136855,0.05519511296120538,0.0015331975822557079,0.046011183165007005,-0.00014874304902480392,0.33653846153846156,0.2973570100435772,0.05059552021443826,1.5479071016408433e-17,0.054313524351408356,9.965784284662244e-05,0.45128205128205123,0.32745057720057713,0.33,0.33,0.315,0.327,,7,D1_M6,P11_G6
2126,P11_D1_G6_M6_R2_T1,5.6,P11,MI,DI,Z2,A2,15.26,P,,0.05694733876949761,,0.5,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.05694733876949761,0.0028473669384748716,0.047994423818671104,-0.00014874304902480595,0.2394557823129251,0.37079286109136855,0.05837102223873506,0.0028473669384748855,0.046011183165007005,-0.00014874304902480392,0.3380952380952381,0.2973570100435772,0.05125260489254784,-0.0014236834692374707,0.054313524351408356,9.965784284662244e-05,0.3619047619047619,0.32745057720057713,0.33,0.33,0.315,0.327,,8,D1_M6,P11_G6
2127,P11_D1_G6_M6_R2_T1,9.7,P11,MC,DI,Z2,A3,15.9,P,,0.0398631371386483,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0398631371386483,-0.0041524101186091915,0.047994423818671104,-0.00014874304902480595,0.3341269841269841,0.37079286109136855,0.04484602928097935,-0.0024914460711655,0.046011183165007005,-0.00014874304902480392,0.37083333333333335,0.2973570100435772,0.058964223684250666,5.782411586589357e-19,0.054313524351408356,9.965784284662244e-05,0.3277777777777778,0.32745057720057713,0.33,0.33,0.315,0.327,,9,D1_M6,P11_G6
2128,P11_D1_G6_M6_R2_T1,10.2,P11,MC,DI,Z1,A3,15.1,P,,0.037371691067482775,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.037371691067482775,0.0,0.047994423818671104,-0.00014874304902480595,0.6527777777777778,0.37079286109136855,0.037371691067482775,-0.000830482023721825,0.046011183165007005,-0.00014874304902480392,0.40972222222222215,0.2973570100435772,0.05148988547075409,0.0,0.054313524351408356,9.965784284662244e-05,0.3111111111111111,0.32745057720057713,0.33,0.33,0.315,0.327,,10,D1_M6,P11_G6
2129,P11_D1_G6_M6_R2_T1,11.4,P11,MC,DI,Z3,A1,15.11,P,,0.037727611934792134,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.037727611934792134,0.0014236834692374501,0.047994423818671104,-0.00014874304902480595,0.3715986394557822,0.37079286109136855,0.0398631371386483,0.004271050407712315,0.046011183165007005,-0.00014874304902480392,0.4238945578231292,0.2973570100435772,0.037727611934792134,-0.0014236834692374354,0.054313524351408356,9.965784284662244e-05,0.25,0.32745057720057713,0.33,0.33,0.315,0.327,,11,D1_M6,P11_G6
2130,P11_D1_G6_M6_R2_T1,6.4,P11,MC,DC,Z3,A1,15.12,P,,0.06726904392146905,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.06726904392146905,0.007474338213496563,0.047994423818671104,-0.00014874304902480595,0.16919642857142853,0.37079286109136855,0.0722519360638001,0.0087200612490793,0.046011183165007005,-0.00014874304902480392,0.18249458874458874,0.2973570100435772,0.0597947057079725,0.0049828921423310125,0.054313524351408356,9.965784284662244e-05,0.3,0.32745057720057713,0.33,0.33,0.315,0.327,,12,D1_M6,P11_G6
2131,P11_D1_G6_M6_R2_T1,7.1,P11,MC,DC,Z3,A1,15.13,P,,0.0847091664196277,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0847091664196277,0.0024914460711655253,0.047994423818671104,-0.00014874304902480595,0.12217261904761903,0.37079286109136855,0.08221772034846217,0.0024914460711655123,0.046011183165007005,-0.00014874304902480392,0.12293019480519478,0.2973570100435772,0.06477759785030354,-0.0012457230355827752,0.054313524351408356,9.965784284662244e-05,0.26458333333333334,0.32745057720057713,0.33,0.33,0.315,0.327,,13,D1_M6,P11_G6
2132,P11_D1_G6_M6_R2_T1,7.0,P11,MC,DC,Z3,A1,15.14,P,,0.07972627427729667,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.07972627427729667,0.0012457230355827622,0.047994423818671104,-0.00014874304902480595,0.1389880952380952,0.37079286109136855,0.0759891051705484,0.0024914460711655245,0.046011183165007005,-0.00014874304902480392,0.14196428571428565,0.2973570100435772,0.048583198387727636,-0.002491446071165525,0.054313524351408356,9.965784284662244e-05,0.23333333333333334,0.32745057720057713,0.33,0.33,0.315,0.327,,14,D1_M6,P11_G6
2133,P11_D1_G6_M6_R2_T1,6.1,P11,MC,DC,Z3,A1,15.15,P,,0.0726078569311095,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0726078569311095,1.3877787807814457e-17,0.047994423818671104,-0.00014874304902480595,0.16088435374149657,0.37079286109136855,0.0697604899926346,1.3877787807814457e-17,0.046011183165007005,-0.00014874304902480392,0.1680272108843537,0.2973570100435772,0.052676288361785284,0.0014236834692374421,0.054313524351408356,9.965784284662244e-05,0.4333333333333334,0.32745057720057713,0.33,0.33,0.315,0.327,,15,D1_M6,P11_G6
2134,P11_D1_G6_M6_R2_T1,5.6,P11,MC,DC,Z3,A1,15.16,P,,0.08542100815424644,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.08542100815424644,0.0028473669384748573,0.047994423818671104,-0.00014874304902480595,0.12301587301587302,0.37079286109136855,0.08399732468500898,0.005694733876949742,0.046011183165007005,-0.00014874304902480392,0.12301587301587302,0.2973570100435772,0.05125260489254785,-0.004271050407712328,0.054313524351408356,9.965784284662244e-05,0.39761904761904765,0.32745057720057713,0.33,0.33,0.315,0.327,,16,D1_M6,P11_G6
2135,P11_D1_G6_M6_R2_T1,6.0,P11,MC,DI,Z3,A1,15.17,P,,0.07403154040034694,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.07403154040034694,1.3877787807814457e-17,0.047994423818671104,-0.00014874304902480595,0.17159863945578227,0.37079286109136855,0.07830259080805925,0.0014236834692374425,0.046011183165007005,-0.00014874304902480392,0.15833333333333335,0.2973570100435772,0.05837102223873506,0.0014236834692374564,0.054313524351408356,9.965784284662244e-05,0.23367346938775507,0.32745057720057713,0.33,0.33,0.315,0.327,,17,D1_M6,P11_G6
2136,P11_D1_G6_M6_R2_T1,5.8,P11,MC,DI,Z3,A1,15.18,P,,0.0726078569311095,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0726078569311095,0.0028473669384748573,0.047994423818671104,-0.00014874304902480595,0.16564625850340134,0.37079286109136855,0.07403154040034694,0.0014236834692374287,0.046011183165007005,-0.00014874304902480392,0.1630952380952381,0.2973570100435772,0.07972627427729666,1.3877787807814457e-17,0.054313524351408356,9.965784284662244e-05,0.15522057307771592,0.32745057720057713,0.33,0.33,0.315,0.327,,18,D1_M6,P11_G6
2137,P11_D1_G6_M6_R2_T1,10.35,P11,MC,DI,Z3,A1,15.19,P,,0.05596171175233323,,1.5,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.05596171175233323,-0.0015331975822557228,0.047994423818671104,-0.00014874304902480595,0.3923076923076923,0.37079286109136855,0.05366191537894967,-0.0022997963733835535,0.046011183165007005,-0.00014874304902480392,0.48589743589743584,0.2973570100435772,0.05596171175233323,-0.003066395164511408,0.054313524351408356,9.965784284662244e-05,0.2846153846153846,0.32745057720057713,0.33,0.33,0.315,0.327,,19,D1_M6,P11_G6
2138,P11_D1_G6_M6_R2_T1,6.6,P11,MC,DI,Z1,A3,15.2,P,,0.03861741410306554,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.03861741410306554,-0.0062286151779137626,0.047994423818671104,-0.00014874304902480595,0.625,0.37079286109136855,0.028651629818403437,-0.007474338213496537,0.046011183165007005,-0.00014874304902480392,0.29166666666666663,0.2973570100435772,0.06353187481472078,-1.214306433183765e-17,0.054313524351408356,9.965784284662244e-05,0.21041666666666664,0.32745057720057713,0.33,0.33,0.315,0.327,,20,D1_M6,P11_G6
2139,P11_D1_G6_M6_R2_T1,6.6,P11,MC,DI,Z1,A3,15.21,P,,0.0298973528539862,,1.0,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.0298973528539862,-0.001245723035582738,0.047994423818671104,-0.00014874304902480595,0.625,0.37079286109136855,0.0199315685693241,0.0,0.046011183165007005,-0.00014874304902480392,0.0,0.2973570100435772,0.052320367494475925,-0.003737169106748275,0.054313524351408356,9.965784284662244e-05,0.27708333333333335,0.32745057720057713,0.33,0.33,0.315,0.327,,21,D1_M6,P11_G6
2140,P11_D1_G6_M6_R2_T1,4.7,P11,MC,DI,Z2,A3,15.22,P,,0.038202173091204626,,0.5,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.038202173091204626,0.004982892142331033,0.047994423818671104,-0.00014874304902480595,0.3055555555555555,0.37079286109136855,0.03321928094887357,0.0066438561897746995,0.046011183165007005,-0.00014874304902480392,0.18055555555555555,0.2973570100435772,0.0597947057079725,-0.00166096404744365,0.054313524351408356,9.965784284662244e-05,0.28333333333333327,0.32745057720057713,0.33,0.33,0.315,0.327,,22,D1_M6,P11_G6
2141,P11_D1_G6_M6_R2_T1,4.4,P11,MC,DI,Z2,A1,15.23,P,,0.04584260770944556,,0.5,7,6,5,4,7,7,4,7,4.0,4,1,1,3,3,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,4.5,D1,M6,R2,0.04584260770944556,-0.00597947057079724,0.047994423818671104,-0.00014874304902480595,0.24999999999999994,0.37079286109136855,0.05182207828024281,-0.0039863137138648405,0.046011183165007005,-0.00014874304902480392,0.2333333333333333,0.2973570100435772,0.0498289214233104,-0.0049828921423309995,0.054313524351408356,9.965784284662244e-05,0.5416666666666666,0.32745057720057713,0.33,0.33,0.315,0.327,,23,D1_M6,P11_G6
2142,P7_D1_G1_M6_R1_T1,17.2,P7,MC,DI,Z2,A2,10.1,P,,0.05125260489254784,,10,7,5,4,6,1,1,4,6,7.0,4,6,1,6,7,6.0,6.0,,,,,,3.0,4.666666666666667,3.8333333333333335,D1,M6,R1,0.05125260489254784,0.0009491223128249669,0.05575452288986625,-0.0002693455212070789,0.3920634920634921,0.3399864149864151,0.05694733876949759,0.0009491223128249666,0.056562559453487496,-0.00026934552120708394,0.3567460317460317,0.270023595023595,0.05172716604896032,0.0018982446256499141,0.05961514202716777,0.00017956368080471817,0.2507936507936508,0.25327112827112824,0.3333333333333333,0.3333333333333333,0.3288288288288288,0.3504504504504505,,0,D1_M6,P7_G1
