,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ_Av,CTW_Av,Participant
278,P5_D5_G3_M6_R1_T1,MC,DC,Z3,A1,5.7,5.401806808765236,0.19582820885645,0.16495688335284162,IMP2,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
279,P5_D5_G3_M6_R1_T1,MC,DI,Z1,A1,5.8,1.9623934406049346,0.027269518705359166,0.029415886366460905,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
280,P5_D5_G3_M6_R1_T1,MC,DI,Z1,A1,5.9,2.0,0.0792422867322889,0.06855397246420984,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
281,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.1,2.0,0.24498227529636096,0.17250672343721168,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
282,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.11,2.0,0.35696313990834544,0.2520293314956952,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
283,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.12,2.0,0.34874868703735773,0.2059112045652267,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
284,P5_D5_G3_M6_R1_T1,MC,DI,Z2,A1,5.13,2.0,0.051457164206071125,0.039138086097748874,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
285,P5_D5_G3_M6_R1_T1,MC,DI,Z3,A1,5.14,1.2268041237113403,0.24105178197310043,0.16980855639263104,IMP0,1.0,5,5,4,4,5,4,4,4,4,3,4,3,4,3,5.0,5.0,4.0,3.8333333333333335,3.916666666666667,D5,M6,R1,0.2342913784797924,[0.29463946],P5
286,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A2,6.1,3.5062204516555324,0.007366748145937837,0.012438117874846074,IMP1,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
287,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A2,6.2,2.108272225153648,0.060145828763240934,0.06139586936534947,IMP0,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
288,P5_D6_G3_M6_R2_T1,MC,DC,Z3,A1,6.3,1.8011285919076925,0.38886785083217384,0.29974289633078527,IMP0,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
289,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A3,6.4,3.0,0.0006453183779761999,0.005982892142331,IMP1,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
290,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A3,6.5,2.703456243818778,0.0006453183779761999,0.005982892142331,IMP0,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
291,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A3,6.6,3.399947723243039,0.0010499921214027434,0.006695141206894219,IMP1,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
292,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A3,6.7,3.6934458407989665,0.001028578428755654,0.0064814664875252545,IMP1,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
293,P5_D6_G3_M6_R2_T1,MC,DC,Z1,A1,6.8,2.0,0.032535686079051,0.03066232222944655,IMP0,0.25,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
294,P5_D6_G3_M6_R2_T1,MC,DC,Z3,A1,6.9,2.0,0.2910106920765757,0.23589689018333826,IMP0,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
295,P5_D6_G3_M6_R2_T1,MC,DC,Z3,A1,6.1,1.5862845527461973,0.4966198144875511,0.38390224579957527,IMP0,2.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
296,P5_D6_G3_M6_R2_T1,MC,DC,Z3,A1,6.11,0.026315789473678963,0.39543617018262517,0.35085388920384186,IMP0,1.0,2,5,6,6,6,6,6,6,6,6,4,2,5,5,7.0,7.0,5.0,5.666666666666667,5.333333333333334,D6,M6,R2,0.1901915389799789,[0.21975929],P5
297,P6_D5_G1_M5_R1_T1,MI,DI,Z2,A3,7.1,4.669348294248649,0.0752470786430621,0.05637725287965786,IMP1,2.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
298,P6_D5_G1_M5_R1_T1,MI,DI,Z2,A2,7.2,5.0,0.19693242601415595,0.14545906521042345,IMP2,2.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
299,P6_D5_G1_M5_R1_T1,MI,DI,Z2,A1,7.3,5.0,0.13341218357791645,0.11068350463312429,IMP2,1.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
300,P6_D5_G1_M5_R1_T1,MI,DI,Z1,A3,7.4,5.0,0.0008797215045416822,0.00630340422138445,IMP2,2.5,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
301,P6_D5_G1_M5_R1_T1,MI,DI,Z1,A3,7.5,5.0,0.04485910149156797,0.027296945399385337,IMP2,2.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
302,P6_D5_G1_M5_R1_T1,MI,DI,Z1,A1,7.6,4.284732889756208,0.0011248370879902998,0.0069800408327195,IMP1,0.5,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
303,P6_D5_G1_M5_R1_T1,MI,DI,Z2,A3,7.7,3.0,0.09214791169277999,0.07686715774168792,IMP1,2.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
304,P6_D5_G1_M5_R1_T1,MI,DI,Z1,A1,7.8,3.0,0.10967305671884482,0.09024195648015985,IMP1,1.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
305,P6_D5_G1_M5_R1_T1,MI,DI,Z2,A2,7.8,3.0,0.43237993024258664,0.27657278676139413,IMP1,1.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
306,P6_D5_G1_M5_R1_T1,MI,DC,Z3,A1,7.9,2.4209050169998214,0.7428778788384321,0.5720784486571777,IMP0,2.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
307,P6_D5_G1_M5_R1_T1,MC,DC,Z3,A1,7.1,2.0,0.5207554665863731,0.4865179110286471,IMP0,1.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
308,P6_D5_G1_M5_R1_T1,MI,DC,Z1,A1,7.11,0.7068965517241368,0.0006453183779762,0.005982892142331,IMP0,1.0,7,6,7,6,7,7,6,7,6,2,7,1,6,6,7.0,7.0,5.5,5.666666666666667,5.583333333333334,D5,M5,R1,0.4196534647937633,[0.4526817],P6
309,P6_D1_G1_M1_R1_T1,MI,DI,Z1,A3,7.1,6.0,0.002070753724617342,0.007708726414157261,IMP2,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
310,P6_D1_G1_M1_R1_T1,MI,DI,Z1,A3,7.2,6.0,0.0011670980021606292,0.006730753660122379,IMP2,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
311,P6_D1_G1_M1_R1_T1,MC,DI,Z2,A3,7.3,5.658664812842813,0.1331446024018501,0.10444048674547447,IMP2,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
312,P6_D1_G1_M1_R1_T1,MI,DI,Z2,A2,7.4,5.0,0.2248154200128579,0.17744714194868202,IMP2,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
313,P6_D1_G1_M1_R1_T1,MI,DI,Z3,A1,7.5,5.0,0.41083761794324236,0.33765947528280826,IMP2,1.5,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
314,P6_D1_G1_M1_R1_T1,MI,DI,Z1,A1,7.6,5.0,0.03444169110264719,0.03562540321115298,IMP2,1.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
315,P6_D1_G1_M1_R1_T1,MI,DI,Z3,A3,7.7,5.0,0.01143371470655799,0.014102531478351695,IMP2,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
316,P6_D1_G1_M1_R1_T1,MI,DI,Z3,A2,7.8,2.892997491840862,0.11379025992170662,0.10242141548419091,IMP0,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
317,P6_D1_G1_M1_R1_T1,MI,DI,Z3,A1,7.9,1.0,0.4971379981481842,0.47952880520783314,IMP0,2.0,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
318,P6_D1_G1_M1_R1_T1,MI,DI,Z3,A1,7.1,0.5923913043478263,0.6397983887312316,0.4908108303905145,IMP0,1.5,7,6,7,6,6,7,6,6,6,5,7,1,5,5,7.0,7.0,5.0,6.166666666666667,5.583333333333334,D1,M1,R1,0.4316768109915129,[0.45406935],P6
319,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.1,3.0,0.0006453183779762002,0.0059828921423309995,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
320,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.2,3.0,0.007907105536899618,0.010525458398545311,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
321,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.3,3.0,0.00854716967131053,0.010930283721566285,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
322,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.4,3.0725317879742082,0.0006453183779762001,0.0059828921423309995,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
323,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.5,3.6417385411699628,0.004127326156899769,0.008714212468177778,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
324,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A3,4.6,4.0,0.014528464855779648,0.017574745668097396,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
325,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A3,4.7,4.0,0.014318928865940626,0.017948676426993083,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
326,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A2,4.8,4.0,0.018363120556477857,0.0197895663169411,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
327,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.9,4.70042950837075,0.11586084571279723,0.0824784416764208,IMP1,2.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
328,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A2,4.10,5.0,0.0017387530875679453,0.008158489284996828,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
329,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.11.1,5.0,0.09423428659191942,0.07054826984498686,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
330,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A2,4.11.2,5.0,0.38605609754394826,0.31185825291900565,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
331,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.12,4.834190708343426,0.07650442553804084,0.07070690713663957,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
332,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.13.1,5.0,0.12137033554134245,0.11748224570395503,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
333,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.13.2,5.0,0.268774637260779,0.2263093984273046,IMP2,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
334,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.14,5.0,0.5100853767618331,0.34292849961270205,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
335,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.15,4.43821378047665,0.5265396496949516,0.39686517877462585,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
336,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A1,4.16,4.0,0.1029376106973426,0.06940154885104008,IMP1,1.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
337,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.17,4.0,0.058631433823478546,0.052599593417993716,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
338,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.18,4.0,0.01891683407209737,0.022435845533741366,IMP1,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
339,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A3,4.19,4.3854549088214405,0.06244409621861759,0.05332577779034186,IMP1,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
340,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A3,4.20,5.0,0.06912232391245884,0.0598289214233104,IMP2,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
341,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.21,5.0,0.006750284001896178,0.011315469921365192,IMP2,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
342,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.22,5.509486887906688,0.06919006741021734,0.0567128317658463,IMP2,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
343,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.23,6.0,0.5359906086892557,0.4106439606781762,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
344,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A1,4.24,6.0,0.3895050865550639,0.36359667246802746,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
345,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A2,4.25,6.000000000000001,0.06638497290447821,0.060739361531926,IMP2,8.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
346,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.26,5.603999517525056,0.29946689518585584,0.23247809467343483,IMP2,5.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
347,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.27,5.0,0.013610608509505621,0.01748845395450608,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
348,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.28,5.178819412172761,0.07969717402983484,0.07459918639969015,IMP2,6.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
349,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.29,5.886049993556264,0.5243094980305772,0.4958044877209521,IMP2,10.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
350,P4_D1_G2_M1_R1_T1,MC,DI,Z2,A1,4.30,6.0,0.6455982325423841,0.5833319838772767,IMP2,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
351,P4_D1_G2_M1_R1_T1,MC,DI,Z2,A1,4.31,2.311475409836062,0.5395464246373646,0.3769222049668557,IMP0,4.0,7,6,7,6,7,1,6,7,6,6,1,3,7,6,,,6.0,4.333333333333333,5.166666666666666,D1,M1,R1,0.32014982844113,[0.34184502],P4
352,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A2,6.1,3.5853253625952677,0.0006453183779761999,0.005982892142331,IMP1,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
353,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A2,6.2,2.5636093898349332,0.03079138757802494,0.020804147676742,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
354,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A1,6.3,2.2271969439146257,0.32335614057036427,0.22884562444416243,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
355,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A3,6.4,2.209230043732651,0.03937405633857478,0.02731320325846777,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
356,P5_D1_G3_M6_R2_T1,MC,DI,Z2,A3,6.5,2.595284074172299,0.06290189439394592,0.04995714938846418,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
357,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A3,6.6,2.766925218707058,0.2432017192304286,0.1887602470905444,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
358,P5_D1_G3_M6_R2_T1,MC,DI,Z2,A3,6.7,3.0,0.17978284645025816,0.13222191634551603,IMP1,1.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
359,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A3,6.7,3.810568110808348,0.07567879739661268,0.06913564253360312,IMP1,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
360,P5_D1_G3_M6_R2_T1,MI,DI,Z3,A1,6.8,4.844012326594035,0.014998159320858927,0.02134804696240844,IMP1,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
361,P5_D1_G3_M6_R2_T1,MC,DC,Z1,A1,6.9,5.0,0.01383855048331535,0.020940122498158603,IMP2,,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
362,P5_D1_G3_M6_R2_T1,MC,DC,Z3,A1,6.1,2.3482979916598357,0.2882622763517145,0.20491405587483819,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
363,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A1,6.11,1.7473958333333335,0.457205270717664,0.34292849961270205,IMP0,2.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
364,P5_D1_G3_M6_R2_T1,MC,DC,Z3,A1,6.12,0.0,0.3856352784849984,0.3230761756858764,IMP0,1.0,7,6,4,6,7,7,7,7,6,6,6,1,6,6,7.0,7.0,4.75,6.333333333333333,5.541666666666666,D1,M6,R2,0.2163235795264323,[0.25826712],P5
365,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.1,3.1559700117235607,0.005472606109493737,0.010283095869631439,IMP1,3.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
366,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.1,5.0,0.194496268655143,0.18297678468629108,IMP2,1.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
367,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.2,3.6928414575795663,0.11103890754385812,0.08797570945654964,IMP1,4.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
368,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.3,3.0,0.012305154277290157,0.014209368838036187,IMP1,3.0,2,2,4,5,6,4,6,5,6,6,6,6,6,5,,,5.25,5.5,5.375,D6,M6,R1,0.4364616316090856,[0.46264393],P3
