,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_subj,Imp_avg,Flow_subj,Flow_avg,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,LZ,CTW,LZ_avg,CTW_avg,p_LZ,p_CTW,p_LZ_avg,p_CTW_avg,p_MIR_entropy,p_MIR_entropy_avg,p_MIR_rms,p_MIR_rms_avg,p_MIR_novelty,p_MIR_novelty_avg,p_var_entropy,p_var_entropy_avg,g_LZ,g_CTW,g_LZ_avg,g_CTW_avg,g_MIR_entropy,g_MIR_entropy_avg,g_MIR_rms,g_MIR_rms_avg,g_MIR_novelty,g_MIR_novelty_avg,g_var_entropy,g_var_entropy_avg,annot_frac,Condition,Pair,Condition_order,p_LZ_Av,p_CTW_Av
122,P5_D6_G3_M6_R1_T1,10.3,G3,MC,DC,Z3,A1,5.14,6.000000000000001,3.6470588235294117,5.161812297734628,4.6923076923076925,0.2931016335112647,0.25729030910035644,IMP2,1.5,2,2,6,5,6,4,4,5,5,5,5,5,4,6,5.0,5.0,5.5,4.666666666666667,5.083333333333334,D6,M6,R1,0.6966134953832829,0.6707447097040603,0.0041039217342072444,0.002442508682912166,0.37559270084483753,0.45358752792105184,51.50978929365188,48.5552530822528,0.6966134953832829,0.6707447097040603,0.0041039217342072444,0.002442508682912166,0.37559270084483753,0.45358752792105184,51.50978929365188,48.5552530822528,0.25729030910035644,0.2931016335112647,0.14349687157954838,0.2186554619877942,0.14642537916280446,0.18442800682518695,0.10107833571799715,0.1336093561888721,0.7029334631501969,0.7031406648446215,0.0028276119419560195,0.0014206239725674432,0.3989037136136905,0.42733284118840575,19.506999690411455,15.593818475539681,0.2761164292784313,0.35839007660946504,0.16345853551439601,0.23661660436183188,0.7029334631501969,0.6553419267099604,0.0028276119419560195,0.0011827382334587673,0.5714073010537835,0.3273268792148352,14.995003643142141,14.239822797036839,,D6_M6,P5_D6,0.0,,
123,P6_D1_G1_M6_R2_T1,9.8,P6,MC,DC,Z1,A1,8.1,1.0,4.285714285714286,6.0,5.428571428571429,0.3969596588248197,0.3081905599521885,IMP0,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7373362351310333,0.7283014996274556,0.024439273626085656,0.022262447244652313,0.19716944434230976,0.3706726517779954,55.27995153402359,55.034441401158915,0.7373362351310333,0.7283014996274556,0.024439273626085656,0.022262447244652313,0.19716944434230976,0.3706726517779954,55.27995153402359,55.034441401158915,0.3081905599521885,0.3969596588248197,0.18796237447633474,0.251467431295769,0.0041835822617944,0.0004299302129161,0.13768634066038948,0.207775954737441,0.7624282843006674,0.7871748243878889,0.0004525399865612122,0.007504437167530294,1.0263250906665138,0.42016324678655154,8.296813340855424,18.5788794373569,0.474139323003367,0.53997320520084,0.1858440209183785,0.26800541564679137,0.7624282843006674,0.6875843072211797,0.0004525399865612122,0.007700543705602383,0.416682666375201,0.596594559558519,21.034635395729925,19.78063356421399,,D1_M6,P6_D1,2.0,,
124,P6_D1_G1_M6_R2_T1,9.7,P6,MC,DC,Z1,A1,8.2,1.0,4.285714285714286,6.0,5.428571428571429,0.16011388178044142,0.12690199527443055,IMP0,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7167082231406509,0.7283014996274556,0.018329664894181797,0.022262447244652313,0.24259022926588336,0.3706726517779954,54.01494787969185,55.034441401158915,0.7167082231406509,0.7283014996274556,0.018329664894181797,0.022262447244652313,0.24259022926588336,0.3706726517779954,54.01494787969185,55.034441401158915,0.12690199527443055,0.16011388178044142,0.18796237447633474,0.251467431295769,0.0041835822617944,0.0004299302129161,0.13768634066038948,0.207775954737441,0.6652668627884588,0.7871748243878889,0.0004938731109308159,0.007504437167530294,0.7940135791723973,0.42016324678655154,12.764329340796465,18.5788794373569,0.35978807451431954,0.43498460805783706,0.1858440209183785,0.26800541564679137,0.6652668627884588,0.6875843072211797,0.0004938731109308159,0.007700543705602383,0.5660982353347475,0.596594559558519,20.535257374354345,19.78063356421399,,D1_M6,P6_D1,2.0,,
125,P6_D1_G1_M6_R2_T1,10.0,P6,MC,DI,Z1,A3,8.3,1.0,4.285714285714286,6.0,5.428571428571429,0.0942656046600276,0.04253308632824321,IMP0,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.6775843582317758,0.7283014996274556,0.011656577728395867,0.022262447244652313,0.28438722835960484,0.3706726517779954,53.43038130352007,55.034441401158915,0.6775843582317758,0.7283014996274556,0.011656577728395867,0.022262447244652313,0.28438722835960484,0.3706726517779954,53.43038130352007,55.034441401158915,0.04253308632824321,0.0942656046600276,0.18796237447633474,0.251467431295769,0.0041835822617944,0.0004299302129161,0.13768634066038948,0.207775954737441,0.6670659404911918,0.7871748243878889,0.0006630022200759451,0.007504437167530294,0.25034722593538034,0.42016324678655154,11.63388204988432,18.5788794373569,0.2335833429501881,0.35134462870172783,0.1858440209183785,0.26800541564679137,0.6670659404911918,0.6875843072211797,0.0006630022200759451,0.007700543705602383,0.3662103263414525,0.596594559558519,20.39410339946068,19.78063356421399,,D1_M6,P6_D1,2.0,,
126,P6_D1_G1_M6_R2_T1,10.2,P6,MI,DI,Z2,A3,8.23,1.0,4.285714285714286,6.000000000000001,5.428571428571429,0.12542848830931044,0.08227711781529014,IMP0,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.6929488606010118,0.7283014996274556,0.014659952553373372,0.022262447244652313,0.39397728146686867,0.3706726517779954,54.33585380565915,55.034441401158915,0.6929488606010118,0.7283014996274556,0.014659952553373372,0.022262447244652313,0.39397728146686867,0.3706726517779954,54.33585380565915,55.034441401158915,0.08227711781529014,0.12542848830931044,0.18796237447633474,0.251467431295769,0.05647836053422456,0.11374501157178878,0.13768634066038948,0.207775954737441,0.7734169602849271,0.7871748243878889,0.0016169433121466959,0.007504437167530294,0.29530448135701093,0.42016324678655154,18.60232231808671,18.5788794373569,0.06833184360930873,0.09823076590605652,0.1858440209183785,0.26800541564679137,0.7734169602849271,0.6875843072211797,0.0016169433121466959,0.007700543705602383,0.652022876400745,0.596594559558519,18.016190796284807,19.78063356421399,,D1_M6,P6_D1,2.0,,
127,P6_D1_G1_M6_R2_T1,10.1,P6,MC,DI,Z2,A3,8.5,3.3410704572129957,4.285714285714286,6.0,5.428571428571429,0.20487975293636948,0.10249776541396312,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7216107165656214,0.7283014996274556,0.01744089944792705,0.022262447244652313,0.6343866397494838,0.3706726517779954,56.12142283441699,55.034441401158915,0.7216107165656214,0.7283014996274556,0.01744089944792705,0.022262447244652313,0.6343866397494838,0.3706726517779954,56.12142283441699,55.034441401158915,0.10249776541396312,0.20487975293636948,0.18796237447633474,0.251467431295769,0.09552512831097243,0.17412585260158442,0.13768634066038948,0.207775954737441,0.8127199001648839,0.7871748243878889,0.005448299284058953,0.007504437167530294,0.40247318483860867,0.42016324678655154,22.787800397514843,18.5788794373569,0.04323035003854223,0.055758162993760164,0.1858440209183785,0.26800541564679137,0.8127199001648839,0.6875843072211797,0.005448299284058953,0.007700543705602383,0.6060180970466007,0.596594559558519,17.563660596266217,19.78063356421399,,D1_M6,P6_D1,2.0,,
128,P6_D1_G1_M6_R2_T1,10.2,P6,MC,DI,Z1,A3,8.6,6.0,4.285714285714286,6.0,5.428571428571429,0.07537267209032428,0.05124888270698155,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.6780479873884938,0.7283014996274556,0.013215267525855756,0.022262447244652313,0.5415943582491002,0.3706726517779954,53.860236935825995,55.034441401158915,0.6780479873884938,0.7283014996274556,0.013215267525855756,0.022262447244652313,0.5415943582491002,0.3706726517779954,53.860236935825995,55.034441401158915,0.05124888270698155,0.07537267209032428,0.18796237447633474,0.251467431295769,0.023706966150168332,0.025449239467375,0.13768634066038948,0.207775954737441,0.6984315501823779,0.7871748243878889,0.0018460496313598784,0.007504437167530294,0.5892966970033849,0.42016324678655154,13.90489031826547,18.5788794373569,0.23916145263258062,0.4302174107237075,0.1858440209183785,0.26800541564679137,0.6984315501823779,0.6875843072211797,0.0018460496313598784,0.007700543705602383,0.3164856205227451,0.596594559558519,20.584267229263663,19.78063356421399,,D1_M6,P6_D1,2.0,,
129,P6_D1_G1_M6_R2_T1,10.0,P6,MC,DI,Z2,A2,8.7,6.0,4.285714285714286,6.0,5.428571428571429,0.03831905905873124,0.033468658094355265,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7110494629068446,0.7283014996274556,0.014425735477098793,0.022262447244652313,0.29993480553167756,0.3706726517779954,53.63182830141174,55.034441401158915,0.7110494629068446,0.7283014996274556,0.014425735477098793,0.022262447244652313,0.29993480553167756,0.3706726517779954,53.63182830141174,55.034441401158915,0.033468658094355265,0.03831905905873124,0.18796237447633474,0.251467431295769,0.0041835822617944,0.0004299302129161,0.13768634066038948,0.207775954737441,0.7140812696065866,0.7871748243878889,0.0008243220733174319,0.007504437167530294,0.5258417641961151,0.42016324678655154,12.587910444558894,18.5788794373569,0.28239180267112296,0.31587978398537253,0.1858440209183785,0.26800541564679137,0.7140812696065866,0.6875843072211797,0.0008243220733174319,0.007700543705602383,0.33938146208493347,0.596594559558519,20.338845602820896,19.78063356421399,,D1_M6,P6_D1,2.0,,
130,P6_D1_G1_M6_R2_T1,9.9,P6,MC,DI,Z1,A2,8.8,6.0,4.285714285714286,6.0,5.428571428571429,0.0023827759946645,0.0062753733926916005,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.6828275341623415,0.7283014996274556,0.010614541859868392,0.022262447244652313,0.8320258272223063,0.3706726517779954,52.48123785281005,55.034441401158915,0.6828275341623415,0.7283014996274556,0.010614541859868392,0.022262447244652313,0.8320258272223063,0.3706726517779954,52.48123785281005,55.034441401158915,0.0062753733926916005,0.0023827759946645,0.18796237447633474,0.251467431295769,0.03486318551495343,0.044473269736132894,0.13768634066038948,0.207775954737441,0.6740290924070887,0.7871748243878889,0.0016405636309690561,0.007504437167530294,0.8690621773898917,0.42016324678655154,16.776789526039952,18.5788794373569,0.10389229283456124,0.15428245124500115,0.1858440209183785,0.26800541564679137,0.6740290924070887,0.6875843072211797,0.0016405636309690561,0.007700543705602383,0.5233742903891339,0.596594559558519,19.56938876066455,19.78063356421399,,D1_M6,P6_D1,2.0,,
131,P6_D1_G1_M6_R2_T1,10.3,P6,MI,DI,Z3,A1,8.24,6.0,4.285714285714286,6.0,5.428571428571429,0.2536489237829343,0.1798940372571598,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7228062847315069,0.7283014996274556,0.021152357530103597,0.022262447244652313,0.20307374774676779,0.3706726517779954,55.516829165432455,55.034441401158915,0.7228062847315069,0.7283014996274556,0.021152357530103597,0.022262447244652313,0.20307374774676779,0.3706726517779954,55.516829165432455,55.034441401158915,0.1798940372571598,0.2536489237829343,0.18796237447633474,0.251467431295769,0.2614738913621509,0.47837121834173807,0.13768634066038948,0.207775954737441,0.7586459556688517,0.7871748243878889,0.011677590057687377,0.007504437167530294,0.17666953718827494,0.42016324678655154,22.360470787053476,18.5788794373569,0.2363723977913844,0.29262675963900814,0.1858440209183785,0.26800541564679137,0.7586459556688517,0.6875843072211797,0.011677590057687377,0.007700543705602383,0.4782250071783714,0.596594559558519,20.62271764084864,19.78063356421399,,D1_M6,P6_D1,2.0,,
132,P6_D1_G1_M6_R2_T1,9.6,P6,MI,DI,Z3,A2,8.25,6.0,4.285714285714286,6.0,5.428571428571429,0.46140848266378454,0.3765224035614973,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7635860438100961,0.7283014996274556,0.03470381321690276,0.022262447244652313,0.3750425604934983,0.3706726517779954,55.78121180914894,55.034441401158915,0.7635860438100961,0.7283014996274556,0.03470381321690276,0.022262447244652313,0.3750425604934983,0.3706726517779954,55.78121180914894,55.034441401158915,0.3765224035614973,0.46140848266378454,0.18796237447633474,0.251467431295769,0.3754765079960487,0.46081965253048496,0.13768634066038948,0.207775954737441,0.7989372843482745,0.7871748243878889,0.018342073749825327,0.007504437167530294,0.2755399155960214,0.42016324678655154,22.514473553899265,18.5788794373569,0.042881718183392696,0.08906881343673076,0.1858440209183785,0.26800541564679137,0.7989372843482745,0.6875843072211797,0.018342073749825327,0.007700543705602383,0.8810030402719983,0.596594559558519,19.24135994829215,19.78063356421399,,D1_M6,P6_D1,2.0,,
133,P6_D1_G1_M6_R2_T1,8.6,P6,MC,DI,Z3,A1,8.1,6.0,4.285714285714286,6.0,5.428571428571429,0.4140215362794377,0.3360811083641513,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7884228904638739,0.7283014996274556,0.041526470488546435,0.022262447244652313,0.4870323105275332,0.3706726517779954,55.59128337393125,55.034441401158915,0.7884228904638739,0.7283014996274556,0.041526470488546435,0.022262447244652313,0.4870323105275332,0.3706726517779954,55.59128337393125,55.034441401158915,0.3360811083641513,0.4140215362794377,0.18796237447633474,0.251467431295769,0.2614738913621509,0.34581479412067184,0.13768634066038948,0.207775954737441,0.8321144870461479,0.7871748243878889,0.019562648275113507,0.007504437167530294,0.5006753328449759,0.42016324678655154,22.174983376018304,18.5788794373569,0.20290373969702907,0.35584384508346145,0.1858440209183785,0.26800541564679137,0.8321144870461479,0.6875843072211797,0.019562648275113507,0.007700543705602383,0.5060204606742251,0.596594559558519,20.27530680158454,19.78063356421399,,D1_M6,P6_D1,2.0,,
134,P6_D1_G1_M6_R2_T1,9.0,P6,MC,DI,Z2,A3,8.11,6.0,4.285714285714286,6.0,5.428571428571429,0.11226534198807249,0.0690291073196078,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7017964985929139,0.7283014996274556,0.016064357223859026,0.022262447244652313,0.19442466231391184,0.3706726517779954,54.773094837175364,55.034441401158915,0.7017964985929139,0.7283014996274556,0.016064357223859026,0.022262447244652313,0.19442466231391184,0.3706726517779954,54.773094837175364,55.034441401158915,0.0690291073196078,0.11226534198807249,0.18796237447633474,0.251467431295769,0.10772724324120615,0.1131882422689524,0.13768634066038948,0.207775954737441,0.747374285195882,0.7871748243878889,0.004622798818651331,0.007504437167530294,0.2691463970910147,0.42016324678655154,17.731014212871727,18.5788794373569,0.07948806297409385,0.1274496800646999,0.1858440209183785,0.26800541564679137,0.747374285195882,0.6875843072211797,0.004622798818651331,0.007700543705602383,0.7019540919892011,0.596594559558519,19.124499224787094,19.78063356421399,,D1_M6,P6_D1,2.0,,
135,P6_D1_G1_M6_R2_T1,9.5,P6,MC,DI,Z2,A3,8.12,6.0,4.285714285714286,6.0,5.428571428571429,0.11719241212673816,0.08715796378738361,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7439685994585797,0.7283014996274556,0.01754015197476411,0.022262447244652313,0.4946223651072647,0.3706726517779954,55.03265592857705,55.034441401158915,0.7439685994585797,0.7283014996274556,0.01754015197476411,0.022262447244652313,0.4946223651072647,0.3706726517779954,55.03265592857705,55.034441401158915,0.08715796378738361,0.11719241212673816,0.18796237447633474,0.251467431295769,0.08227711781529011,0.09872590043570723,0.13768634066038948,0.207775954737441,0.8182854405176159,0.7871748243878889,0.007046775050953545,0.007504437167530294,0.3458160244140824,0.42016324678655154,21.283485647942058,18.5788794373569,0.016037065336878566,0.01923793468643493,0.1858440209183785,0.26800541564679137,0.8182854405176159,0.6875843072211797,0.007046775050953545,0.007700543705602383,0.9861348375985725,0.596594559558519,17.547272376824615,19.78063356421399,,D1_M6,P6_D1,2.0,,
136,P6_D1_G1_M6_R2_T1,9.3,P6,MC,DI,Z2,A3,8.13,6.0,4.285714285714286,5.96087401638783,5.428571428571429,0.3123664729065085,0.26007936394155273,IMP2,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7470072234739035,0.7283014996274556,0.020620923150185582,0.022262447244652313,0.22942549288344502,0.3706726517779954,55.84099290809301,55.034441401158915,0.7470072234739035,0.7283014996274556,0.020620923150185582,0.022262447244652313,0.22942549288344502,0.3706726517779954,55.84099290809301,55.034441401158915,0.26007936394155273,0.3123664729065085,0.18796237447633474,0.251467431295769,0.23428060666048714,0.45930760129357845,0.13768634066038948,0.207775954737441,0.8345441420361093,0.7871748243878889,0.00864285238934555,0.007504437167530294,0.21469415116108376,0.42016324678655154,22.96361359959,18.5788794373569,0.1589761259481877,0.24540417011521076,0.1858440209183785,0.26800541564679137,0.8345441420361093,0.6875843072211797,0.00864285238934555,0.007700543705602383,0.6457300663689989,0.596594559558519,19.946273684474384,19.78063356421399,,D1_M6,P6_D1,2.0,,
137,P6_D1_G1_M6_R2_T1,4.6,P6,MC,DI,Z3,A1,8.14,6.0,4.285714285714286,5.172709062117425,5.428571428571429,0.7692208396077169,0.6892451776306298,IMP2,1.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7721967630340603,0.7283014996274556,0.05192235579148372,0.022262447244652313,0.17846356565815402,0.3706726517779954,57.495289476041734,55.034441401158915,0.7721967630340603,0.7283014996274556,0.05192235579148372,0.022262447244652313,0.17846356565815402,0.3706726517779954,57.495289476041734,55.034441401158915,0.6892451776306298,0.7692208396077169,0.18796237447633474,0.251467431295769,0.4350925552266191,0.5058248681889711,0.13768634066038948,0.207775954737441,0.8147476245390622,0.7871748243878889,0.029231991133872266,0.007504437167530294,0.1701227935028323,0.42016324678655154,23.248835598955196,18.5788794373569,0.3618798656452168,0.4209537673410369,0.1858440209183785,0.26800541564679137,0.8147476245390622,0.6875843072211797,0.029231991133872266,0.007700543705602383,0.5223221667634174,0.596594559558519,20.43784378271032,19.78063356421399,,D1_M6,P6_D1,2.0,,
138,P6_D1_G1_M6_R2_T1,8.9,P6,MC,DI,Z3,A1,8.15,4.91363597898733,4.285714285714286,5.0,5.428571428571429,0.5407006818754829,0.4762311141342641,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7808114512195223,0.7283014996274556,0.044149671015105835,0.022262447244652313,0.27542114974345544,0.3706726517779954,57.15860905468737,55.034441401158915,0.7808114512195223,0.7283014996274556,0.044149671015105835,0.022262447244652313,0.27542114974345544,0.3706726517779954,57.15860905468737,55.034441401158915,0.4762311141342641,0.5407006818754829,0.18796237447633474,0.251467431295769,0.3291084712611606,0.4571826987509364,0.13768634066038948,0.207775954737441,0.8182821039313932,0.7871748243878889,0.02139923758091365,0.007504437167530294,0.29880266756167306,0.42016324678655154,23.85931614854756,18.5788794373569,0.24822588086646855,0.3122041647561697,0.1858440209183785,0.26800541564679137,0.8182821039313932,0.6875843072211797,0.02139923758091365,0.007700543705602383,0.7687728286851676,0.596594559558519,20.206144010511945,19.78063356421399,,D1_M6,P6_D1,2.0,,
139,P6_D1_G1_M6_R2_T1,9.6,P6,MC,DI,Z2,A2,8.16,4.0,4.285714285714286,5.0,5.428571428571429,0.13457225175353937,0.09482786460067334,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7260448375431423,0.7283014996274556,0.016937696209385934,0.022262447244652313,0.27282796039065915,0.3706726517779954,54.867914580327984,55.034441401158915,0.7260448375431423,0.7283014996274556,0.016937696209385934,0.022262447244652313,0.27282796039065915,0.3706726517779954,54.867914580327984,55.034441401158915,0.09482786460067334,0.13457225175353937,0.18796237447633474,0.251467431295769,0.08262574967043965,0.2020751741312838,0.13768634066038948,0.207775954737441,0.8141628552581994,0.7871748243878889,0.00442422270888576,0.007504437167530294,0.24346923742512544,0.42016324678655154,21.76346188247708,18.5788794373569,0.04706530044518715,0.08368630980079114,0.1858440209183785,0.26800541564679137,0.8141628552581994,0.6875843072211797,0.00442422270888576,0.007700543705602383,0.6359977235523917,0.596594559558519,18.974182206834172,19.78063356421399,,D1_M6,P6_D1,2.0,,
140,P6_D1_G1_M6_R2_T1,9.0,P6,MC,DC,Z2,A2,8.17,4.0,4.285714285714286,4.963248525406167,5.428571428571429,0.14349327462825653,0.08994701862857983,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.707950245853637,0.7283014996274556,0.018985355571288665,0.022262447244652313,0.21151101575681985,0.3706726517779954,54.42091774491633,55.034441401158915,0.707950245853637,0.7283014996274556,0.018985355571288665,0.022262447244652313,0.21151101575681985,0.3706726517779954,54.42091774491633,55.034441401158915,0.08994701862857983,0.14349327462825653,0.18796237447633474,0.251467431295769,0.0355604492252525,0.0406187569575686,0.13768634066038948,0.207775954737441,0.8076117747175304,0.7871748243878889,0.002985035026237855,0.007504437167530294,0.24526186147378032,0.42016324678655154,18.61531020956655,18.5788794373569,0.3681552390379085,0.6092653318328849,0.1858440209183785,0.26800541564679137,0.8076117747175304,0.6875843072211797,0.002985035026237855,0.007700543705602383,0.475609014987158,0.596594559558519,21.197147480036968,19.78063356421399,,D1_M6,P6_D1,2.0,,
141,P6_D1_G1_M6_R2_T1,9.2,P6,MC,DI,Z2,A2,8.18,4.0,4.285714285714286,4.119844571955306,5.428571428571429,0.1690435534332758,0.10110323799336496,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7151745290946295,0.7283014996274556,0.014523725618799933,0.022262447244652313,0.4853961573450288,0.3706726517779954,54.57294227606266,55.034441401158915,0.7151745290946295,0.7283014996274556,0.014523725618799933,0.022262447244652313,0.4853961573450288,0.3706726517779954,54.57294227606266,55.034441401158915,0.10110323799336496,0.1690435534332758,0.18796237447633474,0.251467431295769,0.08262574967043965,0.12806909994409948,0.13768634066038948,0.207775954737441,0.7981953136474619,0.7871748243878889,0.0035590848955241467,0.007504437167530294,0.4548361761510835,0.42016324678655154,20.583724011121042,18.5788794373569,0.0439276137488413,0.11393438247952645,0.1858440209183785,0.26800541564679137,0.7981953136474619,0.6875843072211797,0.0035590848955241467,0.007700543705602383,0.9140471411070845,0.596594559558519,19.00562815703321,19.78063356421399,,D1_M6,P6_D1,2.0,,
142,P6_D1_G1_M6_R2_T1,8.4,P6,MI,DI,Z3,A1,8.21,4.012710309891478,4.285714285714286,4.0,5.428571428571429,0.7457468676258865,0.6766944308452465,IMP1,2.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7732877015381373,0.7283014996274556,0.04211565992600651,0.022262447244652313,0.40745163674588136,0.3706726517779954,57.60991143093567,55.034441401158915,0.7732877015381373,0.7283014996274556,0.04211565992600651,0.022262447244652313,0.40745163674588136,0.3706726517779954,57.60991143093567,55.034441401158915,0.6766944308452465,0.7457468676258865,0.18796237447633474,0.251467431295769,0.4361384507920677,0.5700879298150039,0.13768634066038948,0.207775954737441,0.8269942931117783,0.7871748243878889,0.01872321799232577,0.007504437167530294,0.4368423121304244,0.42016324678655154,24.216799400942662,18.5788794373569,0.1045895565448603,0.13161143830928734,0.1858440209183785,0.26800541564679137,0.8269942931117783,0.6875843072211797,0.01872321799232577,0.007700543705602383,0.49239873318590077,0.596594559558519,19.40731373327104,19.78063356421399,,D1_M6,P6_D1,2.0,,
143,P6_D1_G1_M6_R2_T1,5.1,P6,MI,DI,Z3,A1,8.22,5.579758157468317,4.285714285714286,4.653594771241833,5.428571428571429,0.7610237756845284,0.4016238971322638,IMP2,1.0,7,5,7,6,7,6,5,6,6,2,6,1,6,6,7.0,7.0,5.25,5.166666666666667,5.208333333333334,D1,M6,R2,0.7752347505208352,0.7283014996274556,0.04091789635670527,0.022262447244652313,,0.3706726517779954,57.064878672241015,55.034441401158915,0.7752347505208352,0.7283014996274556,0.04091789635670527,0.022262447244652313,,0.3706726517779954,57.064878672241015,55.034441401158915,0.4016238971322638,0.7610237756845284,0.18796237447633474,0.251467431295769,0.3493291188598336,0.5608837503215522,0.13768634066038948,0.207775954737441,0.7896464455883525,0.7871748243878889,0.019267766291193564,0.007504437167530294,,0.42016324678655154,24.0841659096114,18.5788794373569,0.2949425494565062,0.5080963065852946,0.1858440209183785,0.26800541564679137,0.7896464455883525,0.6875843072211797,0.019267766291193564,0.007700543705602383,,0.596594559558519,21.115944328629705,19.78063356421399,,D1_M6,P6_D1,2.0,,
144,P7_D6_G1_M6_R1_T1,18.6,P7,MC,DC,Z2,A2,10.1,0.9999999999999999,1.7142857142857142,1.0271629936006332,2.111111111111111,0.19556797455536393,0.09496731734273317,IMP0,5.0,3,4,6,4,7,4,3,6,4,3,5,2,5,5,6.0,5.0,5.25,3.8333333333333335,4.541666666666667,D6,M6,R1,0.7790873541225635,0.7729682687209256,0.011307012485882907,0.017366635794856092,0.6617123757575833,0.4943156708413878,54.097863466963204,53.87234595931021,0.7790873541225635,0.7729682687209256,0.011307012485882907,0.017366635794856092,0.6617123757575833,0.4943156708413878,54.097863466963204,53.87234595931021,0.09496731734273317,0.19556797455536393,0.1837890966043477,0.2655905360493638,0.09789582492598922,0.13684229300266743,0.14882706527605685,0.22406378652213568,0.8339395031080903,0.8331520709506554,0.0064327012229538575,0.008392327311765107,0.6381079782296422,0.4582969979414993,18.81100796388116,18.2554017921226,0.1397316475439334,0.21832828309841384,0.20553784704704778,0.3232110175081324,0.8339395031080903,0.6685224686040138,0.0064327012229538575,0.006999003643320826,0.24097429824031208,0.3296667504324769,19.20129569869499,19.60698643261565,,D6_M6,P7_D6,0.0,,
