,Name,Assigned_t,Rater,FLOW,t_var,t_LZ_guitar_zd,t_LZ_drum,t_var_drum,t_var_guitar_zd,t_LZ,IMPRO,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Pair
588,P4_D1_G2_M1_R1_T1,0.9,P4,6.0,50.19305871028944,0.10727900228458531,0.07321268958140224,14.577604186587516,12.417275175551955,0.10720429545848183,6.0,P,P4,D1,M1,R1,D1_M1,P4_G2
589,P4_D1_G2_M1_R1_T1,1.0,P4,6.0,53.298110968191004,0.34653051246096195,0.24736624067568888,19.186068721761526,14.895984741868276,0.5191099270521974,5.666666666666667,P,P4,D1,M1,R1,D1_M1,P4_G2
590,P4_D1_G2_M1_R2_T1,0.2,P4,4.0,48.554484007718784,0.05612972867907503,0.03346865809435528,13.156075668889812,15.24405851519491,0.01822846556924707,4.0,P,P4,D1,M1,R2,D1_M1,P4_G2
591,P4_D1_G2_M1_R2_T1,0.4,P4,4.0,52.988273185762,0.18477488322925326,0.23009702439869276,20.02001513556587,15.870596286815037,0.2805988388446396,3.5,P,P4,D1,M1,R2,D1_M1,P4_G2
592,P4_D1_G2_M1_R2_T1,0.6,P4,4.5,51.85227323307416,0.1614165489342345,0.22905112883324416,19.31383985148985,15.02424133040965,0.2625197869275995,,P,P4,D1,M1,R2,D1_M1,P4_G2
593,P4_D1_G2_M1_R2_T1,0.8,P4,4.5,51.065725464735344,0.3263194164199643,0.08820385935283219,16.71235918599457,16.192434964626884,0.13955235116128506,5.0,P,P4,D1,M1,R2,D1_M1,P4_G2
594,P4_D1_G2_M1_R2_T1,0.9,P4,3.5,53.10001285895353,0.18128856467775792,0.3852381999402356,21.07085917954734,16.2312753281058,0.427323045311858,,P,P4,D1,M1,R2,D1_M1,P4_G2
595,P4_D1_G2_M1_R2_T1,1.0,P4,2.0,51.9152557216235,0.08299513342172903,0.15480084444484923,18.52835126550949,13.422133275610962,0.29595055025509076,3.0,P,P4,D1,M1,R2,D1_M1,P4_G2
596,P4_D1_G2_M6_R1_T1,0.1,P4,3.0,48.56791817037245,0.015107380389813123,0.03649013417231791,9.047492754861898,13.307519822468532,0.016734329047177622,4.0,P,P4,D1,M6,R1,D1_M6,P4_G2
597,P4_D1_G2_M6_R1_T1,0.2,P4,4.0,51.360494338679125,0.010720429545848162,0.10537397821894678,16.36066430269509,11.049730725868082,0.09436302212714065,4.0,P,P4,D1,M6,R1,D1_M6,P4_G2
598,P4_D1_G2_M6_R1_T1,0.4,P4,5.0,52.87827552377776,0.10482197778162668,0.25519851796945925,19.849813575432908,12.931277303257604,0.2319273416382278,5.25,P,P4,D1,M6,R1,D1_M6,P4_G2
599,P4_D1_G2_M6_R1_T1,0.5,P4,5.0,53.01942761412238,0.2625197869275995,0.1830317239535056,18.762288399128728,14.794738455845675,0.3184170943699082,4.5,P,P4,D1,M6,R1,D1_M6,P4_G2
600,P4_D1_G2_M6_R1_T1,0.6,P4,4.5,51.52049923374501,0.2991261317183006,0.08707080582359622,15.01559930652852,14.657033549881357,0.2031361609337954,4.0,P,P4,D1,M6,R1,D1_M6,P4_G2
601,P4_D1_G2_M6_R1_T1,0.8,P4,4.5,52.84222205868961,0.284222119910658,0.1286451545501782,18.99609138463105,12.454236895146458,0.26007936394155273,3.2,P,P4,D1,M6,R1,D1_M6,P4_G2
602,P4_D1_G2_M6_R1_T1,0.9,P4,5.5,50.62720485748857,0.14224179690101005,0.07164384623322931,16.539701838310588,12.736591880654759,0.06066194279601897,4.0,P,P4,D1,M6,R1,D1_M6,P4_G2
603,P4_D1_G2_M6_R1_T1,1.0,P4,4.25,53.64790417908577,0.30318632986674987,0.24875958889163574,20.30732315155447,14.653258240933809,0.4640591083187934,4.0,P,P4,D1,M6,R1,D1_M6,P4_G2
604,P4_D1_G2_M6_R2_T1,0.2,P4,3.0,51.155785626923134,0.060138995013294644,0.08419459301861254,12.631837039861548,11.738876708393907,0.11191082550300055,3.0,P,P4,D1,M6,R2,D1_M6,P4_G2
605,P4_D1_G2_M6_R2_T1,0.4,P4,3.5,52.06769757939327,0.17623340277808966,0.1788481416917112,16.520171085802016,11.5621214456201,0.2112709042206179,3.5,P,P4,D1,M6,R2,D1_M6,P4_G2
606,P4_D1_G2_M6_R2_T1,0.5,P4,4.0,50.664005937741784,0.1532237003382204,0.042881718183392724,13.28912642255667,12.358515541919747,0.08450836168824714,3.0,P,P4,D1,M6,R2,D1_M6,P4_G2
607,P4_D1_G2_M6_R2_T1,0.8,P4,4.333333333333333,53.0214716249373,0.05543246496877595,0.31481456520002965,16.949837357057884,11.30197758558272,0.39221083704322635,4.0,P,P4,D1,M6,R2,D1_M6,P4_G2
608,P4_D1_G2_M6_R2_T1,0.9,P4,2.5,52.38538185261012,0.0977912353694444,0.1600220215136363,16.09265352027787,12.628968121144917,0.23271176331231427,2.5,P,P4,D1,M6,R2,D1_M6,P4_G2
609,P4_D1_G2_M6_R2_T1,1.0,P4,1.0,53.75096190328812,0.3938681792469372,0.21462849716405802,17.51475743960955,14.739056869596311,0.31641178555966826,2.0,P,P4,D1,M6,R2,D1_M6,P4_G2
610,P4_D5_G2_M5_R2_T1,0.2,P4,3.0,51.48850003107677,0.12236978115748658,0.13439758016014555,12.71778087836572,14.318204723709144,0.17937108947443547,2.0,P,P4,D5,M5,R2,D5_M5,P4_G2
611,P4_D5_G2_M5_R2_T1,0.4,P4,4.5,49.87406622659226,0.10180050170366407,0.07530448071229943,2.178736316033323,12.929160385046552,0.07948806297409385,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
612,P4_D5_G2_M5_R2_T1,0.6,P4,3.0,50.12356571444989,0.009936007871761701,0.10772724324120615,8.520095924027068,12.070222622937822,0.0899470186285799,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
613,P4_D5_G2_M5_R2_T1,0.8,P4,4.0,52.77516470512292,0.25206083127311346,0.23323471109503857,17.461645820480427,15.258292985549584,0.18564646286712713,4.0,P,P4,D5,M5,R2,D5_M5,P4_G2
614,P4_D5_G2_M5_R2_T1,0.9,P4,3.0,52.526821887167166,0.07687332406047233,0.24107892783590307,16.89332239982083,14.10121366183344,0.2792541159747771,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
615,P4_D5_G2_M5_R2_T1,1.0,P4,4.0,53.92685845964622,0.3491970057357769,0.15932842761233884,16.447284229528353,16.495851938385282,0.3444414703149567,3.3333333333333335,P,P4,D5,M5,R2,D5_M5,P4_G2
616,P4_D5_G2_M6_R1_T1,0.1,P4,2.0,48.83120735739925,0.0178964352310094,0.015572222863345857,7.216834625953597,13.128171265779564,0.011923209446114061,2.0,P,P4,D5,M6,R1,D5_M6,P4_G2
617,P4_D5_G2_M6_R1_T1,0.2,P4,2.3333333333333335,51.33115067078584,0.005113267208859822,0.09947628933600049,16.437304350168365,10.259414907438924,0.08074313765263216,1.0,P,P4,D5,M6,R1,D5_M6,P4_G2
618,P4_D5_G2_M6_R1_T1,0.4,P4,2.857142857142857,52.748752158477465,0.05973225784895356,0.14433358803190727,15.231008793979505,11.332685981202218,0.14956306585915027,2.6666666666666665,P,P4,D5,M6,R1,D5_M6,P4_G2
619,P4_D5_G2_M6_R1_T1,0.5,P4,4.333333333333333,53.03063344605461,0.3358486871273849,0.19779047248816922,17.790776411325755,15.76604717074976,0.2705383195960388,2.2,P,P4,D5,M6,R1,D5_M6,P4_G2
620,P4_D5_G2_M6_R1_T1,0.6,P4,5.0,51.4397288096204,0.07974953686545597,0.033991605877079584,8.311862279638724,14.177273181457203,0.12027799002658937,2.5,P,P4,D5,M6,R1,D5_M6,P4_G2
621,P4_D5_G2_M6_R1_T1,0.8,P4,4.285714285714286,52.390921750689415,0.24102082252671153,0.1345718960877203,18.082901466450288,14.870531352921533,0.26733090652866304,3.142857142857143,P,P4,D5,M6,R1,D5_M6,P4_G2
622,P4_D5_G2_M6_R1_T1,0.9,P4,3.0,51.083848224385825,0.2884347548270483,0.09901144686246778,15.93411977905218,15.704962905342175,0.14712264287310353,1.0,P,P4,D5,M6,R1,D5_M6,P4_G2
623,P4_D5_G2_M6_R1_T1,1.0,P4,3.3333333333333335,53.4176675095088,0.21008398902836728,0.24196382599408603,19.883675970488042,14.865391257358839,0.3614995399850537,1.8,P,P4,D5,M6,R1,D5_M6,P4_G2
624,P4_D6_G2_M6_R1_T1,0.1,P4,1.0,50.06471072735208,0.13503673856125303,0.04904088095770118,9.828972903465125,15.234500643330477,0.06630977884944145,1.0,P,P4,D6,M6,R1,D6_M6,P4_G2
625,P4_D6_G2_M6_R1_T1,1.0,P4,4.0,52.69508148596522,0.2559097269539643,0.20517271784136698,17.682199907135093,16.292977399268953,0.3617827172428925,2.0,P,P4,D6,M6,R1,D6_M6,P4_G2
626,P4_D6_G2_M6_R2_T1,0.2,P4,1.0,50.487245192535525,0.07791921962592091,0.08628638414950977,15.141135029778276,14.0726092273812,0.12393862450565951,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
627,P4_D6_G2_M6_R2_T1,0.4,P4,1.0,51.57159936473866,0.2538039905488611,0.05857015166512173,16.990098932026516,16.562761574663302,0.13910411020466423,,P,P4,D6,M6,R2,D6_M6,P4_G2
628,P4_D6_G2_M6_R2_T1,0.5,P4,1.0,52.13807921907798,0.14851717029370168,0.13910411020466423,18.19675663118182,15.877940960539345,0.1913988884770944,,P,P4,D6,M6,R2,D6_M6,P4_G2
629,P4_D6_G2_M6_R2_T1,0.6,P4,1.0,50.52438358655607,0.14119590133556145,0.16002202151363631,15.567495546580421,16.12082000709824,0.1223697811574866,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
630,P4_D6_G2_M6_R2_T1,0.8,P4,1.0,52.23829310102388,0.1270763112020053,0.14747127472825308,19.4405282706674,15.470257198642162,0.22695933770234694,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
631,P4_D6_G2_M6_R2_T1,0.9,P4,1.0,52.62279440464311,0.11557145998207065,0.22068396430965528,19.00379723066088,15.656228642411744,0.25258377905583773,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
632,P4_D6_G2_M6_R2_T1,1.0,P4,1.0,54.314061832621874,0.32824606614579066,0.3246239646612371,21.243850031841333,17.954437813608944,0.39199145407096153,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
633,P5_D1_G3_M1_R1_T1,0.1,G3,5.0,46.65722065620383,0.039046767776747836,0.016734329047177633,8.906142173734352,12.904147702122609,0.016734329047177626,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
634,P5_D1_G3_M1_R1_T1,0.1,P5,5.0,46.65722065620383,0.039046767776747836,0.016734329047177633,8.906142173734352,12.904147702122609,0.016734329047177626,,P,P5,D1,M1,R1,D1_M1,P5_G3
635,P5_D1_G3_M1_R1_T1,0.4,G3,2.5,52.90205244173865,0.242647771184076,0.31097961479338476,20.735124769520556,15.527453613826273,0.3367783720744503,,G,P5,D1,M1,R1,D1_M1,P5_G3
636,P5_D1_G3_M1_R1_T1,0.4,P5,5.2,52.90205244173865,0.242647771184076,0.31097961479338476,20.735124769520556,15.527453613826273,0.3367783720744503,4.0,P,P5,D1,M1,R1,D1_M1,P5_G3
637,P5_D1_G3_M1_R1_T1,0.5,G3,4.0,50.189075490261644,0.07948806297409383,0.0739099532917013,15.645124910953777,13.75930569767945,0.0780935355534957,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
638,P5_D1_G3_M1_R1_T1,0.5,P5,6.0,50.189075490261644,0.07948806297409383,0.0739099532917013,15.645124910953777,13.75930569767945,0.0780935355534957,6.0,P,P5,D1,M1,R1,D1_M1,P5_G3
639,P5_D1_G3_M1_R1_T1,0.8,G3,2.5,45.34538544241327,0.041138558907645034,0.006972637102990666,12.568934127133561,12.893462913810117,0.0041835822617944,,G,P5,D1,M1,R1,D1_M1,P5_G3
640,P5_D1_G3_M1_R1_T1,0.8,P5,3.0,45.34538544241327,0.041138558907645034,0.006972637102990666,12.568934127133561,12.893462913810117,0.0041835822617944,,P,P5,D1,M1,R1,D1_M1,P5_G3
641,P5_D1_G3_M1_R1_T1,0.9,G3,4.0,48.13327187876282,0.30330971398009504,0.10110323799336497,17.53112951360478,15.406044112899785,0.017431592757476664,,G,P5,D1,M1,R1,D1_M1,P5_G3
642,P5_D1_G3_M1_R1_T1,0.9,P5,5.0,48.13327187876282,0.30330971398009504,0.10110323799336497,17.53112951360478,15.406044112899785,0.017431592757476664,,P,P5,D1,M1,R1,D1_M1,P5_G3
643,P5_D1_G3_M1_R1_T1,1.0,G3,3.0,52.798069219374256,0.3333443483012274,0.3073015487215572,21.23348219528869,15.752214735289717,0.3243191411510439,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
644,P5_D1_G3_M1_R1_T1,1.0,P5,6.0,52.798069219374256,0.3333443483012274,0.3073015487215572,21.23348219528869,15.752214735289717,0.3243191411510439,6.0,P,P5,D1,M1,R1,D1_M1,P5_G3
645,P5_D1_G3_M1_R2_T1,0.1,G3,5.0,40.23826885026318,0.0041835822617944,0.027193284701663677,4.234150507894136,4.201223706265575,0.02008119485661316,5.0,G,P5,D1,M1,R2,D1_M1,P5_G3
646,P5_D1_G3_M1_R2_T1,0.1,P5,3.0,40.23826885026318,0.0041835822617944,0.027193284701663677,4.234150507894136,4.201223706265575,0.02008119485661316,2.0,P,P5,D1,M1,R2,D1_M1,P5_G3
647,P5_D1_G3_M1_R2_T1,0.2,P5,4.5,42.366488865964385,0.010458955654486,0.0041835822617944,0.4460340090425645,10.522691137039057,0.0041835822617944,4.0,P,P5,D1,M1,R2,D1_M1,P5_G3
648,P5_D1_G3_M1_R2_T1,0.4,P5,4.0,43.16288893524193,0.018826120178074824,0.0041835822617944,6.894206994461252,10.950944454360862,0.0041835822617944,5.0,P,P5,D1,M1,R2,D1_M1,P5_G3
649,P5_D1_G3_M1_R2_T1,0.5,G3,6.0,51.55345428153424,0.13701231907376704,0.1913988884770944,18.743605899242624,11.831273798714598,0.2452625100976975,4.0,G,P5,D1,M1,R2,D1_M1,P5_G3
650,P5_D1_G3_M1_R2_T1,0.5,P5,1.0,51.55345428153424,0.13701231907376704,0.1913988884770944,18.743605899242624,11.831273798714598,0.2452625100976975,2.5,P,P5,D1,M1,R2,D1_M1,P5_G3
651,P5_D1_G3_M1_R2_T1,0.6,P5,1.5,49.726904871575684,0.3869813592159833,0.2159774342651366,15.039223775810974,14.16645778546567,0.2860524371501931,1.0,P,P5,D1,M1,R2,D1_M1,P5_G3
652,P5_D1_G3_M1_R2_T1,0.8,G3,3.5,46.928605773781044,0.030853919180733772,0.055955412751500275,12.82702376067446,9.576263382803141,0.05752425609967315,4.333333333333333,G,P5,D1,M1,R2,D1_M1,P5_G3
653,P5_D1_G3_M1_R2_T1,0.8,P5,3.0,46.928605773781044,0.030853919180733772,0.055955412751500275,12.82702376067446,9.576263382803141,0.05752425609967315,3.5,P,P5,D1,M1,R2,D1_M1,P5_G3
654,P5_D1_G3_M1_R2_T1,0.9,G3,3.5,46.48592235372726,0.06013899501329465,0.031376866963458074,14.122753925600938,13.104260053939544,0.02562444135349075,1.0,G,P5,D1,M1,R2,D1_M1,P5_G3
655,P5_D1_G3_M1_R2_T1,0.9,P5,1.0,46.48592235372726,0.06013899501329465,0.031376866963458074,14.122753925600938,13.104260053939544,0.02562444135349075,1.5,P,P5,D1,M1,R2,D1_M1,P5_G3
656,P5_D1_G3_M1_R2_T1,1.0,G3,3.5,50.99064471253723,0.5437715634323835,0.32552453579022333,18.938649397728092,15.270839072081149,0.45823695633779615,5.0,G,P5,D1,M1,R2,D1_M1,P5_G3
657,P5_D1_G3_M1_R2_T1,1.0,P5,2.5,50.99064471253723,0.5437715634323835,0.32552453579022333,18.938649397728092,15.270839072081149,0.45823695633779615,3.0,P,P5,D1,M1,R2,D1_M1,P5_G3
658,P5_D1_G3_M6_R1_T1,0.1,G3,4.5,41.18469513364995,0.0062753733926916005,0.0350375014425282,8.004485286435102,,0.02300970243986926,1.0,G,P5,D1,M6,R1,D1_M6,P5_G3
659,P5_D1_G3_M6_R1_T1,0.1,P5,6.0,41.18469513364995,0.0062753733926916005,0.0350375014425282,8.004485286435102,,0.02300970243986926,5.0,P,P5,D1,M6,R1,D1_M6,P5_G3
660,P5_D1_G3_M6_R1_T1,0.4,G3,4.0,44.46571204935444,0.0669373161887106,0.0041835822617944,4.524304359818796,12.534563304221736,0.0088901123063131,3.5,G,P5,D1,M6,R1,D1_M6,P5_G3
661,P5_D1_G3_M6_R1_T1,0.4,P5,4.5,44.46571204935444,0.0669373161887106,0.0041835822617944,4.524304359818796,12.534563304221736,0.0088901123063131,3.0,P,P5,D1,M6,R1,D1_M6,P5_G3
662,P5_D1_G3_M6_R1_T1,0.6,P5,7.0,45.46984398819675,0.15531549146911758,0.005229477827243,8.960445803473384,13.560229631456862,0.028239180267112248,,P,P5,D1,M6,R1,D1_M6,P5_G3
663,P5_D1_G3_M6_R1_T1,0.8,G3,4.5,51.838175061013494,0.31586046076547825,0.20238079191430475,17.605903119525735,15.143357340883536,0.3435766932498662,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
664,P5_D1_G3_M6_R1_T1,0.8,P5,5.0,51.838175061013494,0.31586046076547825,0.20238079191430475,17.605903119525735,15.143357340883536,0.3435766932498662,3.0,P,P5,D1,M6,R1,D1_M6,P5_G3
665,P5_D1_G3_M6_R1_T1,0.9,G3,4.5,50.45082364785085,0.29337370610833324,0.17989403725715983,17.09853976260682,14.464686821547499,0.2400330322704545,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
666,P5_D1_G3_M6_R1_T1,0.9,P5,5.0,50.45082364785085,0.29337370610833324,0.17989403725715983,17.09853976260682,14.464686821547499,0.2400330322704545,6.0,P,P5,D1,M6,R1,D1_M6,P5_G3
667,P5_D1_G3_M6_R1_T1,1.0,G3,4.5,45.85243367554098,0.18162251729690115,0.07780362064237137,13.977261532768178,7.745536822732175,0.14434379189108237,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
668,P5_D1_G3_M6_R1_T1,1.0,P5,5.0,45.85243367554098,0.18162251729690115,0.07780362064237137,13.977261532768178,7.745536822732175,0.14434379189108237,6.0,P,P5,D1,M6,R1,D1_M6,P5_G3
669,P5_D1_G3_M6_R2_T1,0.1,G3,4.5,46.62697035363388,0.0648455250578134,0.03346865809435531,-inf,11.748483670891757,0.03137686696345807,1.0,G,P5,D1,M6,R2,D1_M6,P5_G3
670,P5_D1_G3_M6_R2_T1,0.1,P5,3.0,46.62697035363388,0.0648455250578134,0.03346865809435531,-inf,11.748483670891757,0.03137686696345807,3.0,P,P5,D1,M6,R2,D1_M6,P5_G3
671,P5_D1_G3_M6_R2_T1,0.4,P5,2.5,46.14059441086072,0.20290373969702902,0.1073786113860566,12.112284417629262,12.38062455143748,0.10180050170366407,2.25,P,P5,D1,M6,R2,D1_M6,P5_G3
672,P5_D1_G3_M6_R2_T1,0.5,P5,3.0,47.91505493147185,0.06763457989900966,0.05926741537542083,13.87997134810229,11.463440332336312,0.06066194279601896,,P,P5,D1,M6,R2,D1_M6,P5_G3
673,P5_D1_G3_M6_R2_T1,0.8,P5,4.0,44.799740485545364,0.060661942796019,0.0115048512199346,12.71530058474369,11.148674461592602,0.0055781096823925335,3.5,P,P5,D1,M6,R2,D1_M6,P5_G3
674,P5_D1_G3_M6_R2_T1,0.9,P5,4.0,45.31081799677087,0.0041835822617944,0.018128856467775765,11.014850651216014,3.619071281168383,0.11365398477874822,,P,P5,D1,M6,R2,D1_M6,P5_G3
675,P5_D1_G3_M6_R2_T1,1.0,G3,6.0,51.35263354507121,0.3337762644328849,0.3038326617628193,19.278261108061,14.283574977896428,0.3462960217200326,5.5,G,P5,D1,M6,R2,D1_M6,P5_G3
676,P5_D1_G3_M6_R2_T1,1.0,P5,3.0,51.35263354507121,0.3337762644328849,0.3038326617628193,19.278261108061,14.283574977896428,0.3462960217200326,3.5,P,P5,D1,M6,R2,D1_M6,P5_G3
677,P5_D5_G3_M5_R1_T1,0.1,G3,5.0,48.481460645295336,0.009064428233887867,0.0780935355534957,16.339636638522347,9.043300485144664,0.05438656940332737,1.0,G,P5,D5,M5,R1,D5_M5,P5_G3
678,P5_D5_G3_M5_R1_T1,0.1,P5,5.0,48.481460645295336,0.009064428233887867,0.0780935355534957,16.339636638522347,9.043300485144664,0.05438656940332737,7.0,P,P5,D5,M5,R1,D5_M5,P5_G3
679,P5_D5_G3_M5_R1_T1,0.2,G3,6.0,51.46368912722352,0.13701231907376704,0.28552948936746875,19.473613085358615,14.83981099926428,0.26774926475484245,5.0,G,P5,D5,M5,R1,D5_M5,P5_G3
680,P5_D5_G3_M5_R1_T1,0.4,G3,4.0,46.81433637269281,0.09622239202127145,0.0052294778272429995,11.735396077157493,14.581622372000869,0.0052294778272429995,4.0,G,P5,D5,M5,R1,D5_M5,P5_G3
681,P5_D5_G3_M5_R1_T1,0.4,P5,6.0,46.81433637269281,0.09622239202127145,0.0052294778272429995,11.735396077157493,14.581622372000869,0.0052294778272429995,,P,P5,D5,M5,R1,D5_M5,P5_G3
682,P5_D5_G3_M5_R1_T1,0.6,G3,3.0,51.250704216749114,0.21336269535151509,0.131782841246524,18.558951194879878,15.235565845202505,0.1568843348172905,,G,P5,D5,M5,R1,D5_M5,P5_G3
683,P5_D5_G3_M5_R1_T1,0.8,G3,4.0,52.15329235615505,0.28657538493291734,0.24578545788042178,19.876923828536377,15.541381601202215,0.24543682602527228,2.0,G,P5,D5,M5,R1,D5_M5,P5_G3
684,P5_D5_G3_M5_R1_T1,0.8,P5,5.0,52.15329235615505,0.28657538493291734,0.24578545788042178,19.876923828536377,15.541381601202215,0.24543682602527228,7.0,P,P5,D5,M5,R1,D5_M5,P5_G3
685,P5_D5_G3_M5_R1_T1,0.9,G3,3.0,48.54926901967478,0.19872015743523463,0.17675635056081396,19.456689674634173,15.044642012667342,0.14328769246645864,,G,P5,D5,M5,R1,D5_M5,P5_G3
686,P5_D5_G3_M5_R1_T1,0.9,P5,6.0,48.54926901967478,0.19872015743523463,0.17675635056081396,19.456689674634173,15.044642012667342,0.14328769246645864,,P,P5,D5,M5,R1,D5_M5,P5_G3
687,P5_D5_G3_M5_R1_T1,1.0,G3,4.5,52.611458738831296,0.1842822512600202,0.1397407422879808,20.38363410758682,15.073340116192545,0.161005163345158,4.0,G,P5,D5,M5,R1,D5_M5,P5_G3
688,P5_D5_G3_M5_R1_T1,1.0,P5,6.0,52.611458738831296,0.1842822512600202,0.1397407422879808,20.38363410758682,15.073340116192545,0.161005163345158,4.666666666666667,P,P5,D5,M5,R1,D5_M5,P5_G3
689,P5_D5_G3_M5_R2_T1,0.1,G3,5.0,50.17385541064044,0.28657538493291734,0.18477488322925328,18.049454802929507,8.250851742958389,0.17849950983656168,3.0,G,P5,D5,M5,R2,D5_M5,P5_G3
690,P5_D5_G3_M5_R2_T1,0.1,P5,2.0,50.17385541064044,0.28657538493291734,0.18477488322925328,18.049454802929507,8.250851742958389,0.17849950983656168,4.0,P,P5,D5,M5,R2,D5_M5,P5_G3
691,P5_D5_G3_M5_R2_T1,0.2,P5,3.0,52.65444952095487,0.3514209099907307,0.38279777695418893,20.566515359587974,14.169734957709725,0.4382302419229649,5.0,P,P5,D5,M5,R2,D5_M5,P5_G3
692,P5_D5_G3_M5_R2_T1,0.4,G3,4.0,43.80678778192558,0.0348631855149534,0.0041835822617944,5.464501572127781,11.004823947273808,0.0041835822617944,,G,P5,D5,M5,R2,D5_M5,P5_G3
693,P5_D5_G3_M5_R2_T1,0.4,P5,1.5,43.80678778192558,0.0348631855149534,0.0041835822617944,5.464501572127781,11.004823947273808,0.0041835822617944,3.0,P,P5,D5,M5,R2,D5_M5,P5_G3
694,P5_D5_G3_M5_R2_T1,0.5,G3,6.0,41.300148634163065,0.010458955654486,0.0041835822617944,7.836568597721075,9.478117119569475,0.0041835822617944,6.0,G,P5,D5,M5,R2,D5_M5,P5_G3
695,P5_D5_G3_M5_R2_T1,0.8,P5,2.0,50.30502228001133,0.15897612594818775,0.18512351508440278,18.324912710944577,13.64313331622093,0.1830317239535056,2.5,P,P5,D5,M5,R2,D5_M5,P5_G3
696,P5_D5_G3_M5_R2_T1,0.9,G3,3.0,49.8248080483539,0.38384367251963747,0.17989403725715974,17.558166456203153,14.44586415616334,0.1746645594299168,,G,P5,D5,M5,R2,D5_M5,P5_G3
697,P5_D5_G3_M5_R2_T1,0.9,P5,2.0,49.8248080483539,0.38384367251963747,0.17989403725715974,17.558166456203153,14.44586415616334,0.1746645594299168,4.0,P,P5,D5,M5,R2,D5_M5,P5_G3
698,P5_D5_G3_M5_R2_T1,1.0,G3,5.0,50.91775906539812,0.2853800757152618,0.236704428129622,18.651063503670315,14.118581026888506,0.2741837961683632,4.333333333333333,G,P5,D5,M5,R2,D5_M5,P5_G3
699,P5_D5_G3_M5_R2_T1,1.0,P5,1.0,50.91775906539812,0.2853800757152618,0.236704428129622,18.651063503670315,14.118581026888506,0.2741837961683632,3.0,P,P5,D5,M5,R2,D5_M5,P5_G3
700,P5_D5_G3_M6_R1_T1,0.1,G3,5.0,46.196368128713935,0.020220647598672967,0.036257712935551564,11.303836252991928,11.388371705419829,0.039744031487046895,,G,P5,D5,M6,R1,D5_M6,P5_G3
701,P5_D5_G3_M6_R1_T1,0.1,P5,5.0,46.196368128713935,0.020220647598672967,0.036257712935551564,11.303836252991928,11.388371705419829,0.039744031487046895,,P,P5,D5,M6,R1,D5_M6,P5_G3
702,P5_D5_G3_M6_R1_T1,0.2,G3,6.0,46.04618695448167,0.04323035003854223,0.018826120178074834,8.834799775749742,12.380816565353138,0.020917911308972036,2.0,G,P5,D5,M6,R1,D5_M6,P5_G3
703,P5_D5_G3_M6_R1_T1,0.2,P5,6.0,46.04618695448167,0.04323035003854223,0.018826120178074834,8.834799775749742,12.380816565353138,0.020917911308972036,7.0,P,P5,D5,M6,R1,D5_M6,P5_G3
704,P5_D5_G3_M6_R1_T1,0.4,P5,5.0,48.32153126144124,0.1771049824159635,0.07181816216080407,14.414466109893775,14.035871416539244,0.1206266218817389,6.0,P,P5,D5,M6,R1,D5_M6,P5_G3
705,P5_D5_G3_M6_R1_T1,0.5,G3,3.5,48.20055186923505,0.13108557753622493,0.10598408396545844,15.983329280600573,14.044846339288917,0.1094704025169538,,G,P5,D5,M6,R1,D5_M6,P5_G3
706,P5_D5_G3_M6_R1_T1,0.8,G3,3.5,50.70780105535909,0.2206839643096553,0.21545448648241228,18.24413446709339,15.071603158490747,0.30261245026979594,5.0,G,P5,D5,M6,R1,D5_M6,P5_G3
707,P5_D5_G3_M6_R1_T1,0.8,P5,7.0,50.70780105535909,0.2206839643096553,0.21545448648241228,18.24413446709339,15.071603158490747,0.30261245026979594,7.0,P,P5,D5,M6,R1,D5_M6,P5_G3
708,P5_D5_G3_M6_R1_T1,0.9,P5,7.0,48.73899359093665,0.19662836630433744,0.26217115507245,18.94894667435395,14.725341032260943,0.18547214693955238,,P,P5,D5,M6,R1,D5_M6,P5_G3
709,P5_D5_G3_M6_R1_T1,1.0,G3,5.5,51.78507504857247,0.19298710026166452,0.10201355450403322,14.560856420440265,13.723313435670363,0.2013523279416136,4.5,G,P5,D5,M6,R1,D5_M6,P5_G3
710,P5_D5_G3_M6_R1_T1,1.0,P5,7.0,51.78507504857247,0.19298710026166452,0.10201355450403322,14.560856420440265,13.723313435670363,0.2013523279416136,2.0,P,P5,D5,M6,R1,D5_M6,P5_G3
711,P5_D5_G3_M6_R2_T1,0.1,G3,4.0,46.79453609329388,0.0829743815255892,0.03207413067375717,6.645993520469374,12.396677490633634,0.03834950406644877,1.0,G,P5,D5,M6,R2,D5_M6,P5_G3
