,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
81,P12_D5_G7_M5_R1_T1,0.19047619047619047,0.0041835822617944,32.0,P12,D5,M5,R1,D5_M5,0.2
82,P12_D5_G7_M5_R1_T1,0.21428571428571427,0.0041835822617944,36.0,P12,D5,M5,R1,D5_M5,0.3
83,P12_D5_G7_M5_R1_T1,0.23809523809523808,0.0041835822617944,40.0,P12,D5,M5,R1,D5_M5,0.3
84,P12_D5_G7_M5_R1_T1,0.2619047619047619,0.0083671645235888,44.0,P12,D5,M5,R1,D5_M5,0.3
85,P12_D5_G7_M5_R1_T1,0.2857142857142857,0.060661942796019,48.0,P12,D5,M5,R1,D5_M5,0.3
86,P12_D5_G7_M5_R1_T1,0.30952380952380953,0.0648455250578134,52.0,P12,D5,M5,R1,D5_M5,0.4
87,P12_D5_G7_M5_R1_T1,0.3333333333333333,0.121323885592038,56.0,P12,D5,M5,R1,D5_M5,0.4
88,P12_D5_G7_M5_R1_T1,0.35714285714285715,0.1903529929116458,60.0,P12,D5,M5,R1,D5_M5,0.4
89,P12_D5_G7_M5_R1_T1,0.38095238095238093,0.3597880745143196,64.0,P12,D5,M5,R1,D5_M5,0.4
90,P12_D5_G7_M5_R1_T1,0.40476190476190477,0.2823918026711229,68.0,P12,D5,M5,R1,D5_M5,0.5
91,P12_D5_G7_M5_R1_T1,0.42857142857142855,0.0041835822617944,72.0,P12,D5,M5,R1,D5_M5,0.5
92,P12_D5_G7_M5_R1_T1,0.4523809523809524,0.0041835822617944,76.0,P12,D5,M5,R1,D5_M5,0.5
93,P12_D5_G7_M5_R1_T1,0.47619047619047616,0.1589761259481877,80.0,P12,D5,M5,R1,D5_M5,0.5
94,P12_D5_G7_M5_R1_T1,0.5,0.1338746323774212,84.0,P12,D5,M5,R1,D5_M5,0.5
95,P12_D5_G7_M5_R1_T1,0.5238095238095238,0.131782841246524,88.0,P12,D5,M5,R1,D5_M5,0.6
96,P12_D5_G7_M5_R1_T1,0.5476190476190477,0.1464253791628045,92.0,P12,D5,M5,R1,D5_M5,0.6
97,P12_D5_G7_M5_R1_T1,0.5714285714285714,0.3095850873727866,96.0,P12,D5,M5,R1,D5_M5,0.6
98,P12_D5_G7_M5_R1_T1,0.5952380952380952,0.4413679286193107,100.0,P12,D5,M5,R1,D5_M5,0.6
99,P12_D5_G7_M5_R1_T1,0.6190476190476191,0.4120828527867498,104.0,P12,D5,M5,R1,D5_M5,0.7
100,P12_D5_G7_M5_R1_T1,0.6428571428571429,0.2677492647548425,108.0,P12,D5,M5,R1,D5_M5,0.7
101,P12_D5_G7_M5_R1_T1,0.6666666666666666,0.4309089729648246,112.0,P12,D5,M5,R1,D5_M5,0.7
102,P12_D5_G7_M5_R1_T1,0.6904761904761905,0.3995321060013665,116.0,P12,D5,M5,R1,D5_M5,0.7
103,P12_D5_G7_M5_R1_T1,0.7142857142857143,0.2447395623149732,120.0,P12,D5,M5,R1,D5_M5,0.8
104,P12_D5_G7_M5_R1_T1,0.7380952380952381,0.0083671645235888,124.0,P12,D5,M5,R1,D5_M5,0.8
105,P12_D5_G7_M5_R1_T1,0.7619047619047619,0.1275992589847296,128.0,P12,D5,M5,R1,D5_M5,0.8
106,P12_D5_G7_M5_R1_T1,0.7857142857142857,0.0836716452358882,132.0,P12,D5,M5,R1,D5_M5,0.8
107,P12_D5_G7_M5_R1_T1,0.8095238095238095,0.0041835822617944,136.0,P12,D5,M5,R1,D5_M5,0.9
108,P12_D5_G7_M5_R1_T1,0.8333333333333334,0.1150485121993464,140.0,P12,D5,M5,R1,D5_M5,0.9
109,P12_D5_G7_M5_R1_T1,0.8571428571428571,0.14224179690101,144.0,P12,D5,M5,R1,D5_M5,0.9
110,P12_D5_G7_M5_R1_T1,0.8809523809523809,0.0941306008903743,148.0,P12,D5,M5,R1,D5_M5,0.9
111,P12_D5_G7_M5_R1_T1,0.9047619047619048,0.0753044807122994,152.0,P12,D5,M5,R1,D5_M5,1.0
112,P12_D5_G7_M5_R1_T1,0.9285714285714286,0.3597880745143196,156.0,P12,D5,M5,R1,D5_M5,1.0
113,P12_D5_G7_M5_R1_T1,0.9523809523809523,0.5522328585568627,160.0,P12,D5,M5,R1,D5_M5,1.0
114,P12_D5_G7_M5_R1_T1,0.9761904761904762,0.5919768900439096,164.0,P12,D5,M5,R1,D5_M5,1.0
115,P12_D5_G7_M5_R1_T1,1.0,0.3932567326086749,168.0,P12,D5,M5,R1,D5_M5,1.0
116,P13_D5_G5_M5_R1_T1,1580.1724137931035,0.1667157531325074,183300.0,P13,D5,M5,R1,D5_M5,1.0
