,Name,Assigned,Rater,FLOW,t_var,t_LZ_guitar_zd,t_LZ_drum,t_var_drum,t_var_guitar_zd,t_LZ,IMPRO,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Pair
153,P4_D1_G2_M6_R2_T1,0.8,P4,4.333333333333333,53.0214716249373,0.05543246496877595,0.31481456520002965,16.949837357057884,11.30197758558272,0.39221083704322635,4.0,P,P4,D1,M6,R2,D1_M6,P4_G2
154,P4_D1_G2_M6_R2_T1,0.9,P4,2.5,52.38538185261012,0.0977912353694444,0.1600220215136363,16.09265352027787,12.628968121144917,0.23271176331231427,2.5,P,P4,D1,M6,R2,D1_M6,P4_G2
155,P4_D1_G2_M6_R2_T1,1.0,P4,1.0,53.75096190328812,0.3938681792469372,0.21462849716405802,17.51475743960955,14.739056869596311,0.31641178555966826,2.0,P,P4,D1,M6,R2,D1_M6,P4_G2
156,P4_D5_G2_M5_R2_T1,0.2,P4,3.0,51.48850003107677,0.12236978115748658,0.13439758016014555,12.71778087836572,14.318204723709144,0.17937108947443547,2.0,P,P4,D5,M5,R2,D5_M5,P4_G2
157,P4_D5_G2_M5_R2_T1,0.4,P4,4.5,49.87406622659226,0.10180050170366407,0.07530448071229943,2.178736316033323,12.929160385046552,0.07948806297409385,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
158,P4_D5_G2_M5_R2_T1,0.6,P4,3.0,50.12356571444989,0.009936007871761701,0.10772724324120615,8.520095924027068,12.070222622937822,0.0899470186285799,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
159,P4_D5_G2_M5_R2_T1,0.8,P4,4.0,52.77516470512292,0.25206083127311346,0.23323471109503857,17.461645820480427,15.258292985549584,0.18564646286712713,4.0,P,P4,D5,M5,R2,D5_M5,P4_G2
160,P4_D5_G2_M5_R2_T1,0.9,P4,3.0,52.526821887167166,0.07687332406047233,0.24107892783590307,16.89332239982083,14.10121366183344,0.2792541159747771,3.0,P,P4,D5,M5,R2,D5_M5,P4_G2
161,P4_D5_G2_M5_R2_T1,1.0,P4,4.0,53.92685845964622,0.3491970057357769,0.15932842761233884,16.447284229528353,16.495851938385282,0.3444414703149567,3.3333333333333335,P,P4,D5,M5,R2,D5_M5,P4_G2
162,P4_D5_G2_M6_R1_T1,0.1,P4,2.0,48.83120735739925,0.0178964352310094,0.015572222863345857,7.216834625953597,13.128171265779564,0.011923209446114061,2.0,P,P4,D5,M6,R1,D5_M6,P4_G2
163,P4_D5_G2_M6_R1_T1,0.2,P4,2.3333333333333335,51.33115067078584,0.005113267208859822,0.09947628933600049,16.437304350168365,10.259414907438924,0.08074313765263216,1.0,P,P4,D5,M6,R1,D5_M6,P4_G2
164,P4_D5_G2_M6_R1_T1,0.4,P4,2.857142857142857,52.748752158477465,0.05973225784895356,0.14433358803190727,15.231008793979505,11.332685981202218,0.14956306585915027,2.6666666666666665,P,P4,D5,M6,R1,D5_M6,P4_G2
165,P4_D5_G2_M6_R1_T1,0.5,P4,4.333333333333333,53.03063344605461,0.3358486871273849,0.19779047248816922,17.790776411325755,15.76604717074976,0.2705383195960388,2.2,P,P4,D5,M6,R1,D5_M6,P4_G2
166,P4_D5_G2_M6_R1_T1,0.6,P4,4.5,51.4397288096204,0.07974953686545597,0.033991605877079584,8.311862279638724,14.177273181457203,0.12027799002658937,2.6666666666666665,P,P4,D5,M6,R1,D5_M6,P4_G2
167,P4_D5_G2_M6_R1_T1,0.8,P4,4.333333333333333,52.390921750689415,0.24102082252671153,0.1345718960877203,18.082901466450288,14.870531352921533,0.26733090652866304,3.1666666666666665,P,P4,D5,M6,R1,D5_M6,P4_G2
168,P4_D5_G2_M6_R1_T1,0.9,P4,3.0,51.083848224385825,0.2884347548270483,0.09901144686246778,15.93411977905218,15.704962905342175,0.14712264287310353,1.0,P,P4,D5,M6,R1,D5_M6,P4_G2
169,P4_D5_G2_M6_R1_T1,1.0,P4,3.3333333333333335,53.4176675095088,0.21008398902836728,0.24196382599408603,19.883675970488042,14.865391257358839,0.3614995399850537,1.5,P,P4,D5,M6,R1,D5_M6,P4_G2
170,P4_D6_G2_M6_R1_T1,0.1,P4,1.0,50.06471072735208,0.13503673856125303,0.04904088095770118,9.828972903465125,15.234500643330477,0.06630977884944145,1.0,P,P4,D6,M6,R1,D6_M6,P4_G2
171,P4_D6_G2_M6_R1_T1,1.0,P4,4.0,52.69508148596522,0.2559097269539643,0.20517271784136698,17.682199907135093,16.292977399268953,0.3617827172428925,2.0,P,P4,D6,M6,R1,D6_M6,P4_G2
172,P4_D6_G2_M6_R2_T1,0.2,P4,1.0,50.487245192535525,0.07791921962592091,0.08628638414950977,15.141135029778276,14.0726092273812,0.12393862450565951,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
173,P4_D6_G2_M6_R2_T1,0.4,P4,1.0,51.57159936473866,0.2538039905488611,0.05857015166512173,16.990098932026516,16.562761574663302,0.13910411020466423,,P,P4,D6,M6,R2,D6_M6,P4_G2
174,P4_D6_G2_M6_R2_T1,0.5,P4,1.0,52.13807921907798,0.14851717029370168,0.13910411020466423,18.19675663118182,15.877940960539345,0.1913988884770944,,P,P4,D6,M6,R2,D6_M6,P4_G2
175,P4_D6_G2_M6_R2_T1,0.6,P4,1.0,50.52438358655607,0.14119590133556145,0.16002202151363631,15.567495546580421,16.12082000709824,0.1223697811574866,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
176,P4_D6_G2_M6_R2_T1,0.8,P4,1.0,52.23829310102388,0.1270763112020053,0.14747127472825308,19.4405282706674,15.470257198642162,0.22695933770234694,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
177,P4_D6_G2_M6_R2_T1,0.9,P4,1.0,52.62279440464311,0.11557145998207065,0.22068396430965528,19.00379723066088,15.656228642411744,0.25258377905583773,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
178,P4_D6_G2_M6_R2_T1,1.0,P4,1.0,54.314061832621874,0.32824606614579066,0.3246239646612371,21.243850031841333,17.954437813608944,0.39199145407096153,1.0,P,P4,D6,M6,R2,D6_M6,P4_G2
179,P5_D1_G3_M1_R1_T1,0.1,G3,5.0,46.65722065620383,0.039046767776747836,0.016734329047177633,8.906142173734352,12.904147702122609,0.016734329047177626,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
180,P5_D1_G3_M1_R1_T1,0.1,P5,5.0,46.65722065620383,0.039046767776747836,0.016734329047177633,8.906142173734352,12.904147702122609,0.016734329047177626,,P,P5,D1,M1,R1,D1_M1,P5_G3
181,P5_D1_G3_M1_R1_T1,0.4,G3,2.5,52.90205244173865,0.242647771184076,0.31097961479338476,20.735124769520556,15.527453613826273,0.3367783720744503,,G,P5,D1,M1,R1,D1_M1,P5_G3
182,P5_D1_G3_M1_R1_T1,0.4,P5,5.2,52.90205244173865,0.242647771184076,0.31097961479338476,20.735124769520556,15.527453613826273,0.3367783720744503,4.0,P,P5,D1,M1,R1,D1_M1,P5_G3
183,P5_D1_G3_M1_R1_T1,0.5,G3,4.0,50.189075490261644,0.07948806297409383,0.0739099532917013,15.645124910953777,13.75930569767945,0.0780935355534957,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
184,P5_D1_G3_M1_R1_T1,0.5,P5,6.0,50.189075490261644,0.07948806297409383,0.0739099532917013,15.645124910953777,13.75930569767945,0.0780935355534957,6.0,P,P5,D1,M1,R1,D1_M1,P5_G3
185,P5_D1_G3_M1_R1_T1,0.8,G3,2.5,45.34538544241327,0.041138558907645034,0.006972637102990666,12.568934127133561,12.893462913810117,0.0041835822617944,,G,P5,D1,M1,R1,D1_M1,P5_G3
186,P5_D1_G3_M1_R1_T1,0.8,P5,3.0,45.34538544241327,0.041138558907645034,0.006972637102990666,12.568934127133561,12.893462913810117,0.0041835822617944,,P,P5,D1,M1,R1,D1_M1,P5_G3
187,P5_D1_G3_M1_R1_T1,0.9,G3,4.0,48.13327187876282,0.30330971398009504,0.10110323799336497,17.53112951360478,15.406044112899785,0.017431592757476664,,G,P5,D1,M1,R1,D1_M1,P5_G3
188,P5_D1_G3_M1_R1_T1,0.9,P5,5.0,48.13327187876282,0.30330971398009504,0.10110323799336497,17.53112951360478,15.406044112899785,0.017431592757476664,6.0,P,P5,D1,M1,R1,D1_M1,P5_G3
189,P5_D1_G3_M1_R1_T1,1.0,G3,2.3333333333333335,52.798069219374256,0.3333443483012274,0.3073015487215572,21.23348219528869,15.752214735289717,0.3243191411510439,4.0,G,P5,D1,M1,R1,D1_M1,P5_G3
190,P5_D1_G3_M1_R1_T1,1.0,P5,6.0,52.798069219374256,0.3333443483012274,0.3073015487215572,21.23348219528869,15.752214735289717,0.3243191411510439,6.0,P,P5,D1,M1,R1,D1_M1,P5_G3
191,P5_D1_G3_M1_R2_T1,0.1,G3,5.0,40.23826885026318,0.0041835822617944,0.027193284701663677,4.234150507894136,4.201223706265575,0.02008119485661316,5.0,G,P5,D1,M1,R2,D1_M1,P5_G3
192,P5_D1_G3_M1_R2_T1,0.1,P5,3.0,40.23826885026318,0.0041835822617944,0.027193284701663677,4.234150507894136,4.201223706265575,0.02008119485661316,2.0,P,P5,D1,M1,R2,D1_M1,P5_G3
193,P5_D1_G3_M1_R2_T1,0.2,P5,4.5,42.366488865964385,0.010458955654486,0.0041835822617944,0.4460340090425645,10.522691137039057,0.0041835822617944,4.0,P,P5,D1,M1,R2,D1_M1,P5_G3
194,P5_D1_G3_M1_R2_T1,0.4,P5,4.0,43.16288893524193,0.018826120178074824,0.0041835822617944,6.894206994461252,10.950944454360862,0.0041835822617944,5.0,P,P5,D1,M1,R2,D1_M1,P5_G3
195,P5_D1_G3_M1_R2_T1,0.5,G3,6.0,51.55345428153424,0.13701231907376704,0.1913988884770944,18.743605899242624,11.831273798714598,0.2452625100976975,4.0,G,P5,D1,M1,R2,D1_M1,P5_G3
196,P5_D1_G3_M1_R2_T1,0.5,P5,1.0,51.55345428153424,0.13701231907376704,0.1913988884770944,18.743605899242624,11.831273798714598,0.2452625100976975,2.5,P,P5,D1,M1,R2,D1_M1,P5_G3
197,P5_D1_G3_M1_R2_T1,0.6,P5,1.5,49.726904871575684,0.3869813592159833,0.2159774342651366,15.039223775810974,14.16645778546567,0.2860524371501931,1.0,P,P5,D1,M1,R2,D1_M1,P5_G3
198,P5_D1_G3_M1_R2_T1,0.8,G3,3.5,46.928605773781044,0.030853919180733772,0.055955412751500275,12.82702376067446,9.576263382803141,0.05752425609967315,4.333333333333333,G,P5,D1,M1,R2,D1_M1,P5_G3
199,P5_D1_G3_M1_R2_T1,0.8,P5,3.0,46.928605773781044,0.030853919180733772,0.055955412751500275,12.82702376067446,9.576263382803141,0.05752425609967315,3.5,P,P5,D1,M1,R2,D1_M1,P5_G3
200,P5_D1_G3_M1_R2_T1,0.9,G3,3.5,46.48592235372726,0.06013899501329465,0.031376866963458074,14.122753925600938,13.104260053939544,0.02562444135349075,1.0,G,P5,D1,M1,R2,D1_M1,P5_G3
201,P5_D1_G3_M1_R2_T1,0.9,P5,2.0,46.48592235372726,0.06013899501329465,0.031376866963458074,14.122753925600938,13.104260053939544,0.02562444135349075,1.5,P,P5,D1,M1,R2,D1_M1,P5_G3
202,P5_D1_G3_M1_R2_T1,1.0,G3,3.5,50.99064471253723,0.5437715634323835,0.32552453579022333,18.938649397728092,15.270839072081149,0.45823695633779615,5.0,G,P5,D1,M1,R2,D1_M1,P5_G3
203,P5_D1_G3_M1_R2_T1,1.0,P5,2.6666666666666665,50.99064471253723,0.5437715634323835,0.32552453579022333,18.938649397728092,15.270839072081149,0.45823695633779615,3.0,P,P5,D1,M1,R2,D1_M1,P5_G3
204,P5_D1_G3_M6_R1_T1,0.1,G3,4.5,41.18469513364995,0.0062753733926916005,0.0350375014425282,8.004485286435102,,0.02300970243986926,1.0,G,P5,D1,M6,R1,D1_M6,P5_G3
205,P5_D1_G3_M6_R1_T1,0.1,P5,6.0,41.18469513364995,0.0062753733926916005,0.0350375014425282,8.004485286435102,,0.02300970243986926,5.0,P,P5,D1,M6,R1,D1_M6,P5_G3
206,P5_D1_G3_M6_R1_T1,0.4,G3,4.0,44.46571204935444,0.0669373161887106,0.0041835822617944,4.524304359818796,12.534563304221736,0.0088901123063131,3.5,G,P5,D1,M6,R1,D1_M6,P5_G3
207,P5_D1_G3_M6_R1_T1,0.4,P5,4.5,44.46571204935444,0.0669373161887106,0.0041835822617944,4.524304359818796,12.534563304221736,0.0088901123063131,3.0,P,P5,D1,M6,R1,D1_M6,P5_G3
208,P5_D1_G3_M6_R1_T1,0.6,P5,7.0,45.46984398819675,0.15531549146911758,0.005229477827243,8.960445803473384,13.560229631456862,0.028239180267112248,,P,P5,D1,M6,R1,D1_M6,P5_G3
209,P5_D1_G3_M6_R1_T1,0.8,G3,4.5,51.838175061013494,0.31586046076547825,0.20238079191430475,17.605903119525735,15.143357340883536,0.3435766932498662,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
210,P5_D1_G3_M6_R1_T1,0.8,P5,5.0,51.838175061013494,0.31586046076547825,0.20238079191430475,17.605903119525735,15.143357340883536,0.3435766932498662,3.0,P,P5,D1,M6,R1,D1_M6,P5_G3
211,P5_D1_G3_M6_R1_T1,0.9,G3,4.5,50.45082364785085,0.29337370610833324,0.17989403725715983,17.09853976260682,14.464686821547499,0.2400330322704545,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
212,P5_D1_G3_M6_R1_T1,0.9,P5,5.0,50.45082364785085,0.29337370610833324,0.17989403725715983,17.09853976260682,14.464686821547499,0.2400330322704545,6.0,P,P5,D1,M6,R1,D1_M6,P5_G3
213,P5_D1_G3_M6_R1_T1,1.0,G3,4.5,45.85243367554098,0.18162251729690115,0.07780362064237137,13.977261532768178,7.745536822732175,0.14434379189108237,4.0,G,P5,D1,M6,R1,D1_M6,P5_G3
214,P5_D1_G3_M6_R1_T1,1.0,P5,5.0,45.85243367554098,0.18162251729690115,0.07780362064237137,13.977261532768178,7.745536822732175,0.14434379189108237,6.0,P,P5,D1,M6,R1,D1_M6,P5_G3
215,P5_D1_G3_M6_R2_T1,0.1,G3,4.5,46.62697035363388,0.0648455250578134,0.03346865809435531,-inf,11.748483670891757,0.03137686696345807,1.0,G,P5,D1,M6,R2,D1_M6,P5_G3
216,P5_D1_G3_M6_R2_T1,0.1,P5,3.0,46.62697035363388,0.0648455250578134,0.03346865809435531,-inf,11.748483670891757,0.03137686696345807,3.0,P,P5,D1,M6,R2,D1_M6,P5_G3
217,P5_D1_G3_M6_R2_T1,0.4,P5,2.5,46.14059441086072,0.20290373969702902,0.1073786113860566,12.112284417629262,12.38062455143748,0.10180050170366407,2.0,P,P5,D1,M6,R2,D1_M6,P5_G3
218,P5_D1_G3_M6_R2_T1,0.5,P5,3.0,47.91505493147185,0.06763457989900966,0.05926741537542083,13.87997134810229,11.463440332336312,0.06066194279601896,3.0,P,P5,D1,M6,R2,D1_M6,P5_G3
219,P5_D1_G3_M6_R2_T1,0.8,P5,4.0,44.799740485545364,0.060661942796019,0.0115048512199346,12.71530058474369,11.148674461592602,0.0055781096823925335,3.5,P,P5,D1,M6,R2,D1_M6,P5_G3
220,P5_D1_G3_M6_R2_T1,0.9,P5,4.0,45.31081799677087,0.0041835822617944,0.018128856467775765,11.014850651216014,3.619071281168383,0.11365398477874822,4.0,P,P5,D1,M6,R2,D1_M6,P5_G3
