,Name,t_%,LZ,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
988,P6_D6_G1_M6_R1_T1.csv,0.4666666666666666,,0.3116768785036838,60.95238095238095,P6,D6,M6,R1,D6_M6,0.5
989,P6_D6_G1_M6_R1_T1.csv,0.5,,0.1045895565448603,65.3061224489796,P6,D6,M6,R1,D6_M6,0.5
990,P6_D6_G1_M6_R1_T1.csv,0.5333333333333333,,0.3660634479070112,69.65986394557824,P6,D6,M6,R1,D6_M6,0.6
991,P6_D6_G1_M6_R1_T1.csv,0.5666666666666667,,0.2447395623149732,74.01360544217687,P6,D6,M6,R1,D6_M6,0.6
992,P6_D6_G1_M6_R1_T1.csv,0.6,,0.1024977654139631,78.36734693877551,P6,D6,M6,R1,D6_M6,0.6
993,P6_D6_G1_M6_R1_T1.csv,0.6333333333333334,,0.5815179343894237,82.72108843537416,P6,D6,M6,R1,D6_M6,0.7
994,P6_D6_G1_M6_R1_T1.csv,0.6666666666666666,,0.2217298598751039,87.07482993197279,P6,D6,M6,R1,D6_M6,0.7
995,P6_D6_G1_M6_R1_T1.csv,0.7000000000000001,,0.0522947782724301,91.42857142857144,P6,D6,M6,R1,D6_M6,0.8
996,P6_D6_G1_M6_R1_T1.csv,0.7333333333333334,,0.0041835822617944,95.78231292517007,P6,D6,M6,R1,D6_M6,0.8
997,P6_D6_G1_M6_R1_T1.csv,0.7666666666666666,,0.2300970243986928,100.1360544217687,P6,D6,M6,R1,D6_M6,0.8
998,P6_D6_G1_M6_R1_T1.csv,0.8000000000000002,,0.1171403033302436,104.48979591836736,P6,D6,M6,R1,D6_M6,0.9
999,P6_D6_G1_M6_R1_T1.csv,0.8333333333333333,,0.0481111960106357,108.84353741496598,P6,D6,M6,R1,D6_M6,0.9
1000,P6_D6_G1_M6_R1_T1.csv,0.8666666666666666,,0.1045895565448603,113.19727891156462,P6,D6,M6,R1,D6_M6,0.9
1001,P6_D6_G1_M6_R1_T1.csv,0.9000000000000001,,0.2175462776133095,117.55102040816328,P6,D6,M6,R1,D6_M6,1.0
1002,P6_D6_G1_M6_R1_T1.csv,0.9333333333333332,,0.4560104665355911,121.9047619047619,P6,D6,M6,R1,D6_M6,1.0
1003,P6_D6_G1_M6_R1_T1.csv,0.9666666666666667,,0.020917911308972,126.25850340136054,P6,D6,M6,R1,D6_M6,1.0
1004,P6_D6_G1_M6_R1_T1.csv,1.0,,0.0920388097594771,130.6122448979592,P6,D6,M6,R1,D6_M6,1.0
1005,P4_D5_G2_M5_R1_T1.csv,1403.4189814814813,,0.1658892405393236,494920.0,P4,D5,M5,R1,D5_M5,1.0
1006,P4_D5_G2_M5_R1_T1.csv,0.0,,0.0146425379162804,0.0,P4,D5,M5,R1,D5_M5,0.1
1007,P4_D5_G2_M5_R1_T1.csv,0.01234567901234568,,0.0041835822617944,4.35374149659864,P4,D5,M5,R1,D5_M5,0.1
1008,P4_D5_G2_M5_R1_T1.csv,0.02469135802469136,,0.0083671645235888,8.70748299319728,P4,D5,M5,R1,D5_M5,0.1
1009,P4_D5_G2_M5_R1_T1.csv,0.03703703703703704,,0.0041835822617944,13.06122448979592,P4,D5,M5,R1,D5_M5,0.1
1010,P4_D5_G2_M5_R1_T1.csv,0.04938271604938272,,0.0857634363667854,17.41496598639456,P4,D5,M5,R1,D5_M5,0.1
1011,P4_D5_G2_M5_R1_T1.csv,0.0617283950617284,,0.0041835822617944,21.7687074829932,P4,D5,M5,R1,D5_M5,0.1
1012,P4_D5_G2_M5_R1_T1.csv,0.07407407407407408,,0.0941306008903743,26.12244897959184,P4,D5,M5,R1,D5_M5,0.1
1013,P4_D5_G2_M5_R1_T1.csv,0.08641975308641975,,0.0418358226179441,30.476190476190474,P4,D5,M5,R1,D5_M5,0.1
1014,P4_D5_G2_M5_R1_T1.csv,0.09876543209876544,,0.5062134536771241,34.82993197278912,P4,D5,M5,R1,D5_M5,0.1
1015,P4_D5_G2_M5_R1_T1.csv,0.11111111111111113,,0.828349287835294,39.18367346938776,P4,D5,M5,R1,D5_M5,0.2
1016,P4_D5_G2_M5_R1_T1.csv,0.12345679012345678,,0.1464253791628045,43.53741496598639,P4,D5,M5,R1,D5_M5,0.2
1017,P4_D5_G2_M5_R1_T1.csv,0.13580246913580246,,0.0334686580943553,47.89115646258504,P4,D5,M5,R1,D5_M5,0.2
1018,P4_D5_G2_M5_R1_T1.csv,0.14814814814814817,,0.2321888155295899,52.24489795918368,P4,D5,M5,R1,D5_M5,0.2
1019,P4_D5_G2_M5_R1_T1.csv,0.16049382716049382,,0.131782841246524,56.59863945578231,P4,D5,M5,R1,D5_M5,0.2
1020,P4_D5_G2_M5_R1_T1.csv,0.1728395061728395,,0.071120898450505,60.95238095238095,P4,D5,M5,R1,D5_M5,0.2
1021,P4_D5_G2_M5_R1_T1.csv,0.18518518518518517,,0.1380582146392156,65.3061224489796,P4,D5,M5,R1,D5_M5,0.2
1022,P4_D5_G2_M5_R1_T1.csv,0.19753086419753088,,0.0041835822617944,69.65986394557824,P4,D5,M5,R1,D5_M5,0.2
1023,P4_D5_G2_M5_R1_T1.csv,0.20987654320987653,,0.2698410558857397,74.01360544217687,P4,D5,M5,R1,D5_M5,0.3
1024,P4_D5_G2_M5_R1_T1.csv,0.2222222222222222,,0.6338127126618538,78.36734693877551,P4,D5,M5,R1,D5_M5,0.3
1025,P4_D5_G2_M5_R1_T1.csv,0.23456790123456792,,0.5522328585568627,82.72108843537416,P4,D5,M5,R1,D5_M5,0.3
1026,P4_D5_G2_M5_R1_T1.csv,0.24691358024691357,,0.5606000230804515,87.07482993197279,P4,D5,M5,R1,D5_M5,0.3
1027,P4_D5_G2_M5_R1_T1.csv,0.2592592592592593,,0.2217298598751039,91.42857142857144,P4,D5,M5,R1,D5_M5,0.3
1028,P4_D5_G2_M5_R1_T1.csv,0.2716049382716049,,0.0041835822617944,95.78231292517007,P4,D5,M5,R1,D5_M5,0.3
1029,P4_D5_G2_M5_R1_T1.csv,0.2839506172839506,,0.0188261201780748,100.1360544217687,P4,D5,M5,R1,D5_M5,0.3
1030,P4_D5_G2_M5_R1_T1.csv,0.29629629629629634,,0.0041835822617944,104.48979591836736,P4,D5,M5,R1,D5_M5,0.3
1031,P4_D5_G2_M5_R1_T1.csv,0.30864197530864196,,0.0041835822617944,108.84353741496598,P4,D5,M5,R1,D5_M5,0.4
1032,P4_D5_G2_M5_R1_T1.csv,0.32098765432098764,,0.0041835822617944,113.19727891156462,P4,D5,M5,R1,D5_M5,0.4
1033,P4_D5_G2_M5_R1_T1.csv,0.33333333333333337,,0.1087731388066547,117.55102040816328,P4,D5,M5,R1,D5_M5,0.4
1034,P4_D5_G2_M5_R1_T1.csv,0.345679012345679,,0.0041835822617944,121.9047619047619,P4,D5,M5,R1,D5_M5,0.4
1035,P4_D5_G2_M5_R1_T1.csv,0.35802469135802467,,0.0041835822617944,126.25850340136054,P4,D5,M5,R1,D5_M5,0.4
1036,P4_D5_G2_M5_R1_T1.csv,0.37037037037037035,,0.0041835822617944,130.6122448979592,P4,D5,M5,R1,D5_M5,0.4
1037,P4_D5_G2_M5_R1_T1.csv,0.38271604938271603,,0.0041835822617944,134.96598639455783,P4,D5,M5,R1,D5_M5,0.4
1038,P4_D5_G2_M5_R1_T1.csv,0.39506172839506176,,0.0460194048797385,139.31972789115648,P4,D5,M5,R1,D5_M5,0.4
1039,P4_D5_G2_M5_R1_T1.csv,0.40740740740740733,,0.2886671760638146,143.6734693877551,P4,D5,M5,R1,D5_M5,0.5
1040,P4_D5_G2_M5_R1_T1.csv,0.41975308641975306,,0.192444784042543,148.02721088435374,P4,D5,M5,R1,D5_M5,0.5
1041,P4_D5_G2_M5_R1_T1.csv,0.43209876543209874,,0.1192320944611408,152.38095238095238,P4,D5,M5,R1,D5_M5,0.5
1042,P4_D5_G2_M5_R1_T1.csv,0.4444444444444444,,0.3346865809435531,156.73469387755102,P4,D5,M5,R1,D5_M5,0.5
1043,P4_D5_G2_M5_R1_T1.csv,0.4567901234567901,,0.4330007640957218,161.08843537414967,P4,D5,M5,R1,D5_M5,0.5
1044,P4_D5_G2_M5_R1_T1.csv,0.46913580246913583,,0.8827358572386214,165.4421768707483,P4,D5,M5,R1,D5_M5,0.5
1045,P4_D5_G2_M5_R1_T1.csv,0.4814814814814814,,0.303309713980095,169.79591836734693,P4,D5,M5,R1,D5_M5,0.5
1046,P4_D5_G2_M5_R1_T1.csv,0.49382716049382713,,0.1589761259481877,174.14965986394557,P4,D5,M5,R1,D5_M5,0.5
1047,P4_D5_G2_M5_R1_T1.csv,0.5061728395061728,,0.1568843348172905,178.50340136054422,P4,D5,M5,R1,D5_M5,0.6
1048,P4_D5_G2_M5_R1_T1.csv,0.5185185185185186,,0.0271932847016636,182.8571428571429,P4,D5,M5,R1,D5_M5,0.6
1049,P4_D5_G2_M5_R1_T1.csv,0.5308641975308642,,0.2300970243986928,187.2108843537415,P4,D5,M5,R1,D5_M5,0.6
1050,P4_D5_G2_M5_R1_T1.csv,0.5432098765432098,,0.4643776310591799,191.56462585034012,P4,D5,M5,R1,D5_M5,0.6
1051,P4_D5_G2_M5_R1_T1.csv,0.5555555555555556,,0.6087112190910873,195.9183673469388,P4,D5,M5,R1,D5_M5,0.6
1052,P4_D5_G2_M5_R1_T1.csv,0.5679012345679012,,0.1694350816026738,200.2721088435374,P4,D5,M5,R1,D5_M5,0.6
1053,P4_D5_G2_M5_R1_T1.csv,0.5802469135802468,,0.0041835822617944,204.62585034013603,P4,D5,M5,R1,D5_M5,0.6
1054,P4_D5_G2_M5_R1_T1.csv,0.5925925925925926,,0.0230097024398692,208.9795918367347,P4,D5,M5,R1,D5_M5,0.6
1055,P4_D5_G2_M5_R1_T1.csv,0.6049382716049382,,0.1568843348172905,213.33333333333331,P4,D5,M5,R1,D5_M5,0.7
1056,P4_D5_G2_M5_R1_T1.csv,0.6172839506172839,,0.0522947782724301,217.687074829932,P4,D5,M5,R1,D5_M5,0.7
1057,P4_D5_G2_M5_R1_T1.csv,0.6296296296296295,,0.2049955308279263,222.0408163265306,P4,D5,M5,R1,D5_M5,0.7
1058,P4_D5_G2_M5_R1_T1.csv,0.6419753086419753,,0.3681552390379084,226.39455782312925,P4,D5,M5,R1,D5_M5,0.7
1059,P4_D5_G2_M5_R1_T1.csv,0.6543209876543209,,0.3953485237395722,230.7482993197279,P4,D5,M5,R1,D5_M5,0.7
1060,P4_D5_G2_M5_R1_T1.csv,0.6666666666666665,,0.5647836053422459,235.1020408163265,P4,D5,M5,R1,D5_M5,0.7
1061,P4_D5_G2_M5_R1_T1.csv,0.6790123456790124,,0.2029037396970291,239.4557823129252,P4,D5,M5,R1,D5_M5,0.7
1062,P4_D5_G2_M5_R1_T1.csv,0.691358024691358,,0.0041835822617944,243.8095238095238,P4,D5,M5,R1,D5_M5,0.7
1063,P4_D5_G2_M5_R1_T1.csv,0.7037037037037036,,0.0041835822617944,248.16326530612244,P4,D5,M5,R1,D5_M5,0.8
1064,P4_D5_G2_M5_R1_T1.csv,0.7160493827160493,,0.0041835822617944,252.51700680272108,P4,D5,M5,R1,D5_M5,0.8
1065,P4_D5_G2_M5_R1_T1.csv,0.728395061728395,,0.0041835822617944,256.8707482993197,P4,D5,M5,R1,D5_M5,0.8
1066,P4_D5_G2_M5_R1_T1.csv,0.7407407407407407,,0.0251014935707664,261.2244897959184,P4,D5,M5,R1,D5_M5,0.8
1067,P4_D5_G2_M5_R1_T1.csv,0.7530864197530863,,0.0418358226179441,265.578231292517,P4,D5,M5,R1,D5_M5,0.8
1068,P4_D5_G2_M5_R1_T1.csv,0.7654320987654321,,0.0041835822617944,269.93197278911566,P4,D5,M5,R1,D5_M5,0.8
1069,P4_D5_G2_M5_R1_T1.csv,0.7777777777777777,,0.0041835822617944,274.2857142857143,P4,D5,M5,R1,D5_M5,0.8
1070,P4_D5_G2_M5_R1_T1.csv,0.7901234567901233,,0.0878552274976827,278.6394557823129,P4,D5,M5,R1,D5_M5,0.8
1071,P4_D5_G2_M5_R1_T1.csv,0.8024691358024693,,0.0041835822617944,282.9931972789116,P4,D5,M5,R1,D5_M5,0.9
1072,P4_D5_G2_M5_R1_T1.csv,0.8148148148148147,,0.1192320944611408,287.3469387755102,P4,D5,M5,R1,D5_M5,0.9
1073,P4_D5_G2_M5_R1_T1.csv,0.8271604938271605,,0.1987201574352347,291.70068027210885,P4,D5,M5,R1,D5_M5,0.9
1074,P4_D5_G2_M5_R1_T1.csv,0.8395061728395061,,0.1171403033302436,296.05442176870747,P4,D5,M5,R1,D5_M5,0.9
1075,P4_D5_G2_M5_R1_T1.csv,0.8518518518518519,,0.0230097024398692,300.40816326530614,P4,D5,M5,R1,D5_M5,0.9
1076,P4_D5_G2_M5_R1_T1.csv,0.8641975308641976,,0.0167343290471776,304.7619047619048,P4,D5,M5,R1,D5_M5,0.9
1077,P4_D5_G2_M5_R1_T1.csv,0.8765432098765431,,0.0062753733926916,309.1156462585034,P4,D5,M5,R1,D5_M5,0.9
1078,P4_D5_G2_M5_R1_T1.csv,0.8888888888888888,,0.0041835822617944,313.46938775510205,P4,D5,M5,R1,D5_M5,0.9
1079,P4_D5_G2_M5_R1_T1.csv,0.9012345679012345,,0.0041835822617944,317.82312925170066,P4,D5,M5,R1,D5_M5,1.0
1080,P4_D5_G2_M5_R1_T1.csv,0.9135802469135802,,0.0041835822617944,322.17687074829934,P4,D5,M5,R1,D5_M5,1.0
1081,P4_D5_G2_M5_R1_T1.csv,0.9259259259259258,,0.020917911308972,326.53061224489795,P4,D5,M5,R1,D5_M5,1.0
1082,P4_D5_G2_M5_R1_T1.csv,0.9382716049382717,,0.1673432904717765,330.8843537414966,P4,D5,M5,R1,D5_M5,1.0
1083,P4_D5_G2_M5_R1_T1.csv,0.9506172839506173,,0.1568843348172905,335.23809523809524,P4,D5,M5,R1,D5_M5,1.0
1084,P4_D5_G2_M5_R1_T1.csv,0.9629629629629628,,0.0753044807122994,339.59183673469386,P4,D5,M5,R1,D5_M5,1.0
1085,P4_D5_G2_M5_R1_T1.csv,0.9753086419753086,,0.3472373277289364,343.94557823129253,P4,D5,M5,R1,D5_M5,1.0
1086,P4_D5_G2_M5_R1_T1.csv,0.9876543209876543,,0.4539186754046939,348.29931972789115,P4,D5,M5,R1,D5_M5,1.0
1087,P4_D5_G2_M5_R1_T1.csv,1.0,,0.5668753964731431,352.6530612244898,P4,D5,M5,R1,D5_M5,1.0
1088,P7_D1_G1_M6_R2_T1.csv,1431.0023437499997,,0.2043144825527504,261669.0,P7,D1,M6,R2,D1_M6,1.0
1089,P7_D1_G1_M6_R2_T1.csv,0.0,,0.0041835822617944,0.0,P7,D1,M6,R2,D1_M6,0.1
1090,P7_D1_G1_M6_R2_T1.csv,0.023809523809523808,,0.0041835822617944,4.35374149659864,P7,D1,M6,R2,D1_M6,0.1
1091,P7_D1_G1_M6_R2_T1.csv,0.047619047619047616,,0.0083671645235888,8.70748299319728,P7,D1,M6,R2,D1_M6,0.1
1092,P7_D1_G1_M6_R2_T1.csv,0.07142857142857142,,0.0564783605342245,13.06122448979592,P7,D1,M6,R2,D1_M6,0.1
1093,P7_D1_G1_M6_R2_T1.csv,0.09523809523809523,,0.2112709042206179,17.41496598639456,P7,D1,M6,R2,D1_M6,0.1
1094,P7_D1_G1_M6_R2_T1.csv,0.11904761904761904,,0.3388701632053476,21.7687074829932,P7,D1,M6,R2,D1_M6,0.2
1095,P7_D1_G1_M6_R2_T1.csv,0.14285714285714285,,0.614986592483779,26.12244897959184,P7,D1,M6,R2,D1_M6,0.2
1096,P7_D1_G1_M6_R2_T1.csv,0.16666666666666663,,0.3827977769541889,30.476190476190474,P7,D1,M6,R2,D1_M6,0.2
1097,P7_D1_G1_M6_R2_T1.csv,0.19047619047619047,,0.4497350931428995,34.82993197278912,P7,D1,M6,R2,D1_M6,0.2
1098,P7_D1_G1_M6_R2_T1.csv,0.2142857142857143,,0.0627537339269162,39.18367346938776,P7,D1,M6,R2,D1_M6,0.3
1099,P7_D1_G1_M6_R2_T1.csv,0.23809523809523805,,0.0669373161887106,43.53741496598639,P7,D1,M6,R2,D1_M6,0.3
1100,P7_D1_G1_M6_R2_T1.csv,0.26190476190476186,,0.3723388212997028,47.89115646258504,P7,D1,M6,R2,D1_M6,0.3
1101,P7_D1_G1_M6_R2_T1.csv,0.2857142857142857,,0.6212619658764705,52.24489795918368,P7,D1,M6,R2,D1_M6,0.3
1102,P7_D1_G1_M6_R2_T1.csv,0.3095238095238095,,0.4267253907030303,56.59863945578231,P7,D1,M6,R2,D1_M6,0.4
1103,P7_D1_G1_M6_R2_T1.csv,0.33333333333333326,,0.1171403033302436,60.95238095238095,P7,D1,M6,R2,D1_M6,0.4
1104,P7_D1_G1_M6_R2_T1.csv,0.3571428571428571,,0.1610679170790849,65.3061224489796,P7,D1,M6,R2,D1_M6,0.4
1105,P7_D1_G1_M6_R2_T1.csv,0.38095238095238093,,0.1778022461262626,69.65986394557824,P7,D1,M6,R2,D1_M6,0.4
1106,P7_D1_G1_M6_R2_T1.csv,0.40476190476190466,,0.3179522518963755,74.01360544217687,P7,D1,M6,R2,D1_M6,0.5
1107,P7_D1_G1_M6_R2_T1.csv,0.4285714285714285,,0.5292231561169934,78.36734693877551,P7,D1,M6,R2,D1_M6,0.5
1108,P7_D1_G1_M6_R2_T1.csv,0.45238095238095233,,0.1966283663043374,82.72108843537416,P7,D1,M6,R2,D1_M6,0.5
1109,P7_D1_G1_M6_R2_T1.csv,0.4761904761904761,,0.1652514993408793,87.07482993197279,P7,D1,M6,R2,D1_M6,0.5
1110,P7_D1_G1_M6_R2_T1.csv,0.5,,0.0794880629740938,91.42857142857144,P7,D1,M6,R2,D1_M6,0.5
1111,P7_D1_G1_M6_R2_T1.csv,0.5238095238095237,,0.131782841246524,95.78231292517007,P7,D1,M6,R2,D1_M6,0.6
1112,P7_D1_G1_M6_R2_T1.csv,0.5476190476190476,,0.0564783605342245,100.1360544217687,P7,D1,M6,R2,D1_M6,0.6
1113,P7_D1_G1_M6_R2_T1.csv,0.5714285714285714,,0.1024977654139631,104.48979591836736,P7,D1,M6,R2,D1_M6,0.6
1114,P7_D1_G1_M6_R2_T1.csv,0.5952380952380951,,0.2238216510060011,108.84353741496598,P7,D1,M6,R2,D1_M6,0.6
1115,P7_D1_G1_M6_R2_T1.csv,0.619047619047619,,0.0041835822617944,113.19727891156462,P7,D1,M6,R2,D1_M6,0.7
1116,P7_D1_G1_M6_R2_T1.csv,0.6428571428571428,,0.0146425379162804,117.55102040816328,P7,D1,M6,R2,D1_M6,0.7
1117,P7_D1_G1_M6_R2_T1.csv,0.6666666666666665,,0.0167343290471776,121.9047619047619,P7,D1,M6,R2,D1_M6,0.7
1118,P7_D1_G1_M6_R2_T1.csv,0.6904761904761904,,0.0230097024398692,126.25850340136054,P7,D1,M6,R2,D1_M6,0.7
1119,P7_D1_G1_M6_R2_T1.csv,0.7142857142857142,,0.1966283663043374,130.6122448979592,P7,D1,M6,R2,D1_M6,0.8
1120,P7_D1_G1_M6_R2_T1.csv,0.738095238095238,,0.1527007525554961,134.96598639455783,P7,D1,M6,R2,D1_M6,0.8
1121,P7_D1_G1_M6_R2_T1.csv,0.7619047619047619,,0.2049955308279263,139.31972789115648,P7,D1,M6,R2,D1_M6,0.8
1122,P7_D1_G1_M6_R2_T1.csv,0.7857142857142855,,0.242647771184076,143.6734693877551,P7,D1,M6,R2,D1_M6,0.8
1123,P7_D1_G1_M6_R2_T1.csv,0.8095238095238093,,0.2510149357076648,148.02721088435374,P7,D1,M6,R2,D1_M6,0.9
1124,P7_D1_G1_M6_R2_T1.csv,0.8333333333333331,,0.3953485237395722,152.38095238095238,P7,D1,M6,R2,D1_M6,0.9
1125,P7_D1_G1_M6_R2_T1.csv,0.857142857142857,,0.2280052332677955,156.73469387755102,P7,D1,M6,R2,D1_M6,0.9
1126,P7_D1_G1_M6_R2_T1.csv,0.8809523809523808,,0.2217298598751039,161.08843537414967,P7,D1,M6,R2,D1_M6,0.9
1127,P7_D1_G1_M6_R2_T1.csv,0.9047619047619047,,0.020917911308972,165.4421768707483,P7,D1,M6,R2,D1_M6,1.0
1128,P7_D1_G1_M6_R2_T1.csv,0.9285714285714284,,0.3095850873727866,169.79591836734693,P7,D1,M6,R2,D1_M6,1.0
1129,P7_D1_G1_M6_R2_T1.csv,0.9523809523809522,,0.0941306008903743,174.14965986394557,P7,D1,M6,R2,D1_M6,1.0
1130,P7_D1_G1_M6_R2_T1.csv,0.976190476190476,,0.3116768785036838,178.50340136054422,P7,D1,M6,R2,D1_M6,1.0
1131,P7_D1_G1_M6_R2_T1.csv,1.0,,0.2175462776133095,182.8571428571429,P7,D1,M6,R2,D1_M6,1.0
1132,P8_D5_G4_M6_R1_T1.csv,1587.65625,,0.2048053679978447,203220.0,P8,D5,M6,R1,D5_M6,1.0
1133,P8_D5_G4_M6_R1_T1.csv,0.0,,0.020917911308972,0.0,P8,D5,M6,R1,D5_M6,0.1
1134,P8_D5_G4_M6_R1_T1.csv,0.03125,,0.0292850758325609,4.0,P8,D5,M6,R1,D5_M6,0.1
1135,P8_D5_G4_M6_R1_T1.csv,0.0625,,0.0376522403561497,8.0,P8,D5,M6,R1,D5_M6,0.1
1136,P8_D5_G4_M6_R1_T1.csv,0.09375,,0.0648455250578134,12.0,P8,D5,M6,R1,D5_M6,0.1
1137,P8_D5_G4_M6_R1_T1.csv,0.125,,0.0669373161887106,16.0,P8,D5,M6,R1,D5_M6,0.2
1138,P8_D5_G4_M6_R1_T1.csv,0.15625,,0.0732126895814022,20.0,P8,D5,M6,R1,D5_M6,0.2
1139,P8_D5_G4_M6_R1_T1.csv,0.1875,,0.0690291073196078,24.0,P8,D5,M6,R1,D5_M6,0.2
1140,P8_D5_G4_M6_R1_T1.csv,0.21875,,0.0794880629740938,28.0,P8,D5,M6,R1,D5_M6,0.3
1141,P8_D5_G4_M6_R1_T1.csv,0.25,,0.081579854104991,32.0,P8,D5,M6,R1,D5_M6,0.3
1142,P8_D5_G4_M6_R1_T1.csv,0.28125,,0.0690291073196078,36.0,P8,D5,M6,R1,D5_M6,0.3
1143,P8_D5_G4_M6_R1_T1.csv,0.3125,,0.3932567326086749,40.0,P8,D5,M6,R1,D5_M6,0.4
1144,P8_D5_G4_M6_R1_T1.csv,0.34375,,0.4120828527867498,44.0,P8,D5,M6,R1,D5_M6,0.4
1145,P8_D5_G4_M6_R1_T1.csv,0.375,,0.4434597197502079,48.0,P8,D5,M6,R1,D5_M6,0.4
1146,P8_D5_G4_M6_R1_T1.csv,0.40625,,0.5250395738551991,52.0,P8,D5,M6,R1,D5_M6,0.5
1147,P8_D5_G4_M6_R1_T1.csv,0.4375,,0.3012179228491978,56.0,P8,D5,M6,R1,D5_M6,0.5
1148,P8_D5_G4_M6_R1_T1.csv,0.46875,,0.2196380687442067,60.0,P8,D5,M6,R1,D5_M6,0.5
1149,P8_D5_G4_M6_R1_T1.csv,0.5,,0.192444784042543,64.0,P8,D5,M6,R1,D5_M6,0.5
1150,P8_D5_G4_M6_R1_T1.csv,0.53125,,0.1861694106498514,68.0,P8,D5,M6,R1,D5_M6,0.6
1151,P8_D5_G4_M6_R1_T1.csv,0.5625,,0.1798940372571598,72.0,P8,D5,M6,R1,D5_M6,0.6
1152,P8_D5_G4_M6_R1_T1.csv,0.59375,,0.3284112075508615,76.0,P8,D5,M6,R1,D5_M6,0.6
1153,P8_D5_G4_M6_R1_T1.csv,0.625,,0.2175462776133095,80.0,P8,D5,M6,R1,D5_M6,0.7
1154,P8_D5_G4_M6_R1_T1.csv,0.65625,,0.0753044807122994,84.0,P8,D5,M6,R1,D5_M6,0.7
1155,P8_D5_G4_M6_R1_T1.csv,0.6875,,0.0543865694033273,88.0,P8,D5,M6,R1,D5_M6,0.7
1156,P8_D5_G4_M6_R1_T1.csv,0.71875,,0.1485171702937017,92.0,P8,D5,M6,R1,D5_M6,0.8
1157,P8_D5_G4_M6_R1_T1.csv,0.75,,0.1652514993408793,96.0,P8,D5,M6,R1,D5_M6,0.8
1158,P8_D5_G4_M6_R1_T1.csv,0.78125,,0.1673432904717765,100.0,P8,D5,M6,R1,D5_M6,0.8
1159,P8_D5_G4_M6_R1_T1.csv,0.8125,,0.1861694106498514,104.0,P8,D5,M6,R1,D5_M6,0.9
1160,P8_D5_G4_M6_R1_T1.csv,0.84375,,0.2844835938020201,108.0,P8,D5,M6,R1,D5_M6,0.9
1161,P8_D5_G4_M6_R1_T1.csv,0.875,,0.3556044922525252,112.0,P8,D5,M6,R1,D5_M6,0.9
1162,P8_D5_G4_M6_R1_T1.csv,0.90625,,0.2865753849329174,116.0,P8,D5,M6,R1,D5_M6,1.0
1163,P8_D5_G4_M6_R1_T1.csv,0.9375,,0.2510149357076648,120.0,P8,D5,M6,R1,D5_M6,1.0
1164,P8_D5_G4_M6_R1_T1.csv,0.96875,,0.3995321060013665,124.0,P8,D5,M6,R1,D5_M6,1.0
1165,P8_D5_G4_M6_R1_T1.csv,1.0,,0.3932567326086749,128.0,P8,D5,M6,R1,D5_M6,1.0
1166,P8_D6_G4_M6_R2_T1.csv,1528.392857142857,,0.1933622362929365,342360.0,P8,D6,M6,R2,D6_M6,1.0
1167,P8_D6_G4_M6_R2_T1.csv,0.0,,0.0230097024398692,0.0,P8,D6,M6,R2,D6_M6,0.1
1168,P8_D6_G4_M6_R2_T1.csv,0.017857142857142856,,0.0041835822617944,4.0,P8,D6,M6,R2,D6_M6,0.1
1169,P8_D6_G4_M6_R2_T1.csv,0.03571428571428571,,0.0083671645235888,8.0,P8,D6,M6,R2,D6_M6,0.1
1170,P8_D6_G4_M6_R2_T1.csv,0.05357142857142857,,0.0041835822617944,12.0,P8,D6,M6,R2,D6_M6,0.1
1171,P8_D6_G4_M6_R2_T1.csv,0.07142857142857142,,0.0083671645235888,16.0,P8,D6,M6,R2,D6_M6,0.1
1172,P8_D6_G4_M6_R2_T1.csv,0.08928571428571429,,0.0041835822617944,20.0,P8,D6,M6,R2,D6_M6,0.1
1173,P8_D6_G4_M6_R2_T1.csv,0.10714285714285714,,0.0522947782724301,24.0,P8,D6,M6,R2,D6_M6,0.2
1174,P8_D6_G4_M6_R2_T1.csv,0.125,,0.0271932847016636,28.0,P8,D6,M6,R2,D6_M6,0.2
1175,P8_D6_G4_M6_R2_T1.csv,0.14285714285714285,,0.0041835822617944,32.0,P8,D6,M6,R2,D6_M6,0.2
1176,P8_D6_G4_M6_R2_T1.csv,0.16071428571428573,,0.0522947782724301,36.0,P8,D6,M6,R2,D6_M6,0.2
1177,P8_D6_G4_M6_R2_T1.csv,0.17857142857142858,,0.010458955654486,40.0,P8,D6,M6,R2,D6_M6,0.2
1178,P8_D6_G4_M6_R2_T1.csv,0.19642857142857142,,0.0167343290471776,44.0,P8,D6,M6,R2,D6_M6,0.2
1179,P8_D6_G4_M6_R2_T1.csv,0.21428571428571427,,0.1673432904717765,48.0,P8,D6,M6,R2,D6_M6,0.3
1180,P8_D6_G4_M6_R2_T1.csv,0.23214285714285715,,0.0376522403561497,52.0,P8,D6,M6,R2,D6_M6,0.3
1181,P8_D6_G4_M6_R2_T1.csv,0.25,,0.0690291073196078,56.0,P8,D6,M6,R2,D6_M6,0.3
1182,P8_D6_G4_M6_R2_T1.csv,0.26785714285714285,,0.0962223920212715,60.0,P8,D6,M6,R2,D6_M6,0.3
1183,P8_D6_G4_M6_R2_T1.csv,0.2857142857142857,,0.1066813476757575,64.0,P8,D6,M6,R2,D6_M6,0.3
1184,P8_D6_G4_M6_R2_T1.csv,0.30357142857142855,,0.081579854104991,68.0,P8,D6,M6,R2,D6_M6,0.4
