,Name,t_%,y_var,t0,t_0,Artist,Rater,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
184,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.6,7,,95.6149572155304,P,P3,P3,D1,M6,R1,D1_M6,0.6
185,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.6,5,,101.0936180038147,P,P3,P3,D1,M6,R1,D1_M6,0.6
186,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.6,7,,106.00304379782104,P,P3,P3,D1,M6,R1,D1_M6,0.6
187,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.6,5,,110.51790104577636,P,P3,P3,D1,M6,R1,D1_M6,0.6
188,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,3,,113.16409594277954,P,P3,P3,D1,M6,R1,D1_M6,0.8
189,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,5,,115.09922298855592,P,P3,P3,D1,M6,R1,D1_M6,0.8
190,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,7,,118.44919102670288,P,P3,P3,D1,M6,R1,D1_M6,0.8
191,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,5,,122.95473110871887,P,P3,P3,D1,M6,R1,D1_M6,0.8
192,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,3,,125.04671095994568,P,P3,P3,D1,M6,R1,D1_M6,0.8
193,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.7000000000000001,2,,128.79983196948243,P,P3,P3,D1,M6,R1,D1_M6,0.8
194,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.8,6,,133.43652602098084,P,P3,P3,D1,M6,R1,D1_M6,0.8
195,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.8,5,,135.57210804196168,P,P3,P3,D1,M6,R1,D1_M6,0.8
196,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.8,6,,140.27938191226195,P,P3,P3,D1,M6,R1,D1_M6,0.8
197,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.8,3,,143.17951583024598,P,P3,P3,D1,M6,R1,D1_M6,0.8
198,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.8,2,,146.61906609346008,P,P3,P3,D1,M6,R1,D1_M6,0.8
199,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,2,,150.08127004768372,P,P3,P3,D1,M6,R1,D1_M6,0.9
200,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,5,,152.32528679782104,P,P3,P3,D1,M6,R1,D1_M6,0.9
201,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,7,,156.68074609536745,P,P3,P3,D1,M6,R1,D1_M6,0.9
202,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,6,,163.2032758149872,P,P3,P3,D1,M6,R1,D1_M6,0.9
203,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,4,,166.09182801144408,P,P3,P3,D1,M6,R1,D1_M6,0.9
204,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,0.9,7,,167.3718299408722,P,P3,P3,D1,M6,R1,D1_M6,0.9
205,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,1.0,6,,172.52037211444093,P,P3,P3,D1,M6,R1,D1_M6,1.0
206,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,1.0,7,,177.16570187602233,P,P3,P3,D1,M6,R1,D1_M6,1.0
207,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,1.0,3,,181.9386008550415,P,P3,P3,D1,M6,R1,D1_M6,1.0
208,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,1.0,5,,186.16684703814695,P,P3,P3,D1,M6,R1,D1_M6,1.0
209,P3_P3_D1_G1_M6_R1_T1_FLOW.csv,1.0,2,,189.6230809084473,P,P3,P3,D1,M6,R1,D1_M6,1.0
210,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.1,5,,16.18966590081787,G,G4,P8,D1,M1,R1,D1_M1,0.1
211,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.30000000000000004,6,,56.250254262260434,G,G4,P8,D1,M1,R1,D1_M1,0.4
212,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.5,7,,80.49809284741211,G,G4,P8,D1,M1,R1,D1_M1,0.5
213,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.6,5,,102.80939510490416,G,G4,P8,D1,M1,R1,D1_M1,0.6
214,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.6,6,,111.10728488555908,G,G4,P8,D1,M1,R1,D1_M1,0.6
215,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,0.8,4,,144.95639992132186,G,G4,P8,D1,M1,R1,D1_M1,0.8
216,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,1.0,5,,181.4462961502037,G,G4,P8,D1,M1,R1,D1_M1,1.0
217,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,1.0,6,,183.1307227639656,G,G4,P8,D1,M1,R1,D1_M1,1.0
218,G4_P8_D1_G4_M1_R1_T1_FLOW.csv,1.0,5,,200.612701833107,G,G4,P8,D1,M1,R1,D1_M1,1.0
219,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.1,3,,34.29593083406067,P,P4,P4,D1,M6,R1,D1_M6,0.1
220,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.2,4,,50.09623904005432,P,P4,P4,D1,M6,R1,D1_M6,0.2
221,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.2,4,,65.36016103623962,P,P4,P4,D1,M6,R1,D1_M6,0.2
222,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,4,,82.72048998855591,P,P4,P4,D1,M6,R1,D1_M6,0.4
223,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,3,,91.37229004959106,P,P4,P4,D1,M6,R1,D1_M6,0.4
224,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.4,6,,108.83999994659423,P,P4,P4,D1,M6,R1,D1_M6,0.4
225,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.4,6,,125.33640801335144,P,P4,P4,D1,M6,R1,D1_M6,0.4
226,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.4,6,,129.685165082016,P,P4,P4,D1,M6,R1,D1_M6,0.4
227,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.4,5,,139.2244889370575,P,P4,P4,D1,M6,R1,D1_M6,0.4
228,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.5,5,,155.91183509155277,P,P4,P4,D1,M6,R1,D1_M6,0.5
229,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.6,5,,176.16479479400635,P,P4,P4,D1,M6,R1,D1_M6,0.6
230,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.6,4,,193.89434391035465,P,P4,P4,D1,M6,R1,D1_M6,0.6
231,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.7000000000000001,4,,214.2767790476837,P,P4,P4,D1,M6,R1,D1_M6,0.8
232,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.7000000000000001,5,,223.3677571144409,P,P4,P4,D1,M6,R1,D1_M6,0.8
233,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.7000000000000001,4,,232.2974747844696,P,P4,P4,D1,M6,R1,D1_M6,0.8
234,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.8,3,,245.93618505149843,P,P4,P4,D1,M6,R1,D1_M6,0.8
235,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.8,5,,266.26368283406066,P,P4,P4,D1,M6,R1,D1_M6,0.8
236,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.8,6,,273.8732399542236,P,P4,P4,D1,M6,R1,D1_M6,0.8
237,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.9,6,,283.2608718073578,P,P4,P4,D1,M6,R1,D1_M6,0.9
238,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,0.9,5,,297.8885560305176,P,P4,P4,D1,M6,R1,D1_M6,0.9
239,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,1.0,5,,318.092050082016,P,P4,P4,D1,M6,R1,D1_M6,1.0
240,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,1.0,4,,337.3316641468658,P,P4,P4,D1,M6,R1,D1_M6,1.0
241,P4_P4_D1_G2_M6_R1_T1_FLOW.csv,1.0,4,,349.8338731220703,P,P4,P4,D1,M6,R1,D1_M6,1.0
242,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,0.4,5,,38.90712382357025,G,G4,P8,D6,M6,R1,D6_M6,0.4
243,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,0.6,4,,65.41274889032745,G,G4,P8,D6,M6,R1,D6_M6,0.6
244,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,0.7000000000000001,5,,70.62681210251999,G,G4,P8,D6,M6,R1,D6_M6,0.8
245,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,0.7000000000000001,6,,75.53988504291534,G,G4,P8,D6,M6,R1,D6_M6,0.8
246,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,1.0,4,,109.98251501192092,G,G4,P8,D6,M6,R1,D6_M6,1.0
247,G4_P8_D6_G4_M6_R1_T2_FLOW.csv,1.0,5,,118.3744418998642,G,G4,P8,D6,M6,R1,D6_M6,1.0
248,G1_P3_D6_G1_M6_R2_T1_FLOW.csv,0.1,7,,11.217452014640452,G,G1,P3,D6,M6,R2,D6_M6,0.1
249,G1_P3_D6_G1_M6_R2_T1_FLOW.csv,1.0,6,,168.10852733295903,G,G1,P3,D6,M6,R2,D6_M6,1.0
250,G1_P3_D6_G1_M6_R2_T1_FLOW.csv,1.0,7,,176.24594757394462,G,G1,P3,D6,M6,R2,D6_M6,1.0
251,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,0.30000000000000004,4,,26.752424948501588,G,G4,P9,D6,M6,R1,D6_M6,0.4
252,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,0.30000000000000004,5,,28.13038990081787,G,G4,P9,D6,M6,R1,D6_M6,0.4
253,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,0.4,4,,41.26147399237061,G,G4,P9,D6,M6,R1,D6_M6,0.4
254,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,0.6,5,,61.94621996948242,G,G4,P9,D6,M6,R1,D6_M6,0.6
255,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,0.8,6,,77.34919193324279,G,G4,P9,D6,M6,R1,D6_M6,0.8
256,G4_P9_D6_G4_M6_R1_T1_FLOW.csv,1.0,5,,110.72167693515014,G,G4,P9,D6,M6,R1,D6_M6,1.0
257,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.1,4,,9.398507373934615,P,P8,P8,D1,M6,R1,D1_M6,0.1
258,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.2,5,,22.1097922110364,P,P8,P8,D1,M6,R1,D1_M6,0.2
259,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.30000000000000004,6,,40.71454290885227,P,P8,P8,D1,M6,R1,D1_M6,0.4
260,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.5,7,,60.60393994145927,P,P8,P8,D1,M6,R1,D1_M6,0.5
261,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.5,6,,64.04533983875336,P,P8,P8,D1,M6,R1,D1_M6,0.5
262,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.7000000000000001,5,,90.77597062503943,P,P8,P8,D1,M6,R1,D1_M6,0.8
263,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.8,4,,102.38232318373592,P,P8,P8,D1,M6,R1,D1_M6,0.8
264,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.9,5,,118.711709630786,P,P8,P8,D1,M6,R1,D1_M6,0.9
265,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,0.9,6,,124.49149704432918,P,P8,P8,D1,M6,R1,D1_M6,0.9
266,P8_P8_D1_G4_M6_R1_T1_FLOW.csv,1.0,5,,140.1550950954202,P,P8,P8,D1,M6,R1,D1_M6,1.0
267,P9_P9_D6_G4_M6_R2_T1_FLOW.csv,0.4,2,,67.81194804196167,P,P9,P9,D6,M6,R2,D6_M6,0.4
268,P9_P9_D6_G4_M6_R2_T1_FLOW.csv,0.6,3,,103.4424310038147,P,P9,P9,D6,M6,R2,D6_M6,0.6
269,P9_P9_D6_G4_M6_R2_T1_FLOW.csv,0.8,2,,159.8602550629425,P,P9,P9,D6,M6,R2,D6_M6,0.8
270,P9_P9_D6_G4_M6_R2_T1_FLOW.csv,0.9,4,,179.16204207629394,P,P9,P9,D6,M6,R2,D6_M6,0.9
271,P9_P9_D6_G4_M6_R2_T1_FLOW.csv,1.0,5,,207.00574505340575,P,P9,P9,D6,M6,R2,D6_M6,1.0
272,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,0.2,6,,25.536094072479248,P,P6,P6,D1,M1,R2,D1_M1,0.2
273,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,0.5,5,,79.40313198474121,P,P6,P6,D1,M1,R2,D1_M1,0.5
274,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,0.6,4,,87.38373693896484,P,P6,P6,D1,M1,R2,D1_M1,0.6
275,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,0.8,5,,113.95211111825562,P,P6,P6,D1,M1,R2,D1_M1,0.8
276,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,0.9,5,,113.95211111825562,P,P6,P6,D1,M1,R2,D1_M1,0.9
277,P6_P6_D1_G1_M1_R2_T1_FLOW.csv,1.0,5,,113.95211111825562,P,P6,P6,D1,M1,R2,D1_M1,1.0
278,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.1,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.1
279,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.2,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.2
280,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.30000000000000004,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.4
281,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.4,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.4
282,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.5,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.5
283,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.6,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.6
284,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.7000000000000001,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.8
285,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.8,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.8
286,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,0.9,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,0.9
287,G1_P6_D1_G1_M6_R2_T1_FLOW.csv,1.0,7,,6.875488969482422,G,G1,P6,D1,M6,R2,D1_M6,1.0
288,P6_P6_D5_G1_M6_R1_T1_FLOW.csv,0.30000000000000004,5,,24.978748994277957,P,P6,P6,D5,M6,R1,D5_M6,0.4
289,P6_P6_D5_G1_M6_R1_T1_FLOW.csv,1.0,6,,109.78902791989135,P,P6,P6,D5,M6,R1,D5_M6,1.0
290,P6_P6_D5_G1_M6_R1_T1_FLOW.csv,1.0,4,,118.03022894659424,P,P6,P6,D5,M6,R1,D5_M6,1.0
291,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.1,1,,4.960995938964844,P,P3,P3,D5,M6,R2,D5_M6,0.1
292,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.1,2,,17.055623921798706,P,P3,P3,D5,M6,R2,D5_M6,0.1
293,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.2,3,,19.533216022888183,P,P3,P3,D5,M6,R2,D5_M6,0.2
294,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.2,4,,23.79680109536743,P,P3,P3,D5,M6,R2,D5_M6,0.2
295,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.2,5,,30.247004828338625,P,P3,P3,D5,M6,R2,D5_M6,0.2
296,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.30000000000000004,3,,37.78768010681152,P,P3,P3,D5,M6,R2,D5_M6,0.4
297,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.30000000000000004,4,,43.20943379782104,P,P3,P3,D5,M6,R2,D5_M6,0.4
298,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.30000000000000004,5,,52.41269983024597,P,P3,P3,D5,M6,R2,D5_M6,0.4
299,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.4,5,,61.26907701144409,P,P3,P3,D5,M6,R2,D5_M6,0.4
300,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.4,4,,66.3772060705719,P,P3,P3,D5,M6,R2,D5_M6,0.4
301,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.4,5,,70.30794410490418,P,P3,P3,D5,M6,R2,D5_M6,0.4
302,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.5,4,,85.15389315830994,P,P3,P3,D5,M6,R2,D5_M6,0.5
303,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.5,6,,89.41032794850159,P,P3,P3,D5,M6,R2,D5_M6,0.5
304,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.7000000000000001,5,,114.30406509346008,P,P3,P3,D5,M6,R2,D5_M6,0.8
305,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.7000000000000001,4,,118.82049300953676,P,P3,P3,D5,M6,R2,D5_M6,0.8
306,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.7000000000000001,3,,120.4507189885559,P,P3,P3,D5,M6,R2,D5_M6,0.8
307,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.8,4,,129.7653291335144,P,P3,P3,D5,M6,R2,D5_M6,0.8
308,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.8,5,,135.60143593133546,P,P3,P3,D5,M6,R2,D5_M6,0.8
309,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.8,6,,142.60865109536743,P,P3,P3,D5,M6,R2,D5_M6,0.8
310,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.9,7,,147.46125309155272,P,P3,P3,D5,M6,R2,D5_M6,0.9
311,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.9,7,,153.41473595040893,P,P3,P3,D5,M6,R2,D5_M6,0.9
312,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.9,5,,161.27456398664856,P,P3,P3,D5,M6,R2,D5_M6,0.9
313,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,0.9,6,,163.96986898092652,P,P3,P3,D5,M6,R2,D5_M6,0.9
314,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,1.0,6,,171.2214248855591,P,P3,P3,D5,M6,R2,D5_M6,1.0
315,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,1.0,5,,172.15515816975403,P,P3,P3,D5,M6,R2,D5_M6,1.0
316,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,1.0,6,,179.23008891035462,P,P3,P3,D5,M6,R2,D5_M6,1.0
317,P3_P3_D5_G1_M6_R2_T1_FLOW.csv,1.0,7,,187.2937888893738,P,P3,P3,D5,M6,R2,D5_M6,1.0
318,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,0.1,1,,6.8698748588562015,P,P5,P5,D6,M6,R2,D6_M6,0.1
319,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,0.2,2,,17.814942162124634,P,P5,P5,D6,M6,R2,D6_M6,0.2
320,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,0.4,1,,37.21548505531311,P,P5,P5,D6,M6,R2,D6_M6,0.4
321,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,0.5,3,,45.11806705531311,P,P5,P5,D6,M6,R2,D6_M6,0.5
322,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,0.8,2,,73.05958095040893,P,P5,P5,D6,M6,R2,D6_M6,0.8
323,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,1.0,4,,90.80234396566772,P,P5,P5,D6,M6,R2,D6_M6,1.0
324,P5_P5_D6_G3_M6_R2_T1_FLOW.csv,1.0,2,,105.9919119256134,P,P5,P5,D6,M6,R2,D6_M6,1.0
325,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.1,4,,9.232861581641757,P,P8,P8,D5,M6,R2,D5_M6,0.1
326,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.1,5,,10.855237344742257,P,P8,P8,D5,M6,R2,D5_M6,0.1
327,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.2,6,,21.58764939433863,P,P8,P8,D5,M6,R2,D5_M6,0.2
328,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.4,7,,78.34277198417149,P,P8,P8,D5,M6,R2,D5_M6,0.4
329,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.5,6,,84.89833076079616,P,P8,P8,D5,M6,R2,D5_M6,0.5
330,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.5,5,,86.55428357141082,P,P8,P8,D5,M6,R2,D5_M6,0.5
331,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.5,6,,99.1542130629842,P,P8,P8,D5,M6,R2,D5_M6,0.5
332,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,0.9,5,,180.0810607175752,P,P8,P8,D5,M6,R2,D5_M6,0.9
333,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,1.0,6,,201.1292221422761,P,P8,P8,D5,M6,R2,D5_M6,1.0
334,P8_P8_D5_G4_M6_R2_T1_FLOW.csv,1.0,5,,207.63106806272617,P,P8,P8,D5,M6,R2,D5_M6,1.0
335,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.1,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.1
336,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.2,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.2
337,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.30000000000000004,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.4
338,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.4,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.4
339,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.5,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.5
340,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.6,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.6
341,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.7000000000000001,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.8
342,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.8,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.8
343,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,0.9,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,0.9
344,G1_P6_D1_G1_M1_R2_T1_FLOW.csv,1.0,7,,5.151824963760376,G,G1,P6,D1,M1,R2,D1_M1,1.0
345,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,0.2,5,,15.24509092370428,P,P8,P8,D5,M6,R1,D5_M6,0.2
346,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,0.30000000000000004,6,,37.79537783412891,P,P8,P8,D5,M6,R1,D5_M6,0.4
347,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,0.7000000000000001,6,,88.02177974037528,P,P8,P8,D5,M6,R1,D5_M6,0.8
348,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,0.7000000000000001,5,,89.22549112472721,P,P8,P8,D5,M6,R1,D5_M6,0.8
349,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,0.8,4,,97.88595332785656,P,P8,P8,D5,M6,R1,D5_M6,0.8
350,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,1.0,5,,117.82537917015225,P,P8,P8,D5,M6,R1,D5_M6,1.0
351,P8_P8_D5_G4_M6_R1_T1_FLOW.csv,1.0,6,,120.29791193240452,P,P8,P8,D5,M6,R1,D5_M6,1.0
352,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.1,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.1
353,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.2,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.2
354,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.30000000000000004,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.4
355,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.4,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.4
356,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.5,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.5
357,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.6,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.6
358,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.7000000000000001,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.8
359,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.8,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.8
360,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,0.9,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,0.9
361,G1_P6_D1_G1_M1_R1_T1_FLOW.csv,1.0,7,,5.593544219345093,G,G1,P6,D1,M1,R1,D1_M1,1.0
362,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.1,2,,30.641652965667724,P,P4,P4,D5,M6,R1,D5_M6,0.1
363,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.2,2,,41.76410204577637,P,P4,P4,D5,M6,R1,D5_M6,0.2
364,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.2,2,,51.61928302098084,P,P4,P4,D5,M6,R1,D5_M6,0.2
365,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.2,3,,61.9623342117157,P,P4,P4,D5,M6,R1,D5_M6,0.2
366,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,1,,78.05200597520447,P,P4,P4,D5,M6,R1,D5_M6,0.4
367,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,4,,84.43357196376037,P,P4,P4,D5,M6,R1,D5_M6,0.4
368,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,4,,97.6555390705719,P,P4,P4,D5,M6,R1,D5_M6,0.4
369,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.30000000000000004,1,,104.7945071525879,P,P4,P4,D5,M6,R1,D5_M6,0.4
370,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.4,4,,116.26112204196168,P,P4,P4,D5,M6,R1,D5_M6,0.4
371,P4_P4_D5_G2_M6_R1_T1_FLOW.csv,0.4,5,,140.37595601335144,P,P4,P4,D5,M6,R1,D5_M6,0.4
