,Name,t_%,y_var,t0,t_0,Artist,Rater,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
176,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.4,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.4
177,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.5,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.5
178,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.6,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.6
179,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.7000000000000001,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.8
180,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.8,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.8
181,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,0.9,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,0.9
182,G1_P3_D5_G1_M5_R1_T1_IMPRO.csv,1.0,7,,7.496941693111927,G,G1,P3,D5,M5,R1,D5_M5,1.0
183,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.2,4,,19.248015054836277,G,G4,P8,D1,M6,R1,D1_M6,0.2
184,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.5,5,,63.0438997806549,G,G4,P8,D1,M6,R1,D1_M6,0.5
185,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.6,3,,83.40614014781951,G,G4,P8,D1,M6,R1,D1_M6,0.6
186,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.8,4,,112.30798874250792,G,G4,P8,D1,M6,R1,D1_M6,0.8
187,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.8,5,,113.31111380688095,G,G4,P8,D1,M6,R1,D1_M6,0.8
188,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.9,4,,112.30798874250792,G,G4,P8,D1,M6,R1,D1_M6,0.9
189,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,0.9,5,,113.31111380688095,G,G4,P8,D1,M6,R1,D1_M6,0.9
190,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,1.0,4,,112.30798874250792,G,G4,P8,D1,M6,R1,D1_M6,1.0
191,G4_P8_D1_G4_M6_R1_T1_IMPRO.csv,1.0,5,,113.31111380688095,G,G4,P8,D1,M6,R1,D1_M6,1.0
192,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.1,1,,8.25504595803833,G,G1,P6,D5,M6,R2,D5_M6,0.1
193,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.5,2,,82.57835791226196,G,G1,P6,D5,M6,R2,D5_M6,0.5
194,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.5,1,,94.15786298664857,G,G1,P6,D5,M6,R2,D5_M6,0.5
195,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.6,2,,102.60449384741212,G,G1,P6,D5,M6,R2,D5_M6,0.6
196,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.7000000000000001,1,,123.95887282452392,G,G1,P6,D5,M6,R2,D5_M6,0.8
197,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.9,2,,163.30310309727477,G,G1,P6,D5,M6,R2,D5_M6,0.9
198,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,0.9,1,,165.9507940858307,G,G1,P6,D5,M6,R2,D5_M6,0.9
199,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,1.0,2,,163.30310309727477,G,G1,P6,D5,M6,R2,D5_M6,1.0
200,G1_P6_D5_G1_M6_R2_T1_IMPRO.csv,1.0,1,,165.9507940858307,G,G1,P6,D5,M6,R2,D5_M6,1.0
201,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.1,1,,8.016837165939332,P,P3,P3,D1,M6,R1,D1_M6,0.1
202,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.30000000000000004,3,,39.01643790272522,P,P3,P3,D1,M6,R1,D1_M6,0.4
203,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.30000000000000004,5,,44.65634498474121,P,P3,P3,D1,M6,R1,D1_M6,0.4
204,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.30000000000000004,6,,51.85669492561341,P,P3,P3,D1,M6,R1,D1_M6,0.4
205,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.4,4,,58.074628982833865,P,P3,P3,D1,M6,R1,D1_M6,0.4
206,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.4,3,,61.75075902670288,P,P3,P3,D1,M6,R1,D1_M6,0.4
207,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.4,4,,67.76565283787536,P,P3,P3,D1,M6,R1,D1_M6,0.4
208,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.4,5,,71.31622716212463,P,P3,P3,D1,M6,R1,D1_M6,0.4
209,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.4,6,,74.02021105340576,P,P3,P3,D1,M6,R1,D1_M6,0.4
210,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.5,5,,83.11549207629395,P,P3,P3,D1,M6,R1,D1_M6,0.5
211,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.5,6,,86.93147310108948,P,P3,P3,D1,M6,R1,D1_M6,0.5
212,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.5,3,,89.99792398092652,P,P3,P3,D1,M6,R1,D1_M6,0.5
213,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.5,5,,93.36820007247924,P,P3,P3,D1,M6,R1,D1_M6,0.5
214,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.6,6,,98.22514611062624,P,P3,P3,D1,M6,R1,D1_M6,0.6
215,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.6,7,,105.2734169256134,P,P3,P3,D1,M6,R1,D1_M6,0.6
216,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.6,6,,111.51550202670288,P,P3,P3,D1,M6,R1,D1_M6,0.6
217,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.7000000000000001,4,,115.95444705149842,P,P3,P3,D1,M6,R1,D1_M6,0.8
218,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.7000000000000001,4,,124.19965497520448,P,P3,P3,D1,M6,R1,D1_M6,0.8
219,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.7000000000000001,2,,128.59904003814697,P,P3,P3,D1,M6,R1,D1_M6,0.8
220,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.8,4,,135.83716687983704,P,P3,P3,D1,M6,R1,D1_M6,0.8
221,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.8,6,,138.75632718310547,P,P3,P3,D1,M6,R1,D1_M6,0.8
222,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.8,3,,144.38183520217896,P,P3,P3,D1,M6,R1,D1_M6,0.8
223,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.9,5,,151.37032904386902,P,P3,P3,D1,M6,R1,D1_M6,0.9
224,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.9,4,,161.42866000381468,P,P3,P3,D1,M6,R1,D1_M6,0.9
225,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,0.9,7,,167.5916561087189,P,P3,P3,D1,M6,R1,D1_M6,0.9
226,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,1.0,5,,173.4945079332428,P,P3,P3,D1,M6,R1,D1_M6,1.0
227,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,1.0,6,,175.1603280190735,P,P3,P3,D1,M6,R1,D1_M6,1.0
228,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,1.0,2,,182.17341793515016,P,P3,P3,D1,M6,R1,D1_M6,1.0
229,P3_P3_D1_G1_M6_R1_T1_IMPRO.csv,1.0,1,,189.05065612016296,P,P3,P3,D1,M6,R1,D1_M6,1.0
230,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.1,2,,7.087406862670899,G,G1,P7,D1,M1,R2,D1_M1,0.1
231,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.1,3,,17.240524938964843,G,G1,P7,D1,M1,R2,D1_M1,0.1
232,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.2,4,,20.65882205149841,G,G1,P7,D1,M1,R2,D1_M1,0.2
233,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.2,1,,29.358812066757203,G,G1,P7,D1,M1,R2,D1_M1,0.2
234,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.30000000000000004,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.4
235,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.30000000000000004,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.4
236,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.4,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.4
237,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.4,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.4
238,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.5,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.5
239,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.5,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.5
240,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.6,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.6
241,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.6,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.6
242,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.7000000000000001,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.8
243,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.7000000000000001,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.8
244,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.8,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.8
245,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.8,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.8
246,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.9,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,0.9
247,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,0.9,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,0.9
248,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,1.0,3,,41.87870694468689,G,G1,P7,D1,M1,R2,D1_M1,1.0
249,G1_P7_D1_G1_M1_R2_T1_IMPRO.csv,1.0,2,,49.452750965667725,G,G1,P7,D1,M1,R2,D1_M1,1.0
250,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.2,2,,14.001832965667724,P,P5,P5,D6,M6,R1,D6_M6,0.2
251,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.30000000000000004,1,,34.2080958626709,P,P5,P5,D6,M6,R1,D6_M6,0.4
252,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.4,4,,43.53279600190735,P,P5,P5,D6,M6,R1,D6_M6,0.4
253,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.5,1,,49.039423938964845,P,P5,P5,D6,M6,R1,D6_M6,0.5
254,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.7000000000000001,2,,75.23413510299683,P,P5,P5,D6,M6,R1,D6_M6,0.8
255,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.8,1,,86.38058399809265,P,P5,P5,D6,M6,R1,D6_M6,0.8
256,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,0.9,1,,86.38058399809265,P,P5,P5,D6,M6,R1,D6_M6,0.9
257,P5_P5_D6_G3_M6_R1_T1_IMPRO.csv,1.0,1,,86.38058399809265,P,P5,P5,D6,M6,R1,D6_M6,1.0
258,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.2,2,,12.45871209918213,G,G1,P7,D5,M5,R1,D5_M5,0.2
259,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.30000000000000004,3,,34.63777389128113,G,G1,P7,D5,M5,R1,D5_M5,0.4
260,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.4,2,,37.167477996185305,G,G1,P7,D5,M5,R1,D5_M5,0.4
261,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.6,3,,68.92363289318848,G,G1,P7,D5,M5,R1,D5_M5,0.6
262,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.8,2,,94.66944605722044,G,G1,P7,D5,M5,R1,D5_M5,0.8
263,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,0.9,3,,103.25410100190734,G,G1,P7,D5,M5,R1,D5_M5,0.9
264,G1_P7_D5_G1_M5_R1_T1_IMPRO.csv,1.0,3,,103.25410100190734,G,G1,P7,D5,M5,R1,D5_M5,1.0
265,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.2,1,,15.303740994277954,G,G3,P5,D5,M6,R1,D5_M6,0.2
266,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.30000000000000004,3,,22.65246087411499,G,G3,P5,D5,M6,R1,D5_M6,0.4
267,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.30000000000000004,1,,31.468965794006348,G,G3,P5,D5,M6,R1,D5_M6,0.4
268,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.4,4,,38.43525383024597,G,G3,P5,D5,M6,R1,D5_M6,0.4
269,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.8,5,,86.2033169923706,G,G3,P5,D5,M6,R1,D5_M6,0.8
270,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.9,4,,97.05336582452392,G,G3,P5,D5,M6,R1,D5_M6,0.9
271,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,0.9,3,,98.2365918435974,G,G3,P5,D5,M6,R1,D5_M6,0.9
272,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,1.0,4,,105.72084982643128,G,G3,P5,D5,M6,R1,D5_M6,1.0
273,G3_P5_D5_G3_M6_R1_T1_IMPRO.csv,1.0,5,,111.96992889891052,G,G3,P5,D5,M6,R1,D5_M6,1.0
274,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.1,5,,8.831556230909253,P,P8,P8,D5,M6,R2,D5_M6,0.1
275,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.1,6,,19.199474383534657,P,P8,P8,D5,M6,R2,D5_M6,0.1
276,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.2,7,,22.957798892493745,P,P8,P8,D5,M6,R2,D5_M6,0.2
277,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.30000000000000004,6,,58.14753207553383,P,P8,P8,D5,M6,R2,D5_M6,0.4
278,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.5,5,,85.33085148335464,P,P8,P8,D5,M6,R2,D5_M6,0.5
279,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.5,4,,91.95014000646664,P,P8,P8,D5,M6,R2,D5_M6,0.5
280,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.6,5,,104.54342961374188,P,P8,P8,D5,M6,R2,D5_M6,0.6
281,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.8,6,,145.8681620016532,P,P8,P8,D5,M6,R2,D5_M6,0.8
282,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,0.8,5,,157.09200192714547,P,P8,P8,D5,M6,R2,D5_M6,0.8
283,P8_P8_D5_G4_M6_R2_T1_IMPRO.csv,1.0,6,,202.69359711283664,P,P8,P8,D5,M6,R2,D5_M6,1.0
284,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.30000000000000004,3,,75.49572400190735,P,P4,P4,D1,M1,R1,D1_M1,0.4
285,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.4,4,,117.06009298283386,P,P4,P4,D1,M1,R1,D1_M1,0.4
286,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.4,5,,123.80366418692016,P,P4,P4,D1,M1,R1,D1_M1,0.4
287,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.5,5,,139.50264191798402,P,P4,P4,D1,M1,R1,D1_M1,0.5
288,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.6,5,,175.12548183406068,P,P4,P4,D1,M1,R1,D1_M1,0.6
289,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.7000000000000001,4,,203.6231580114441,P,P4,P4,D1,M1,R1,D1_M1,0.8
290,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.8,5,,219.95571089891047,P,P4,P4,D1,M1,R1,D1_M1,0.8
291,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.8,5,,240.70314297520449,P,P4,P4,D1,M1,R1,D1_M1,0.8
292,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.9,6,,257.4401020514984,P,P4,P4,D1,M1,R1,D1_M1,0.9
293,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.9,6,,269.9705539771118,P,P4,P4,D1,M1,R1,D1_M1,0.9
294,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,0.9,6,,277.88583519454954,P,P4,P4,D1,M1,R1,D1_M1,0.9
295,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,1.0,5,,296.45729201907346,P,P4,P4,D1,M1,R1,D1_M1,1.0
296,P4_P4_D1_G2_M1_R1_T1_IMPRO.csv,1.0,6,,321.7011939275208,P,P4,P4,D1,M1,R1,D1_M1,1.0
297,G1_P6_D0_G1_M6_R1_T1_IMPRO.csv,0.1,1,,11.500441024795531,G,G1,P6,D0,M6,R1,D0_M6,0.1
298,G1_P6_D0_G1_M6_R1_T1_IMPRO.csv,0.7000000000000001,2,,91.97728022125244,G,G1,P6,D0,M6,R1,D0_M6,0.8
299,G1_P6_D0_G1_M6_R1_T1_IMPRO.csv,0.8,1,,96.2876300705719,G,G1,P6,D0,M6,R1,D0_M6,0.8
300,G1_P6_D0_G1_M6_R1_T1_IMPRO.csv,1.0,2,,125.640894082016,G,G1,P6,D0,M6,R1,D0_M6,1.0
301,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.1,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.1
302,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.2,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.2
303,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.30000000000000004,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.4
304,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.4,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.4
305,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.5,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.5
306,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.6,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.6
307,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.7000000000000001,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.8
308,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.8,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.8
309,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,0.9,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,0.9
310,G1_P3_D1_G1_M1_R2_T1_IMPRO.csv,1.0,7,,9.847528115127345,G,G1,P3,D1,M1,R2,D1_M1,1.0
311,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,0.2,1,,21.67711219836426,P,P4,P4,D6,M6,R2,D6_M6,0.2
312,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,0.6,1,,81.44711398283387,P,P4,P4,D6,M6,R2,D6_M6,0.6
313,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,0.7000000000000001,1,,107.05114008583068,P,P4,P4,D6,M6,R2,D6_M6,0.8
314,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,0.8,1,,128.24036598092653,P,P4,P4,D6,M6,R2,D6_M6,0.8
315,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,0.9,1,,135.21978708010863,P,P4,P4,D6,M6,R2,D6_M6,0.9
316,P4_P4_D6_G2_M6_R2_T1_IMPRO.csv,1.0,1,,164.08730596566772,P,P4,P4,D6,M6,R2,D6_M6,1.0
317,G1_P3_D6_G1_M6_R1_T1_IMPRO.csv,0.1,1,,17.288455927489228,G,G1,P3,D6,M6,R1,D6_M6,0.1
318,G1_P3_D6_G1_M6_R1_T1_IMPRO.csv,1.0,2,,199.43079248150332,G,G1,P3,D6,M6,R1,D6_M6,1.0
319,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.1,2,,6.036627064849854,P,P5,P5,D1,M1,R2,D1_M1,0.1
320,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.2,4,,22.359668921798708,P,P5,P5,D1,M1,R2,D1_M1,0.2
321,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.30000000000000004,5,,50.363233091552736,P,P5,P5,D1,M1,R2,D1_M1,0.4
322,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.5,3,,69.01942702670289,P,P5,P5,D1,M1,R2,D1_M1,0.5
323,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.5,2,,76.83243689509582,P,P5,P5,D1,M1,R2,D1_M1,0.5
324,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.6,1,,96.95926686839294,P,P5,P5,D1,M1,R2,D1_M1,0.6
325,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.7000000000000001,3,,112.8830609408722,P,P5,P5,D1,M1,R2,D1_M1,0.8
326,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.8,4,,134.5203059256134,P,P5,P5,D1,M1,R2,D1_M1,0.8
327,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.9,2,,151.26638007629396,P,P5,P5,D1,M1,R2,D1_M1,0.9
328,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,0.9,1,,152.7332798035431,P,P5,P5,D1,M1,R2,D1_M1,0.9
329,P5_P5_D1_G3_M1_R2_T1_IMPRO.csv,1.0,3,,172.93298115640258,P,P5,P5,D1,M1,R2,D1_M1,1.0
330,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,0.1,7,,9.315168946594238,P,P5,P5,D5,M5,R1,D5_M5,0.1
331,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,0.5,6,,41.325994011444095,P,P5,P5,D5,M5,R1,D5_M5,0.5
332,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,0.6,3,,48.72291715640259,P,P5,P5,D5,M5,R1,D5_M5,0.6
333,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,0.6,6,,52.8019611411438,P,P5,P5,D5,M5,R1,D5_M5,0.6
334,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,0.8,7,,75.44551381498718,P,P5,P5,D5,M5,R1,D5_M5,0.8
335,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,1.0,2,,90.27352602479552,P,P5,P5,D5,M5,R1,D5_M5,1.0
336,P5_P5_D5_G3_M5_R1_T1_IMPRO.csv,1.0,6,,98.33953103814696,P,P5,P5,D5,M5,R1,D5_M5,1.0
337,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,0.1,1,,8.972065078201293,G,G1,P7,D6,M6,R1,D6_M6,0.1
338,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,0.8,2,,84.42323296566772,G,G1,P7,D6,M6,R1,D6_M6,0.8
339,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,0.9,1,,97.65819796185303,G,G1,P7,D6,M6,R1,D6_M6,0.9
340,G1_P7_D6_G1_M6_R1_T1_IMPRO.csv,1.0,1,,97.65819796185303,G,G1,P7,D6,M6,R1,D6_M6,1.0
341,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.1,1,,0.4029099313354492,P,P7,P7,D5,M6,R1,D5_M6,0.1
342,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.1,2,,8.596904213623047,P,P7,P7,D5,M6,R1,D5_M6,0.1
343,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.2,1,,21.10064201144409,P,P7,P7,D5,M6,R1,D5_M6,0.2
344,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.30000000000000004,3,,27.354103122070317,P,P7,P7,D5,M6,R1,D5_M6,0.4
345,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.4,6,,38.42295311253357,P,P7,P7,D5,M6,R1,D5_M6,0.4
346,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.5,7,,46.85200208201599,P,P7,P7,D5,M6,R1,D5_M6,0.5
347,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.7000000000000001,5,,74.754812,P,P7,P7,D5,M6,R1,D5_M6,0.8
348,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.8,6,,86.27322484169007,P,P7,P7,D5,M6,R1,D5_M6,0.8
349,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,0.9,7,,97.63044888746644,P,P7,P7,D5,M6,R1,D5_M6,0.9
350,P7_P7_D5_G1_M6_R1_T1_IMPRO.csv,1.0,7,,97.63044888746644,P,P7,P7,D5,M6,R1,D5_M6,1.0
351,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,0.1,1,,1.3002180686645508,G,G1,P7,D0,M6,R1,D0_M6,0.1
352,G1_P7_D0_G1_M6_R1_T1_IMPRO.csv,1.0,2,,107.49066205340576,G,G1,P7,D0,M6,R1,D0_M6,1.0
353,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.1,2,,20.33471383406067,P,P4,P4,D5,M6,R1,D5_M6,0.1
354,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.2,1,,65.14219299046326,P,P4,P4,D5,M6,R1,D5_M6,0.2
355,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.30000000000000004,3,,84.38302283787537,P,P4,P4,D5,M6,R1,D5_M6,0.4
356,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.30000000000000004,2,,96.93872797329712,P,P4,P4,D5,M6,R1,D5_M6,0.4
357,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.30000000000000004,1,,105.44500418882753,P,P4,P4,D5,M6,R1,D5_M6,0.4
358,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.4,4,,119.92113615068054,P,P4,P4,D5,M6,R1,D5_M6,0.4
359,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.4,4,,137.30480392752077,P,P4,P4,D5,M6,R1,D5_M6,0.4
360,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.4,2,,150.54347599427794,P,P4,P4,D5,M6,R1,D5_M6,0.4
361,P4_P4_D5_G2_M6_R1_T1_IMPRO.csv,0.5,1,,160.59891896376038,P,P4,P4,D5,M6,R1,D5_M6,0.5
