,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
65,P9_D5_G4_M6_R2_T1.csv,0.23404255319148942,,9.493052207838495,47.89115646258504,P9,D5,M6,R2,D5_M6,0.3
66,P9_D5_G4_M6_R2_T1.csv,0.2553191489361703,,17.864428131006132,52.24489795918368,P9,D5,M6,R2,D5_M6,0.3
67,P9_D5_G4_M6_R2_T1.csv,0.2765957446808511,,24.477695689075,56.59863945578231,P9,D5,M6,R2,D5_M6,0.3
68,P9_D5_G4_M6_R2_T1.csv,0.29787234042553196,,25.44297984593264,60.95238095238095,P9,D5,M6,R2,D5_M6,0.3
69,P9_D5_G4_M6_R2_T1.csv,0.31914893617021284,,25.96101239448514,65.3061224489796,P9,D5,M6,R2,D5_M6,0.4
70,P9_D5_G4_M6_R2_T1.csv,0.3404255319148937,,25.67596343985425,69.65986394557824,P9,D5,M6,R2,D5_M6,0.4
71,P9_D5_G4_M6_R2_T1.csv,0.3617021276595745,,24.369930239349504,74.01360544217687,P9,D5,M6,R2,D5_M6,0.4
72,P9_D5_G4_M6_R2_T1.csv,0.3829787234042554,,3.868026643388528,78.36734693877551,P9,D5,M6,R2,D5_M6,0.4
73,P9_D5_G4_M6_R2_T1.csv,0.40425531914893625,,17.47451905309036,82.72108843537416,P9,D5,M6,R2,D5_M6,0.5
74,P9_D5_G4_M6_R2_T1.csv,0.4255319148936171,,22.121380753536304,87.07482993197279,P9,D5,M6,R2,D5_M6,0.5
75,P9_D5_G4_M6_R2_T1.csv,0.446808510638298,,18.51003808843048,91.42857142857144,P9,D5,M6,R2,D5_M6,0.5
76,P9_D5_G4_M6_R2_T1.csv,0.46808510638297884,,21.824918678360785,95.78231292517007,P9,D5,M6,R2,D5_M6,0.5
77,P9_D5_G4_M6_R2_T1.csv,0.4893617021276596,,19.103064684007396,100.1360544217687,P9,D5,M6,R2,D5_M6,0.5
78,P9_D5_G4_M6_R2_T1.csv,0.5106382978723406,,16.591529604170358,104.48979591836736,P9,D5,M6,R2,D5_M6,0.6
79,P9_D5_G4_M6_R2_T1.csv,0.5319148936170213,,15.025429247267493,108.84353741496598,P9,D5,M6,R2,D5_M6,0.6
80,P9_D5_G4_M6_R2_T1.csv,0.5531914893617021,,16.173166667234298,113.19727891156462,P9,D5,M6,R2,D5_M6,0.6
81,P9_D5_G4_M6_R2_T1.csv,0.5744680851063831,,18.19072410666817,117.55102040816328,P9,D5,M6,R2,D5_M6,0.6
82,P9_D5_G4_M6_R2_T1.csv,0.5957446808510639,,13.828619867172918,121.9047619047619,P9,D5,M6,R2,D5_M6,0.6
83,P9_D5_G4_M6_R2_T1.csv,0.6170212765957448,,17.771872480759015,126.25850340136054,P9,D5,M6,R2,D5_M6,0.7
84,P9_D5_G4_M6_R2_T1.csv,0.6382978723404257,,25.26219337995993,130.6122448979592,P9,D5,M6,R2,D5_M6,0.7
