,Name,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_Av,CTW_Av,LZ_Av,Assigned_Cat,Rounds,Dance_mode,Music_mode,Palo,Participant
333,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.13.2,5.0,0.268774637260779,0.2263093984273046,IMP2,8.0,D1,M1,R1,P4
334,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.14,5.0,0.5100853767618331,0.34292849961270205,IMP2,4.0,D1,M1,R1,P4
335,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.15,5.0,0.5265396496949516,0.39686517877462585,IMP2,4.0,D1,M1,R1,P4
336,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A1,4.16,5.0,0.1029376106973426,0.06940154885104008,IMP2,1.0,D1,M1,R1,P4
337,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.17,5.0,0.058631433823478546,0.052599593417993716,IMP2,4.0,D1,M1,R1,P4
338,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.18,5.0,0.01891683407209737,0.022435845533741366,IMP2,4.0,D1,M1,R1,P4
339,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A3,4.19,4.6145450911785595,0.06244409621861759,0.05332577779034186,IMP1,8.0,D1,M1,R1,P4
340,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A3,4.20,4.181570553504423,0.06912232391245884,0.0598289214233104,IMP1,8.0,D1,M1,R1,P4
341,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A3,4.21,5.0,0.006750284001896178,0.011315469921365192,IMP2,8.0,D1,M1,R1,P4
342,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.22,5.0,0.06919006741021734,0.0567128317658463,IMP2,8.0,D1,M1,R1,P4
343,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.23,5.0,0.5359906086892557,0.4106439606781762,IMP2,4.0,D1,M1,R1,P4
344,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A1,4.24,5.427405638239463,0.3895050865550639,0.36359667246802746,IMP2,4.0,D1,M1,R1,P4
345,P4_D1_G2_M1_R1_T1,MI,DI,Z1,A2,4.25,6.000000000000001,0.06638497290447821,0.060739361531926,IMP2,8.0,D1,M1,R1,P4
346,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.26,6.0,0.29946689518585584,0.23247809467343483,IMP2,5.0,D1,M1,R1,P4
347,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.27,6.0,0.013610608509505621,0.01748845395450608,IMP2,4.0,D1,M1,R1,P4
348,P4_D1_G2_M1_R1_T1,MI,DI,Z2,A2,4.28,5.8211805878272385,0.07969717402983484,0.07459918639969015,IMP2,6.0,D1,M1,R1,P4
349,P4_D1_G2_M1_R1_T1,MI,DI,Z3,A1,4.29,5.0189916677406226,0.5243094980305772,0.4958044877209521,IMP2,10.0,D1,M1,R1,P4
350,P4_D1_G2_M1_R1_T1,MC,DI,Z2,A1,4.30,5.0,0.6455982325423841,0.5833319838772767,IMP2,4.0,D1,M1,R1,P4
351,P4_D1_G2_M1_R1_T1,MC,DI,Z2,A1,4.31,5.520328698426116,0.5395464246373646,0.3769222049668557,IMP2,4.0,D1,M1,R1,P4
352,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A2,6.1,3.925482607037088,0.0006453183779761999,0.005982892142331,IMP1,2.0,D1,M6,R2,P5
353,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A2,6.2,3.3091718304951994,0.03079138757802494,0.020804147676742,IMP1,2.0,D1,M6,R2,P5
354,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A1,6.3,2.067602429363462,0.32335614057036427,0.22884562444416243,IMP0,2.0,D1,M6,R2,P5
355,P5_D1_G3_M6_R2_T1,MC,DI,Z1,A3,6.4,2.581539912534697,0.03937405633857478,0.02731320325846777,IMP0,2.0,D1,M6,R2,P5
356,P5_D1_G3_M6_R2_T1,MC,DI,Z2,A3,6.5,2.824758625364725,0.06290189439394592,0.04995714938846418,IMP0,2.0,D1,M6,R2,P5
357,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A3,6.6,3.8446168124713718,0.2432017192304286,0.1887602470905444,IMP1,2.0,D1,M6,R2,P5
358,P5_D1_G3_M6_R2_T1,MC,DI,Z2,A3,6.7,4.0,0.17978284645025816,0.13222191634551603,IMP1,1.0,D1,M6,R2,P5
359,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A3,6.7,3.1894318891916518,0.07567879739661268,0.06913564253360312,IMP1,2.0,D1,M6,R2,P5
360,P5_D1_G3_M6_R2_T1,MI,DI,Z3,A1,6.8,3.8440123265940347,0.014998159320858927,0.02134804696240844,IMP1,2.0,D1,M6,R2,P5
361,P5_D1_G3_M6_R2_T1,MC,DC,Z1,A1,6.9,4.0,0.01383855048331535,0.020940122498158603,IMP1,,D1,M6,R2,P5
362,P5_D1_G3_M6_R2_T1,MC,DC,Z3,A1,6.1,4.431108785287332,0.2882622763517145,0.20491405587483819,IMP1,2.0,D1,M6,R2,P5
363,P5_D1_G3_M6_R2_T1,MC,DI,Z3,A1,6.11,2.0,0.457205270717664,0.34292849961270205,IMP0,2.0,D1,M6,R2,P5
364,P5_D1_G3_M6_R2_T1,MC,DC,Z3,A1,6.12,0.0,0.3856352784849984,0.3230761756858764,IMP0,1.0,D1,M6,R2,P5
365,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.1,1.9493574211438505,0.005472606109493737,0.010283095869631439,IMP0,3.0,D6,M6,R1,P3
366,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.1,3.0,0.194496268655143,0.18297678468629108,IMP1,1.0,D6,M6,R1,P3
367,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.2,3.9159177895655404,0.11103890754385812,0.08797570945654964,IMP1,4.0,D6,M6,R1,P3
368,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.3,3.0,0.012305154277290157,0.014209368838036187,IMP1,3.0,D6,M6,R1,P3
369,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.3,3.0,0.19480908679495434,0.14558370879672203,IMP1,1.0,D6,M6,R1,P3
370,P3_D6_G1_M6_R1_T1,MC,DC,Z1,A3,2.4,3.7237888688512437,0.030200856836282413,0.03026639554355699,IMP1,3.0,D6,M6,R1,P3
371,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.4,4.0,0.07807904100713726,0.062321793149281664,IMP1,1.0,D6,M6,R1,P3
372,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A3,2.5,3.2294669230670454,0.09609806987549781,0.08947143249213238,IMP1,4.0,D6,M6,R1,P3
373,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.6,3.5524892006871314,0.21822179228398825,0.19115340394747682,IMP1,4.0,D6,M6,R1,P3
374,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.7,3.1004594944055053,0.17818541534669205,0.15270619944235425,IMP1,4.0,D6,M6,R1,P3
375,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.8,2.0257886097988056,0.09506562527116337,0.07837588706453663,IMP0,6.0,D6,M6,R1,P3
376,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A2,2.9,2.5160125497384067,0.08543346376516099,0.07374564879786304,IMP0,4.5,D6,M6,R1,P3
377,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A2,2.1,2.688858901727112,0.18914039426522877,0.14171975762146655,IMP0,4.5,D6,M6,R1,P3
378,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.11,4.287705791722657,0.24417459680663442,0.19236298866320894,IMP1,4.5,D6,M6,R1,P3
379,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A3,2.12,4.56599096719085,0.28238489617643814,0.24706625051398873,IMP1,4.5,D6,M6,R1,P3
380,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A1,2.13,4.989048854703073,0.40374481721371963,0.3471651887852618,IMP1,4.0,D6,M6,R1,P3
381,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.14,3.9472120973702602,0.4399363773764578,0.3313026523815815,IMP1,4.0,D6,M6,R1,P3
382,P3_D6_G1_M6_R1_T1,MC,DC,Z3,A1,2.15,2.7705093346956726,0.34599402182244565,0.2743156047258783,IMP0,2.0,D6,M6,R1,P3
383,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.15,4.187310094319857,0.5272269898996492,0.4154786209952113,IMP1,2.0,D6,M6,R1,P3
384,P3_D6_G1_M6_R1_T1,MC,DC,Z2,A1,2.16,6.600828043405626,0.5274563108910807,0.44463766603232985,IMP2,2.0,D6,M6,R1,P3
385,P3_D5_G1_M6_R2_T1,MC,DC,Z1,A2,1.1,1.5659781954802128,0.010719041247856009,0.015309165187729387,IMP0,4.0,D5,M6,R2,P3
386,P3_D5_G1_M6_R2_T1,MC,DC,Z1,A3,1.2,1.5724780355453483,0.015380577481648408,0.01752132698825516,IMP0,4.0,D5,M6,R2,P3
387,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A3,1.3,3.4620780587146145,0.09340551160761282,0.08333314055389665,IMP1,4.0,D5,M6,R2,P3
388,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A3,1.4,2.501273830186342,0.1227850064717292,0.09207006241253879,IMP0,4.0,D5,M6,R2,P3
389,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A2,1.5,2.618850389592946,0.17614714998221803,0.1383103889374176,IMP0,4.0,D5,M6,R2,P3
390,P3_D5_G1_M6_R2_T1,MC,DI,Z3,A2,1.6,3.9348580547986503,0.2267624349699631,0.17163421833312176,IMP1,4.0,D5,M6,R2,P3
391,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A3,1.7,5.1037821770944225,0.1176034510535044,0.0904685811825209,IMP2,4.0,D5,M6,R2,P3
392,P3_D5_G1_M6_R2_T1,MI,DI,Z2,A1,1.8,3.7064056873260953,0.34143446707792946,0.2969690099738863,IMP1,3.0,D5,M6,R2,P3
393,P3_D5_G1_M6_R2_T1,MI,DI,Z3,A1,1.8,2.778723019208977,0.6795168759233021,0.6551266895852492,IMP0,1.0,D5,M6,R2,P3
394,P3_D5_G1_M6_R2_T1,MC,DI,Z2,A1,1.9,2.7602352644798085,0.3890576839491856,0.31514234045365475,IMP0,3.0,D5,M6,R2,P3
395,P3_D5_G1_M6_R2_T1,MC,DC,Z3,A1,1.1,3.51992451005818,0.2813685254102964,0.2464691436895071,IMP1,3.0,D5,M6,R2,P3
396,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A1,9.1,4.842104376052777,0.11602998028739188,0.071274454217335,IMP1,2.0,D6,M6,R2,P7
397,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.2,1.0,0.4031880576493713,0.29489360480489585,IMP0,2.0,D6,M6,R2,P7
398,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.3,1.0,0.46695780856068664,0.4089482746699219,IMP0,2.0,D6,M6,R2,P7
399,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.4,1.3800742907801415,0.4786962510804366,0.4179226128834185,IMP0,2.0,D6,M6,R2,P7
400,P7_D6_G1_M6_R2_T1,MC,DC,Z1,A2,9.5,2.0,0.0012636706561612889,0.006647657935923334,IMP0,1.0,D6,M6,R2,P7
401,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.5,2.0,0.006117028325508599,0.010636252697477366,IMP0,1.0,D6,M6,R2,P7
402,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.6,2.0,0.0585054316452047,0.053216251160733974,IMP0,2.0,D6,M6,R2,P7
403,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.7,2.8348649340673324,0.109410763901942,0.09916643725913701,IMP0,2.0,D6,M6,R2,P7
404,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.8,5.0,0.002574603764497847,0.00787222650306712,IMP2,2.0,D6,M6,R2,P7
405,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.9,5.8170719684246235,0.007036840705017416,0.010863672574232638,IMP2,2.0,D6,M6,R2,P7
406,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A2,9.1,6.0,0.0006453183779762,0.005982892142331,IMP2,1.0,D6,M6,R2,P7
407,P7_D6_G1_M6_R2_T1,MC,DC,Z1,A2,9.1,6.0,0.03045089424158667,0.030246843608451344,IMP2,1.0,D6,M6,R2,P7
408,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.11,6.0,0.14274257594334153,0.12013017643680489,IMP2,2.0,D6,M6,R2,P7
409,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.12,4.601890041881134,0.17803318564119847,0.13865352539852188,IMP1,2.0,D6,M6,R2,P7
410,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.13,3.0,0.13939917959440368,0.10698818889815509,IMP1,2.0,D6,M6,R2,P7
411,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.14,3.0,0.3255828879615961,0.27169369022820977,IMP1,2.0,D6,M6,R2,P7
412,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.15,5.341132578911942,0.41040926460646854,0.30755804919170515,IMP2,2.0,D6,M6,R2,P7
413,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A3,9.16,5.602377108433735,0.3317176882850425,0.2907685581172887,IMP2,2.0,D6,M6,R2,P7
414,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.17,5.0,0.3607239320113305,0.31410183747237974,IMP2,2.0,D6,M6,R2,P7
415,P7_D6_G1_M6_R2_T1,MC,DC,Z3,A1,9.18,2.174245365052842,0.41953172751344914,0.3550716423600814,IMP0,4.0,D6,M6,R2,P7
416,P7_D6_G1_M6_R2_T1,MC,DC,Z2,A1,9.19,0.0,0.5816415164871858,0.39273413420015924,IMP0,1.0,D6,M6,R2,P7
417,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.1,1.56073170043371,0.09141875937484997,0.07408228211533435,IMP0,10.0,D5,M6,R1,P7
418,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.2,2.5350164758383813,0.009636601534098795,0.013197556196318435,IMP0,6.0,D5,M6,R1,P7
419,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A2,10.3,5.563394547332434,0.23988657194813154,0.2078501047965377,IMP2,10.0,D5,M6,R1,P7
420,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A2,10.4,7.0,0.10310136554810834,0.08136733313570216,IMP2,2.0,D5,M6,R1,P7
421,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A1,10.5,7.0,0.19467738164016885,0.14259226272555653,IMP2,5.0,D5,M6,R1,P7
422,P7_D5_G1_M6_R1_T1,MC,DC,Z3,A1,10.5,7.0,0.3060137722796739,0.21455315988192714,IMP2,7.0,D5,M6,R1,P7
423,P7_D5_G1_M6_R1_T1,MC,DC,Z2,A3,10.6,5.5480917366129185,0.08344904910683336,0.03613666853967947,IMP2,8.0,D5,M6,R1,P7
424,P7_D5_G1_M6_R1_T1,MC,DI,Z2,A3,10.7,6.020240865494775,0.017328738788083,0.020396223212492157,IMP2,8.0,D5,M6,R1,P7
425,P7_D5_G1_M6_R1_T1,MC,DI,Z3,A2,10.8,6.9639513497551935,0.34910387787571645,0.2956092617597202,IMP2,8.0,D5,M6,R1,P7
426,P7_D5_G1_M6_R1_T1,MC,DC,Z3,A1,10.9,7.0,0.6234682506686329,0.5959625339555311,IMP2,4.0,D5,M6,R1,P7
427,P7_D5_G1_M6_R1_T1,MI,DI,Z3,A1,10.9,0.0,0.6048943109413651,0.5384602928097938,IMP0,2.0,D5,M6,R1,P7
428,P5_D5_G3_M5_R1_T1,MC,DI,Z2,A1,5.1,7.0,0.033974618251466505,0.026673727467892525,IMP2,1.0,D5,M5,R1,P5
429,P5_D5_G3_M5_R1_T1,MI,DI,Z3,A2,5.2,7.0,0.30232158176104384,0.2308399218249394,IMP2,1.0,D5,M5,R1,P5
430,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.3,7.0,0.2964034544219933,0.2358256652768819,IMP2,1.0,D5,M5,R1,P5
431,P5_D5_G3_M5_R1_T1,MC,DI,Z3,A1,5.4,7.0,0.15358379210235082,0.11965784284662084,IMP2,1.0,D5,M5,R1,P5
432,P5_D5_G3_M5_R1_T1,MC,DI,Z2,A1,5.5,6.884046906124296,0.0020452648856088005,0.007478615177913758,IMP2,1.0,D5,M5,R1,P5
433,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.6,5.451279666732114,0.043277858274696705,0.03689450154437472,IMP2,1.25,D5,M5,R1,P5
434,P5_D5_G3_M5_R1_T1,MI,DC,Z3,A1,5.7,4.2990194294281,0.2793013974672818,0.13262077582167142,IMP1,0.5,D5,M5,R1,P5
435,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.8,6.0,0.25018765525475184,0.1333686373394628,IMP2,1.0,D5,M5,R1,P5
436,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.9,6.0,0.154537992183308,0.12428098677478573,IMP2,1.0,D5,M5,R1,P5
437,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.1,6.040358978235425,0.18204944023029968,0.13112505278608866,IMP2,1.0,D5,M5,R1,P5
438,P5_D5_G3_M5_R1_T1,MI,DI,Z3,A1,5.11,6.900299079000854,0.30988744056904993,0.22340663158749782,IMP2,2.0,D5,M5,R1,P5
439,P5_D5_G3_M5_R1_T1,MI,DI,Z2,A1,5.12,4.106233623494203,0.03794965232884908,0.041064396067817574,IMP1,0.75,D5,M5,R1,P5
440,P5_D5_G3_M5_R1_T1,MC,DC,Z3,A1,5.13,3.457944757140816,0.16701036771489286,0.13636008341062833,IMP1,1.0,D5,M5,R1,P5
441,P5_D5_G3_M5_R1_T1,MC,DC,Z3,A1,5.14,0.0,0.37634240293626825,0.1410253147835174,IMP0,0.5,D5,M5,R1,P5
442,P7_D1_G1_M1_R1_T1,MC,DI,Z2,A2,10.1,2.4042021273460223,0.06796479082323176,0.06143148181857764,IMP0,10.0,D1,M1,R1,P7
443,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A2,10.2,6.0,0.09834043413355532,0.07350410346292419,IMP2,8.0,D1,M1,R1,P7
444,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A2,10.3,6.0,0.2666559754786453,0.1970452520789463,IMP2,8.0,D1,M1,R1,P7
445,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.4,6.737898414716771,0.3765882703385906,0.29234586604572144,IMP2,4.0,D1,M1,R1,P7
446,P7_D1_G1_M1_R1_T1,MI,DI,Z2,A3,10.5,7.0,0.06364790357258948,0.053735234982047284,IMP2,9.0,D1,M1,R1,P7
447,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A3,10.6,7.0,0.09382613738715562,0.0738343280292217,IMP2,8.0,D1,M1,R1,P7
448,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.7,7.0,0.3762433738836488,0.31438673709820497,IMP2,8.0,D1,M1,R1,P7
449,P7_D1_G1_M1_R1_T1,MI,DI,Z3,A1,10.8,7.0,0.6927720749287216,0.45375513563679126,IMP2,8.0,D1,M1,R1,P7
450,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A3,3.1,1.0,0.010679925618000437,0.014458656010633305,IMP0,2.0,D6,M6,R2,P4
451,P4_D6_G2_M6_R2_T1,MC,DC,Z1,A3,3.1,1.0,0.046932897258413174,0.04504765848343369,IMP0,2.0,D6,M6,R2,P4
452,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.2,1.0,0.32268542658515703,0.2512814699779038,IMP0,2.0,D6,M6,R2,P4
453,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A2,3.2,1.0,0.24664296007486483,0.1893409395631824,IMP0,2.0,D6,M6,R2,P4
454,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A3,3.3,1.0,0.13120171295697983,0.11205102283708565,IMP0,4.0,D6,M6,R2,P4
455,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.4,1.0,0.1873181496273899,0.16979447899935496,IMP0,3.0,D6,M6,R2,P4
456,P4_D6_G2_M6_R2_T1,MC,DC,Z1,A2,3.4,1.0,0.004023449532082799,0.008514115741009515,IMP0,1.0,D6,M6,R2,P4
457,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A1,3.5,1.0,0.18476477634476784,0.14794060570127668,IMP0,4.0,D6,M6,R2,P4
458,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.6,1.0,0.15279910447864914,0.12638859650674325,IMP0,4.0,D6,M6,R2,P4
459,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A2,3.7,1.0,0.22252121780357598,0.20056933658100254,IMP0,4.0,D6,M6,R2,P4
460,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A2,3.8,1.0,0.11382697484742882,0.09504640017021358,IMP0,4.0,D6,M6,R2,P4
461,P4_D6_G2_M6_R2_T1,MC,DC,Z3,A1,3.9,1.0,0.28042356594827467,0.2556974141781958,IMP0,4.0,D6,M6,R2,P4
462,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A1,3.1,1.0,0.5317328076875627,0.43774827508055464,IMP0,4.0,D6,M6,R2,P4
463,P4_D6_G2_M6_R2_T1,MC,DC,Z2,A1,3.11,1.0,0.4608310599645725,0.31111039140121427,IMP0,2.0,D6,M6,R2,P4
464,P4_D5_G2_M6_R1_T1,MC,DI,Z1,A3,4.1,2.0,0.008725825256328527,0.01047006124907928,IMP0,4.0,D5,M6,R1,P4
465,P4_D5_G2_M6_R1_T1,MC,DI,Z1,A3,4.2,2.0,0.0022940838359435203,0.0077777597850303155,IMP0,4.0,D5,M6,R1,P4
466,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A3,4.3,2.0,0.02103598599146978,0.022163895890908142,IMP0,4.0,D5,M6,R1,P4
467,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A3,4.4,2.0,0.07774348816249962,0.06367506637195179,IMP0,4.0,D5,M6,R1,P4
468,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A3,4.5,1.8441055295805495,0.07035464734145042,0.06596138586919972,IMP0,4.0,D5,M6,R1,P4
469,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A3,4.6,1.005323966848323,0.051413551541533806,0.045156590693308074,IMP0,4.0,D5,M6,R1,P4
470,P4_D5_G2_M6_R1_T1,MC,DC,Z3,A3,4.7.1,1.0,0.07247776677201358,0.06282036749447592,IMP0,2.0,D5,M6,R1,P4
471,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A3,4.7.2,2.4217193934894716,0.28222458275248663,0.20999951419581958,IMP0,2.0,D5,M6,R1,P4
472,P4_D5_G2_M6_R1_T1,MC,DI,Z1,A3,4.8,2.5772618689027054,0.04819010847508043,0.03553837932544635,IMP0,4.0,D5,M6,R1,P4
473,P4_D5_G2_M6_R1_T1,MC,DC,Z3,A3,4.9.1,1.1445042887992074,0.07851374314093662,0.06394215977116298,IMP0,2.0,D5,M6,R1,P4
474,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A3,4.9.2,1.0,0.044792985251514886,0.03632470229272416,IMP0,2.0,D5,M6,R1,P4
475,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A2,4.10,1.6482648139592753,0.15824219458508074,0.12457236139210705,IMP0,4.0,D5,M6,R1,P4
476,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A2,4.11.1,4.0,0.14565005030264813,0.12606808442768982,IMP1,2.0,D5,M6,R1,P4
477,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A2,4.11.2,4.0,0.2748409071574694,0.15769194289429675,IMP1,2.0,D5,M6,R1,P4
478,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A2,4.12,4.0,0.16652813109764983,0.12008519228535876,IMP1,4.0,D5,M6,R1,P4
479,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.13,4.0,0.27094138151337516,0.23402312725964117,IMP1,4.0,D5,M6,R1,P4
480,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.14,3.5464557064561504,0.04988398745786267,0.04337596803190002,IMP1,4.0,D5,M6,R1,P4
481,P4_D5_G2_M6_R1_T1,MC,DC,Z1,A2,4.15,2.0,0.0807372125373388,0.05534175231656211,IMP0,4.0,D5,M6,R1,P4
482,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A1,4.16,1.2915259067396323,0.22506536216405215,0.1824782103410967,IMP0,4.0,D5,M6,R1,P4
483,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A1,4.17,1.0,0.3581354429263878,0.2561765635489019,IMP0,4.0,D5,M6,R1,P4
484,P4_D5_G2_M6_R1_T1,MC,DC,Z1,A1,4.18.1,1.0,0.15764971693925325,0.1367518203961381,IMP0,2.0,D5,M6,R1,P4
485,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.18.2,2.9812877618463975,0.5333951675941062,0.32521292287956605,IMP0,2.0,D5,M6,R1,P4
486,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.19,4.0,0.3058556435610695,0.22841827500542447,IMP1,4.0,D5,M6,R1,P4
487,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.20,4.0,0.3176032730032098,0.2502843212875153,IMP1,4.0,D5,M6,R1,P4
488,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.21,4.0,0.19712346299019176,0.18754065753845386,IMP1,4.0,D5,M6,R1,P4
489,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A3,4.22,3.2909757786328715,0.06428564105738419,0.050310683924147385,IMP1,4.0,D5,M6,R1,P4
490,P4_D5_G2_M6_R1_T1,MC,DI,Z1,A3,4.23,1.3848778628672538,0.03987630322964825,0.030769159589131047,IMP0,4.0,D5,M6,R1,P4
491,P4_D5_G2_M6_R1_T1,MC,DI,Z2,A1,4.24,3.0,0.09514113490043712,0.07837588706453663,IMP1,2.0,D5,M6,R1,P4
492,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A1,4.25.1,1.6547777331614357,0.16114709735678018,0.1355125070237981,IMP0,2.0,D5,M6,R1,P4
493,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.25.2,3.709501333936056,0.4666475730449623,0.4288645867480026,IMP1,2.0,D5,M6,R1,P4
494,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.26,5.884139376118048,0.3293816632802534,0.2941588636646097,IMP2,4.0,D5,M6,R1,P4
495,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.27,4.970199188160816,0.3589335586500414,0.3232423671342744,IMP1,4.0,D5,M6,R1,P4
496,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.28,3.2373944490803654,0.2881638968079331,0.2777442621459065,IMP1,4.0,D5,M6,R1,P4
497,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A2,4.29,1.0,0.17708734474682697,0.15667698797729418,IMP0,6.0,D5,M6,R1,P4
498,P4_D5_G2_M6_R1_T1,MC,DC,Z2,A1,4.30,1.0,0.18793308525135863,0.15854664177177263,IMP0,4.0,D5,M6,R1,P4
499,P4_D5_G2_M6_R1_T1,MI,DI,Z3,A1,4.31,1.1252937294882135,0.30615857199618135,0.254646846807965,IMP0,4.0,D5,M6,R1,P4
500,P4_D5_G2_M6_R1_T1,MC,DI,Z3,A1,4.32,1.9585366845174876,0.27927269381572467,0.24285103105007366,IMP0,4.0,D5,M6,R1,P4
