Label: FSR adapter 16: FSR.A 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.B 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.C 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.D 16 Sampling frequency: 5.185185e+002 Number of points: 25900 X start: 0.000000e+000 Unit: % Domain Unit: s
Start Trigger Method: Trigno Wireless System (start trigger)
Stop Trigger Method: Trigno Wireless System (stop trigger)
Use Camera: NO
Video File Path: 
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
X [s],FSR adapter 16: FSR.A 16 [%],FSR adapter 16: FSR.B 16 [%],FSR adapter 16: FSR.C 16 [%],FSR adapter 16: FSR.D 16 [%]
3.151671e+001,1.956160e+000,3.716254e+000,1.469669e+001,-9.999795e-003
3.151864e+001,1.956160e+000,3.713155e+000,1.469979e+001,-1.464793e-002
3.152057e+001,1.957710e+000,3.714704e+000,1.470289e+001,-1.154917e-002
3.152250e+001,1.957710e+000,3.713155e+000,1.470909e+001,-1.154917e-002
3.152443e+001,1.963907e+000,3.713155e+000,1.471529e+001,-9.999795e-003
3.152636e+001,1.965457e+000,3.717803e+000,1.471993e+001,-1.154917e-002
3.152829e+001,1.968555e+000,3.724000e+000,1.472148e+001,-1.154917e-002
3.153021e+001,1.971654e+000,3.728648e+000,1.472768e+001,-9.999795e-003
3.153214e+001,1.976302e+000,3.733297e+000,1.473078e+001,-1.154917e-002
3.153407e+001,1.980950e+000,3.736395e+000,1.473853e+001,-9.999795e-003
3.153600e+001,1.984049e+000,3.736395e+000,1.474008e+001,-9.999795e-003
3.153793e+001,1.987148e+000,3.736395e+000,1.474472e+001,-9.999795e-003
3.153986e+001,1.991796e+000,3.736395e+000,1.474937e+001,-1.154917e-002
3.154179e+001,1.993345e+000,3.737945e+000,1.475247e+001,-9.999795e-003
3.154371e+001,1.993345e+000,3.736395e+000,1.475247e+001,-1.154917e-002
3.154564e+001,1.993345e+000,3.737945e+000,1.475557e+001,-1.154917e-002
3.154757e+001,1.993345e+000,3.737945e+000,1.476177e+001,-1.154917e-002
3.154950e+001,1.991796e+000,3.741044e+000,1.476641e+001,-9.999795e-003
3.155143e+001,1.991796e+000,3.741044e+000,1.477106e+001,-1.154917e-002
3.155336e+001,1.985599e+000,3.741044e+000,1.477571e+001,-1.154917e-002
3.155529e+001,1.982500e+000,3.744142e+000,1.478036e+001,-1.154917e-002
3.155721e+001,1.980950e+000,3.745692e+000,1.478346e+001,-1.154917e-002
3.155914e+001,1.979401e+000,3.745692e+000,1.477726e+001,-1.154917e-002
3.156107e+001,1.976302e+000,3.748791e+000,1.477726e+001,-1.154917e-002
3.156300e+001,1.979401e+000,3.750340e+000,1.477416e+001,-1.154917e-002
3.156493e+001,1.979401e+000,3.751889e+000,1.477416e+001,-1.154917e-002
3.156686e+001,1.982500e+000,3.751889e+000,1.477571e+001,-9.999795e-003
3.156879e+001,1.990247e+000,3.751889e+000,1.477726e+001,-9.999795e-003
3.157071e+001,2.001092e+000,3.751889e+000,1.478501e+001,-1.154917e-002
3.157264e+001,2.008839e+000,3.750340e+000,1.478966e+001,-1.464793e-002
3.157457e+001,2.013487e+000,3.750340e+000,1.479740e+001,-1.154917e-002
3.157650e+001,2.018136e+000,3.745692e+000,1.480205e+001,-9.999795e-003
3.157843e+001,2.025882e+000,3.742593e+000,1.480515e+001,-9.999795e-003
3.158036e+001,2.033629e+000,3.737945e+000,1.480825e+001,-1.154917e-002
3.158229e+001,2.047574e+000,3.734846e+000,1.480825e+001,-1.154917e-002
3.158421e+001,2.058419e+000,3.733297e+000,1.481290e+001,-1.154917e-002
3.158614e+001,2.066166e+000,3.731747e+000,1.481135e+001,-1.154917e-002
3.158807e+001,2.067716e+000,3.727099e+000,1.481135e+001,-1.154917e-002
3.159000e+001,2.064617e+000,3.724000e+000,1.481290e+001,-9.999795e-003
3.159193e+001,2.063067e+000,3.724000e+000,1.481135e+001,-9.999795e-003
3.159386e+001,2.061518e+000,3.719352e+000,1.480825e+001,-1.154917e-002
3.159579e+001,2.059969e+000,3.717803e+000,1.481135e+001,-9.999795e-003
3.159771e+001,2.061518e+000,3.716254e+000,1.480980e+001,-1.154917e-002
3.159964e+001,2.063067e+000,3.710056e+000,1.480825e+001,-1.309855e-002
3.160157e+001,2.064617e+000,3.705408e+000,1.480980e+001,-1.154917e-002
3.160350e+001,2.064617e+000,3.702309e+000,1.480825e+001,-1.154917e-002
3.160543e+001,2.069265e+000,3.694562e+000,1.481135e+001,-8.450417e-003
3.160736e+001,2.077012e+000,3.694562e+000,1.481135e+001,-9.999795e-003
3.160929e+001,2.075463e+000,3.689914e+000,1.480825e+001,-1.154917e-002
3.161121e+001,2.073913e+000,3.686815e+000,1.481135e+001,-9.999795e-003
3.161314e+001,2.070814e+000,3.683717e+000,1.481135e+001,-1.154917e-002
3.161507e+001,2.069265e+000,3.682167e+000,1.481600e+001,-1.154917e-002
3.161700e+001,2.070814e+000,3.675970e+000,1.481909e+001,-1.154917e-002
3.161893e+001,2.077012e+000,3.672871e+000,1.481754e+001,-9.999795e-003
3.162086e+001,2.083210e+000,3.669772e+000,1.481600e+001,-1.154917e-002
3.162279e+001,2.097154e+000,3.663575e+000,1.481600e+001,-1.154917e-002
3.162471e+001,2.112648e+000,3.663575e+000,1.481909e+001,-1.154917e-002
3.162664e+001,2.128141e+000,3.658926e+000,1.481754e+001,-9.999795e-003
3.162857e+001,2.137438e+000,3.655828e+000,1.482064e+001,-1.154917e-002
3.163050e+001,2.138987e+000,3.654278e+000,1.482064e+001,-1.154917e-002
3.163243e+001,2.140536e+000,3.652729e+000,1.482529e+001,-1.154917e-002
3.163436e+001,2.145185e+000,3.648081e+000,1.482684e+001,-1.154917e-002
3.163629e+001,2.149833e+000,3.646532e+000,1.482529e+001,-9.999795e-003
3.163821e+001,2.156030e+000,3.644982e+000,1.482529e+001,-1.309855e-002
3.164014e+001,2.162228e+000,3.643433e+000,1.482219e+001,-1.154917e-002
3.164207e+001,2.163777e+000,3.643433e+000,1.482374e+001,-1.154917e-002
3.164400e+001,2.160678e+000,3.644982e+000,1.482219e+001,-1.154917e-002
3.164593e+001,2.160678e+000,3.646532e+000,1.482064e+001,-1.154917e-002
3.164786e+001,2.163777e+000,3.641883e+000,1.482064e+001,-9.999795e-003
3.164979e+001,2.162228e+000,3.635686e+000,1.482064e+001,-1.154917e-002
3.165171e+001,2.166876e+000,3.632587e+000,1.482374e+001,-9.999795e-003
3.165364e+001,2.168425e+000,3.627939e+000,1.482374e+001,-1.309855e-002
3.165557e+001,2.174623e+000,3.626390e+000,1.482529e+001,-9.999795e-003
3.165750e+001,2.177722e+000,3.627939e+000,1.482374e+001,-1.154917e-002
3.165943e+001,2.183919e+000,3.626390e+000,1.482684e+001,-1.154917e-002
3.166136e+001,2.187018e+000,3.624840e+000,1.482684e+001,-1.154917e-002
3.166329e+001,2.190116e+000,3.627939e+000,1.482839e+001,-9.999795e-003
3.166521e+001,2.193215e+000,3.632587e+000,1.482839e+001,-1.154917e-002
3.166714e+001,2.194765e+000,3.637235e+000,1.482684e+001,-1.154917e-002
3.166907e+001,2.200962e+000,3.638785e+000,1.482684e+001,-1.154917e-002
3.167100e+001,2.207160e+000,3.640334e+000,1.483149e+001,-9.999795e-003
3.167293e+001,2.216456e+000,3.640334e+000,1.483614e+001,-1.154917e-002
3.167486e+001,2.222653e+000,3.640334e+000,1.483769e+001,-1.154917e-002
3.167679e+001,2.230400e+000,3.638785e+000,1.484233e+001,-1.154917e-002
3.167871e+001,2.230400e+000,3.640334e+000,1.484388e+001,-9.999795e-003
3.168064e+001,2.227302e+000,3.641883e+000,1.484543e+001,-1.154917e-002
3.168257e+001,2.227302e+000,3.640334e+000,1.484543e+001,-1.154917e-002
3.168450e+001,2.224203e+000,3.640334e+000,1.484543e+001,-9.999795e-003
3.168643e+001,2.219555e+000,3.640334e+000,1.484543e+001,-1.154917e-002
3.168836e+001,2.210258e+000,3.640334e+000,1.484543e+001,-9.999795e-003
3.169029e+001,2.196314e+000,3.641883e+000,1.484543e+001,-9.999795e-003
3.169221e+001,2.183919e+000,3.641883e+000,1.484853e+001,-1.154917e-002
3.169414e+001,2.171524e+000,3.641883e+000,1.485163e+001,-1.154917e-002
3.169607e+001,2.163777e+000,3.638785e+000,1.485473e+001,-1.154917e-002
3.169800e+001,2.157580e+000,3.641883e+000,1.485628e+001,-1.154917e-002
3.169993e+001,2.149833e+000,3.644982e+000,1.485783e+001,-9.999795e-003
3.170186e+001,2.145185e+000,3.649630e+000,1.485938e+001,-1.154917e-002
3.170379e+001,2.138987e+000,3.652729e+000,1.485783e+001,-1.154917e-002
3.170571e+001,2.140536e+000,3.654278e+000,1.485783e+001,-1.154917e-002
3.170764e+001,2.140536e+000,3.657377e+000,1.485783e+001,-1.154917e-002
3.170957e+001,2.142086e+000,3.658926e+000,1.486248e+001,-1.154917e-002
3.171150e+001,2.145185e+000,3.658926e+000,1.486867e+001,-9.999795e-003
3.171343e+001,2.151382e+000,3.658926e+000,1.487642e+001,-9.999795e-003
3.171536e+001,2.151382e+000,3.657377e+000,1.488107e+001,-1.154917e-002
3.171729e+001,2.149833e+000,3.655828e+000,1.488417e+001,-9.999795e-003
3.171921e+001,2.146734e+000,3.652729e+000,1.488262e+001,-9.999795e-003
3.172114e+001,2.142086e+000,3.654278e+000,1.488882e+001,-1.154917e-002
3.172307e+001,2.135888e+000,3.654278e+000,1.489037e+001,-9.999795e-003
3.172500e+001,2.125043e+000,3.655828e+000,1.489346e+001,-1.154917e-002
3.172693e+001,2.125043e+000,3.654278e+000,1.489811e+001,-9.999795e-003
3.172886e+001,2.115746e+000,3.655828e+000,1.489811e+001,-9.999795e-003
3.173079e+001,2.089407e+000,3.652729e+000,1.489811e+001,-9.999795e-003
3.173271e+001,2.053771e+000,3.651180e+000,1.489966e+001,-1.154917e-002
3.173464e+001,2.022784e+000,3.649630e+000,1.489811e+001,-1.154917e-002
3.173657e+001,1.988697e+000,3.644982e+000,1.490276e+001,-9.999795e-003
3.173850e+001,1.960809e+000,3.646532e+000,1.490276e+001,-1.154917e-002
3.174043e+001,1.942216e+000,3.641883e+000,1.490431e+001,-9.999795e-003
3.174236e+001,1.931370e+000,3.640334e+000,1.490121e+001,-9.999795e-003
3.174429e+001,1.923624e+000,3.638785e+000,1.490121e+001,-1.154917e-002
3.174621e+001,1.920525e+000,3.635686e+000,1.489811e+001,-1.154917e-002
3.174814e+001,1.931370e+000,3.631038e+000,1.489811e+001,-1.154917e-002
3.175007e+001,1.940667e+000,3.631038e+000,1.489811e+001,-1.154917e-002
3.175200e+001,1.951512e+000,3.626390e+000,1.489501e+001,-1.154917e-002
3.175393e+001,1.967006e+000,3.624840e+000,1.489811e+001,-1.154917e-002
3.175586e+001,1.990247e+000,3.626390e+000,1.490121e+001,-9.999795e-003
3.175779e+001,2.019685e+000,3.627939e+000,1.490276e+001,-9.999795e-003
3.175971e+001,2.052222e+000,3.627939e+000,1.490586e+001,-1.154917e-002
3.176164e+001,2.075463e+000,3.627939e+000,1.490431e+001,-1.154917e-002
3.176357e+001,2.081660e+000,3.627939e+000,1.490431e+001,-1.154917e-002
3.176550e+001,2.083210e+000,3.626390e+000,1.490276e+001,-9.999795e-003
3.176743e+001,2.083210e+000,3.626390e+000,1.490121e+001,-9.999795e-003
3.176936e+001,2.081660e+000,3.626390e+000,1.489966e+001,-9.999795e-003
3.177129e+001,2.083210e+000,3.629488e+000,1.490121e+001,-1.154917e-002
3.177321e+001,2.087857e+000,3.632587e+000,1.490431e+001,-9.999795e-003
3.177514e+001,2.090956e+000,3.635686e+000,1.490586e+001,-1.309855e-002
3.177707e+001,2.090956e+000,3.638785e+000,1.490896e+001,-1.154917e-002
3.177900e+001,2.092506e+000,3.638785e+000,1.491206e+001,-1.154917e-002
3.178093e+001,2.090956e+000,3.640334e+000,1.491516e+001,-9.999795e-003
3.178286e+001,2.078561e+000,3.638785e+000,1.492445e+001,-1.154917e-002
3.178479e+001,2.073913e+000,3.640334e+000,1.492600e+001,-1.154917e-002
3.178671e+001,2.080111e+000,3.643433e+000,1.492910e+001,-1.154917e-002
3.178864e+001,2.086308e+000,3.643433e+000,1.493220e+001,-1.154917e-002
3.179057e+001,2.094055e+000,3.643433e+000,1.493530e+001,-1.309855e-002
3.179250e+001,2.101802e+000,3.643433e+000,1.493840e+001,-1.154917e-002
3.179443e+001,2.112648e+000,3.644982e+000,1.493685e+001,-1.154917e-002
3.179636e+001,2.125043e+000,3.644982e+000,1.493685e+001,-1.154917e-002
3.179829e+001,2.140536e+000,3.643433e+000,1.493685e+001,-1.309855e-002
3.180021e+001,2.156030e+000,3.644982e+000,1.493840e+001,-9.999795e-003
3.180214e+001,2.166876e+000,3.643433e+000,1.494149e+001,-1.309855e-002
3.180407e+001,2.177722e+000,3.643433e+000,1.494614e+001,-1.309855e-002
3.180600e+001,2.183919e+000,3.646532e+000,1.495079e+001,-1.154917e-002
3.180793e+001,2.185468e+000,3.643433e+000,1.495699e+001,-1.309855e-002
3.180986e+001,2.185468e+000,3.644982e+000,1.495699e+001,-1.154917e-002
3.181179e+001,2.187018e+000,3.646532e+000,1.496164e+001,-9.999795e-003
3.181371e+001,2.193215e+000,3.648081e+000,1.496319e+001,-9.999795e-003
3.181564e+001,2.200962e+000,3.651180e+000,1.496319e+001,-9.999795e-003
3.181757e+001,2.207160e+000,3.651180e+000,1.496783e+001,-1.154917e-002
3.181950e+001,2.207160e+000,3.652729e+000,1.496628e+001,-1.154917e-002
3.182143e+001,2.208709e+000,3.652729e+000,1.496938e+001,-1.309855e-002
3.182336e+001,2.210258e+000,3.654278e+000,1.497093e+001,-1.154917e-002
3.182529e+001,2.213357e+000,3.652729e+000,1.497403e+001,-9.999795e-003
3.182721e+001,2.216456e+000,3.654278e+000,1.497713e+001,-1.309855e-002
3.182914e+001,2.213357e+000,3.652729e+000,1.498178e+001,-1.309855e-002
3.183107e+001,2.208709e+000,3.655828e+000,1.498488e+001,-1.154917e-002
3.183300e+001,2.204061e+000,3.657377e+000,1.498798e+001,-1.154917e-002
3.183493e+001,2.197863e+000,3.658926e+000,1.498953e+001,-9.999795e-003
3.183686e+001,2.199413e+000,3.665124e+000,1.499417e+001,-1.154917e-002
3.183879e+001,2.202512e+000,3.665124e+000,1.499727e+001,-1.154917e-002
3.184071e+001,2.208709e+000,3.666673e+000,1.499727e+001,-8.450417e-003
3.184264e+001,2.211808e+000,3.669772e+000,1.499727e+001,-1.154917e-002
3.184457e+001,2.214906e+000,3.668223e+000,1.500192e+001,-9.999795e-003
3.184650e+001,2.214906e+000,3.666673e+000,1.500347e+001,-9.999795e-003
3.184843e+001,2.214906e+000,3.665124e+000,1.500812e+001,-1.154917e-002
3.185036e+001,2.218005e+000,3.665124e+000,1.500967e+001,-9.999795e-003
3.185229e+001,2.219555e+000,3.665124e+000,1.501277e+001,-9.999795e-003
3.185421e+001,2.219555e+000,3.666673e+000,1.501277e+001,-1.154917e-002
3.185614e+001,2.219555e+000,3.669772e+000,1.501586e+001,-1.154917e-002
3.185807e+001,2.218005e+000,3.674420e+000,1.501277e+001,-9.999795e-003
3.186000e+001,2.218005e+000,3.675970e+000,1.501741e+001,-9.999795e-003
3.186193e+001,2.218005e+000,3.674420e+000,1.501896e+001,-1.154917e-002
3.186386e+001,2.214906e+000,3.675970e+000,1.501896e+001,-1.154917e-002
3.186579e+001,2.214906e+000,3.674420e+000,1.501896e+001,-8.450417e-003
3.186771e+001,2.213357e+000,3.674420e+000,1.502516e+001,-1.154917e-002
3.186964e+001,2.210258e+000,3.674420e+000,1.502206e+001,-1.309855e-002
3.187157e+001,2.211808e+000,3.675970e+000,1.502361e+001,-1.309855e-002
3.187350e+001,2.214906e+000,3.675970e+000,1.502826e+001,-1.154917e-002
3.187543e+001,2.214906e+000,3.677519e+000,1.502826e+001,-1.154917e-002
3.187736e+001,2.216456e+000,3.675970e+000,1.502981e+001,-1.154917e-002
3.187929e+001,2.219555e+000,3.675970e+000,1.502981e+001,-1.309855e-002
3.188121e+001,2.224203e+000,3.677519e+000,1.503136e+001,-9.999795e-003
3.188314e+001,2.230400e+000,3.677519e+000,1.503291e+001,-1.154917e-002
3.188507e+001,2.235049e+000,3.677519e+000,1.503756e+001,-1.154917e-002
3.188700e+001,2.231950e+000,3.680618e+000,1.504066e+001,-9.999795e-003
3.188893e+001,2.228851e+000,3.680618e+000,1.504685e+001,-1.154917e-002
3.189086e+001,2.222653e+000,3.682167e+000,1.504995e+001,-1.154917e-002
3.189279e+001,2.216456e+000,3.682167e+000,1.505460e+001,-9.999795e-003
3.189471e+001,2.211808e+000,3.682167e+000,1.505615e+001,-1.154917e-002
3.189664e+001,2.204061e+000,3.685266e+000,1.505460e+001,-1.154917e-002
3.189857e+001,2.200962e+000,3.686815e+000,1.506080e+001,-1.154917e-002
3.190050e+001,2.199413e+000,3.688365e+000,1.506390e+001,-1.309855e-002
3.190243e+001,2.194765e+000,3.689914e+000,1.506390e+001,-1.154917e-002
3.190436e+001,2.188567e+000,3.689914e+000,1.506544e+001,-9.999795e-003
3.190629e+001,2.187018e+000,3.691463e+000,1.506235e+001,-1.154917e-002
3.190821e+001,2.177722e+000,3.693013e+000,1.506235e+001,-9.999795e-003
3.191014e+001,2.165326e+000,3.694562e+000,1.505770e+001,-9.999795e-003
3.191207e+001,2.152931e+000,3.694562e+000,1.505770e+001,-1.154917e-002
3.191400e+001,2.142086e+000,3.697661e+000,1.505615e+001,-1.154917e-002
3.191593e+001,2.132790e+000,3.697661e+000,1.505460e+001,-1.154917e-002
3.191786e+001,2.126592e+000,3.700760e+000,1.505460e+001,-9.999795e-003
3.191979e+001,2.126592e+000,3.702309e+000,1.505460e+001,-1.154917e-002
3.192171e+001,2.131240e+000,3.702309e+000,1.505305e+001,-9.999795e-003
3.192364e+001,2.134339e+000,3.702309e+000,1.505150e+001,-1.154917e-002
3.192557e+001,2.138987e+000,3.702309e+000,1.505150e+001,-1.154917e-002
3.192750e+001,2.143635e+000,3.703858e+000,1.505305e+001,-9.999795e-003
3.192943e+001,2.143635e+000,3.702309e+000,1.505460e+001,-1.309855e-002
3.193136e+001,2.143635e+000,3.702309e+000,1.505615e+001,-9.999795e-003
3.193329e+001,2.140536e+000,3.703858e+000,1.505460e+001,-9.999795e-003
3.193521e+001,2.137438e+000,3.702309e+000,1.505615e+001,-9.999795e-003
3.193714e+001,2.135888e+000,3.703858e+000,1.505925e+001,-1.154917e-002
3.193907e+001,2.135888e+000,3.705408e+000,1.505925e+001,-9.999795e-003
3.194100e+001,2.137438e+000,3.703858e+000,1.506390e+001,-9.999795e-003
3.194293e+001,2.140536e+000,3.705408e+000,1.506699e+001,-1.154917e-002
3.194486e+001,2.143635e+000,3.705408e+000,1.506699e+001,-1.154917e-002
3.194679e+001,2.145185e+000,3.708507e+000,1.506854e+001,-9.999795e-003
3.194871e+001,2.146734e+000,3.706957e+000,1.507164e+001,-1.154917e-002
3.195064e+001,2.145185e+000,3.708507e+000,1.507474e+001,-1.154917e-002
3.195257e+001,2.145185e+000,3.708507e+000,1.507784e+001,-1.154917e-002
3.195450e+001,2.145185e+000,3.711605e+000,1.508094e+001,-1.154917e-002
3.195643e+001,2.143635e+000,3.713155e+000,1.507939e+001,-9.999795e-003
3.195836e+001,2.143635e+000,3.714704e+000,1.508094e+001,-1.309855e-002
3.196029e+001,2.143635e+000,3.716254e+000,1.507629e+001,-9.999795e-003
3.196221e+001,2.148283e+000,3.717803e+000,1.507784e+001,-9.999795e-003
3.196414e+001,2.151382e+000,3.719352e+000,1.508094e+001,-1.154917e-002
3.196607e+001,2.156030e+000,3.717803e+000,1.508404e+001,-9.999795e-003
3.196800e+001,2.157580e+000,3.716254e+000,1.508714e+001,-1.154917e-002
3.196993e+001,2.159129e+000,3.716254e+000,1.508714e+001,-9.999795e-003
3.197186e+001,2.159129e+000,3.716254e+000,1.509178e+001,-1.154917e-002
3.197379e+001,2.163777e+000,3.716254e+000,1.509178e+001,-1.154917e-002
3.197571e+001,2.166876e+000,3.716254e+000,1.509333e+001,-1.154917e-002
3.197764e+001,2.169975e+000,3.717803e+000,1.509333e+001,-1.154917e-002
3.197957e+001,2.169975e+000,3.719352e+000,1.509643e+001,-9.999795e-003
3.198150e+001,2.174623e+000,3.716254e+000,1.509953e+001,-1.154917e-002
3.198343e+001,2.177722e+000,3.717803e+000,1.509953e+001,-9.999795e-003
3.198536e+001,2.177722e+000,3.717803e+000,1.509953e+001,-1.309855e-002
3.198729e+001,2.180820e+000,3.719352e+000,1.509643e+001,-1.154917e-002
3.198921e+001,2.180820e+000,3.719352e+000,1.509643e+001,-1.154917e-002
3.199114e+001,2.183919e+000,3.720902e+000,1.509333e+001,-9.999795e-003
3.199307e+001,2.187018e+000,3.720902e+000,1.509333e+001,-9.999795e-003
3.199500e+001,2.190116e+000,3.720902e+000,1.509333e+001,-1.154917e-002
3.199693e+001,2.196314e+000,3.722451e+000,1.509643e+001,-1.154917e-002
3.199886e+001,2.199413e+000,3.722451e+000,1.509643e+001,-1.154917e-002
3.200079e+001,2.202512e+000,3.722451e+000,1.509798e+001,-1.154917e-002
3.200271e+001,2.205610e+000,3.724000e+000,1.509953e+001,-9.999795e-003
3.200464e+001,2.205610e+000,3.725550e+000,1.509953e+001,-1.309855e-002
3.200657e+001,2.207160e+000,3.727099e+000,1.509953e+001,-1.154917e-002
3.200850e+001,2.207160e+000,3.730198e+000,1.510263e+001,-9.999795e-003
3.201043e+001,2.211808e+000,3.731747e+000,1.510418e+001,-1.154917e-002
3.201236e+001,2.211808e+000,3.733297e+000,1.510573e+001,-1.154917e-002
3.201429e+001,2.211808e+000,3.736395e+000,1.511038e+001,-9.999795e-003
3.201621e+001,2.214906e+000,3.739494e+000,1.511502e+001,-9.999795e-003
3.201814e+001,2.216456e+000,3.737945e+000,1.511502e+001,-9.999795e-003
3.202007e+001,2.214906e+000,3.736395e+000,1.511812e+001,-1.154917e-002
3.202200e+001,2.218005e+000,3.736395e+000,1.512277e+001,-1.154917e-002
3.202393e+001,2.222653e+000,3.736395e+000,1.512122e+001,-9.999795e-003
3.202586e+001,2.222653e+000,3.736395e+000,1.512122e+001,-9.999795e-003
3.202779e+001,2.224203e+000,3.737945e+000,1.512277e+001,-1.154917e-002
3.202971e+001,2.222653e+000,3.736395e+000,1.512277e+001,-1.154917e-002
3.203164e+001,2.221104e+000,3.736395e+000,1.512432e+001,-1.309855e-002
3.203357e+001,2.219555e+000,3.734846e+000,1.512897e+001,-1.154917e-002
3.203550e+001,2.219555e+000,3.736395e+000,1.512742e+001,-9.999795e-003
3.203743e+001,2.221104e+000,3.737945e+000,1.512742e+001,-1.154917e-002
3.203936e+001,2.224203e+000,3.737945e+000,1.512432e+001,-9.999795e-003
3.204129e+001,2.222653e+000,3.739494e+000,1.512277e+001,-1.309855e-002
3.204321e+001,2.224203e+000,3.741044e+000,1.512432e+001,-1.154917e-002
3.204514e+001,2.225752e+000,3.741044e+000,1.512277e+001,-1.154917e-002
3.204707e+001,2.227302e+000,3.741044e+000,1.512587e+001,-1.154917e-002
3.204900e+001,2.227302e+000,3.742593e+000,1.512432e+001,-9.999795e-003
3.205093e+001,2.230400e+000,3.744142e+000,1.512587e+001,-1.154917e-002
3.205286e+001,2.230400e+000,3.745692e+000,1.512432e+001,-1.154917e-002
3.205479e+001,2.233499e+000,3.744142e+000,1.512742e+001,-1.154917e-002
3.205671e+001,2.233499e+000,3.745692e+000,1.513207e+001,-1.154917e-002
3.205864e+001,2.233499e+000,3.744142e+000,1.513517e+001,-1.154917e-002
3.206057e+001,2.236598e+000,3.744142e+000,1.513982e+001,-1.154917e-002
3.206250e+001,2.236598e+000,3.747241e+000,1.513982e+001,-9.999795e-003
3.206443e+001,2.238147e+000,3.747241e+000,1.514136e+001,-1.154917e-002
3.206636e+001,2.239697e+000,3.747241e+000,1.514601e+001,-1.309855e-002
3.206829e+001,2.241246e+000,3.747241e+000,1.514756e+001,-1.309855e-002
3.207021e+001,2.242795e+000,3.748791e+000,1.514601e+001,-1.154917e-002
3.207214e+001,2.241246e+000,3.748791e+000,1.514601e+001,-1.309855e-002
3.207407e+001,2.242795e+000,3.748791e+000,1.514291e+001,-1.154917e-002
3.207600e+001,2.244345e+000,3.750340e+000,1.514446e+001,-1.154917e-002
3.207793e+001,2.244345e+000,3.751889e+000,1.514446e+001,-1.154917e-002
3.207986e+001,2.245894e+000,3.751889e+000,1.514756e+001,-1.309855e-002
3.208179e+001,2.245894e+000,3.751889e+000,1.514911e+001,-9.999795e-003
3.208371e+001,2.245894e+000,3.748791e+000,1.515066e+001,-1.154917e-002
3.208564e+001,2.245894e+000,3.748791e+000,1.515221e+001,-9.999795e-003
3.208757e+001,2.247443e+000,3.748791e+000,1.515531e+001,-9.999795e-003
3.208950e+001,2.247443e+000,3.751889e+000,1.515686e+001,-9.999795e-003
3.209143e+001,2.247443e+000,3.754988e+000,1.515531e+001,-1.154917e-002
3.209336e+001,2.248993e+000,3.758087e+000,1.515686e+001,-1.154917e-002
3.209529e+001,2.250542e+000,3.761185e+000,1.515531e+001,-9.999795e-003
3.209721e+001,2.250542e+000,3.761185e+000,1.515376e+001,-1.154917e-002
3.209914e+001,2.250542e+000,3.764284e+000,1.515221e+001,-1.154917e-002
3.210107e+001,2.252092e+000,3.765834e+000,1.515531e+001,-1.154917e-002
3.210300e+001,2.253641e+000,3.765834e+000,1.515531e+001,-9.999795e-003
3.210493e+001,2.253641e+000,3.767383e+000,1.515531e+001,-1.154917e-002
3.210686e+001,2.255190e+000,3.767383e+000,1.515686e+001,-1.154917e-002
3.210879e+001,2.252092e+000,3.770482e+000,1.515841e+001,-1.154917e-002
3.211071e+001,2.252092e+000,3.770482e+000,1.515996e+001,-9.999795e-003
3.211264e+001,2.252092e+000,3.770482e+000,1.516151e+001,-1.154917e-002
3.211457e+001,2.250542e+000,3.770482e+000,1.516461e+001,-1.154917e-002
3.211650e+001,2.250542e+000,3.773581e+000,1.516615e+001,-1.154917e-002
3.211843e+001,2.247443e+000,3.770482e+000,1.516770e+001,-1.154917e-002
3.212036e+001,2.248993e+000,3.772031e+000,1.517080e+001,-1.154917e-002
3.212229e+001,2.250542e+000,3.773581e+000,1.517080e+001,-1.154917e-002
3.212421e+001,2.250542e+000,3.772031e+000,1.517080e+001,-9.999795e-003
3.212614e+001,2.248993e+000,3.772031e+000,1.516770e+001,-1.154917e-002
3.212807e+001,2.247443e+000,3.775130e+000,1.517390e+001,-1.154917e-002
3.213000e+001,2.245894e+000,3.773581e+000,1.517390e+001,-1.154917e-002
3.213193e+001,2.244345e+000,3.775130e+000,1.517545e+001,-1.154917e-002
