Label: FSR adapter 16: FSR.A 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.B 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.C 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Label: FSR adapter 16: FSR.D 16 Sampling frequency: 5.185185e+002 Number of points: 56721 X start: 0.000000e+000 Unit: % Domain Unit: s
Start Trigger Method: Trigno Wireless System (start trigger)
Stop Trigger Method: Trigno Wireless System (stop trigger)
Use Camera: NO
Video File Path: 
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
System Gain: 3.250000e-002
A/D card Gain: 1.000000e+000
Bit Resolution: -1.000000e+000
Bias: 0.000000e+000
High pass cutoff frequency: 0.000000e+000
Low pass cutoff frequency: 0.000000e+000
X [s],FSR adapter 16: FSR.A 16 [%],FSR adapter 16: FSR.B 16 [%],FSR adapter 16: FSR.C 16 [%],FSR adapter 16: FSR.D 16 [%]
4.122129e+001,7.089114e-001,3.017484e+000,1.343705e+001,-1.154917e-002
4.122321e+001,7.290534e-001,3.017484e+000,1.344170e+001,-1.154917e-002
4.122514e+001,7.507446e-001,3.015935e+000,1.344480e+001,-1.154917e-002
4.122707e+001,7.739853e-001,3.015935e+000,1.344635e+001,-1.154917e-002
4.122900e+001,7.910284e-001,3.017484e+000,1.345254e+001,-9.999795e-003
4.123093e+001,7.894791e-001,3.017484e+000,1.345719e+001,-1.154917e-002
4.123286e+001,7.848309e-001,3.019033e+000,1.346649e+001,-1.154917e-002
4.123479e+001,7.863804e-001,3.019033e+000,1.347578e+001,-1.154917e-002
4.123671e+001,7.987754e-001,3.020583e+000,1.348818e+001,-1.154917e-002
4.123864e+001,8.111703e-001,3.022132e+000,1.349592e+001,-1.309855e-002
4.124057e+001,8.220160e-001,3.020583e+000,1.350367e+001,-1.154917e-002
4.124250e+001,8.297629e-001,3.022132e+000,1.351607e+001,-9.999795e-003
4.124443e+001,8.359604e-001,3.023682e+000,1.352226e+001,-1.154917e-002
4.124636e+001,8.390592e-001,3.022132e+000,1.352846e+001,-8.450417e-003
4.124829e+001,8.390592e-001,3.022132e+000,1.353621e+001,-9.999795e-003
4.125021e+001,8.468060e-001,3.023682e+000,1.354551e+001,-1.154917e-002
4.125214e+001,8.545529e-001,3.025231e+000,1.355945e+001,-1.154917e-002
4.125407e+001,8.607504e-001,3.025231e+000,1.356565e+001,-9.999795e-003
4.125600e+001,8.638492e-001,3.025231e+000,1.358114e+001,-1.154917e-002
4.125793e+001,8.592011e-001,3.025231e+000,1.359354e+001,-1.154917e-002
4.125986e+001,8.561023e-001,3.026780e+000,1.360903e+001,-9.999795e-003
4.126179e+001,8.452567e-001,3.029879e+000,1.362142e+001,-1.154917e-002
4.126371e+001,8.282135e-001,3.029879e+000,1.363382e+001,-1.309855e-002
4.126564e+001,8.111703e-001,3.031429e+000,1.364931e+001,-1.154917e-002
4.126757e+001,7.956766e-001,3.031429e+000,1.366171e+001,-1.154917e-002
4.126950e+001,7.801828e-001,3.029879e+000,1.368030e+001,-1.154917e-002
4.127143e+001,7.677878e-001,3.026780e+000,1.369270e+001,-9.999795e-003
4.127336e+001,7.600409e-001,3.029879e+000,1.370664e+001,-9.999795e-003
4.127529e+001,7.631397e-001,3.028330e+000,1.372058e+001,-1.154917e-002
4.127721e+001,7.693372e-001,3.026780e+000,1.373298e+001,-9.999795e-003
4.127914e+001,7.739853e-001,3.023682e+000,1.374228e+001,-9.999795e-003
4.128107e+001,7.677878e-001,3.023682e+000,1.375157e+001,-1.154917e-002
4.128300e+001,7.677878e-001,3.023682e+000,1.376087e+001,-9.999795e-003
4.128493e+001,7.662384e-001,3.023682e+000,1.377326e+001,-1.154917e-002
4.128686e+001,7.522940e-001,3.025231e+000,1.378876e+001,-1.154917e-002
4.128879e+001,7.321521e-001,3.025231e+000,1.380425e+001,-9.999795e-003
4.129071e+001,7.104608e-001,3.025231e+000,1.382129e+001,-9.999795e-003
4.129264e+001,6.841214e-001,3.023682e+000,1.383679e+001,-9.999795e-003
4.129457e+001,6.562326e-001,3.020583e+000,1.384918e+001,-1.154917e-002
4.129650e+001,6.236957e-001,3.012836e+000,1.386313e+001,-9.999795e-003
4.129843e+001,5.911587e-001,2.998892e+000,1.387397e+001,-9.999795e-003
4.130036e+001,5.725662e-001,2.984947e+000,1.388482e+001,-9.999795e-003
4.130229e+001,5.710168e-001,2.966355e+000,1.389412e+001,-1.154917e-002
4.130421e+001,5.648193e-001,2.944664e+000,1.390651e+001,-1.154917e-002
4.130614e+001,5.462268e-001,2.924521e+000,1.391891e+001,-1.154917e-002
4.130807e+001,5.260849e-001,2.907478e+000,1.392820e+001,-1.154917e-002
4.131000e+001,5.059429e-001,2.893534e+000,1.394060e+001,-1.154917e-002
4.131193e+001,4.873504e-001,2.882688e+000,1.395144e+001,-9.999795e-003
4.131386e+001,4.811529e-001,2.873392e+000,1.396539e+001,-8.450417e-003
4.131579e+001,4.765048e-001,2.860997e+000,1.397778e+001,-9.999795e-003
4.131771e+001,4.703073e-001,2.856349e+000,1.399792e+001,-1.154917e-002
4.131964e+001,4.703073e-001,2.847053e+000,1.401807e+001,-9.999795e-003
4.132157e+001,4.734060e-001,2.840855e+000,1.403976e+001,-1.154917e-002
4.132350e+001,4.734060e-001,2.834658e+000,1.406455e+001,-9.999795e-003
4.132543e+001,4.641098e-001,2.830009e+000,1.408314e+001,-1.154917e-002
4.132736e+001,4.579123e-001,2.819164e+000,1.410328e+001,-1.309855e-002
4.132929e+001,4.517148e-001,2.809868e+000,1.411878e+001,-1.154917e-002
4.133121e+001,4.362210e-001,2.797472e+000,1.413582e+001,-1.154917e-002
4.133314e+001,4.207272e-001,2.781979e+000,1.415131e+001,-1.154917e-002
4.133507e+001,4.145297e-001,2.774232e+000,1.416681e+001,-1.154917e-002
4.133700e+001,4.098816e-001,2.757189e+000,1.418230e+001,-1.154917e-002
4.133893e+001,4.067828e-001,2.737047e+000,1.420089e+001,-1.154917e-002
4.134086e+001,3.943878e-001,2.716905e+000,1.421794e+001,-1.154917e-002
4.134279e+001,3.881903e-001,2.699862e+000,1.423653e+001,-1.154917e-002
4.134471e+001,3.819928e-001,2.685917e+000,1.425667e+001,-1.154917e-002
4.134664e+001,3.556533e-001,2.678170e+000,1.427681e+001,-9.999795e-003
4.134857e+001,3.153695e-001,2.671973e+000,1.429385e+001,-1.154917e-002
4.135050e+001,2.766351e-001,2.667325e+000,1.431555e+001,-1.154917e-002
4.135243e+001,2.456475e-001,2.659578e+000,1.433259e+001,-9.999795e-003
4.135436e+001,2.301537e-001,2.645633e+000,1.434498e+001,-9.999795e-003
4.135629e+001,2.270550e-001,2.620843e+000,1.436203e+001,-8.450417e-003
4.135821e+001,2.379006e-001,2.599152e+000,1.438527e+001,-9.999795e-003
4.136014e+001,2.549438e-001,2.571263e+000,1.440541e+001,-1.154917e-002
4.136207e+001,2.657894e-001,2.538727e+000,1.443020e+001,-1.154917e-002
4.136400e+001,2.642401e-001,2.498443e+000,1.446119e+001,-1.154917e-002
4.136593e+001,2.580425e-001,2.465906e+000,1.449218e+001,-1.154917e-002
4.136786e+001,2.549438e-001,2.430270e+000,1.452781e+001,-9.999795e-003
4.136979e+001,2.549438e-001,2.400832e+000,1.456500e+001,-1.154917e-002
4.137171e+001,2.471969e-001,2.377591e+000,1.460063e+001,-1.154917e-002
4.137364e+001,2.487463e-001,2.351252e+000,1.463472e+001,-9.999795e-003
4.137557e+001,2.580425e-001,2.310968e+000,1.466880e+001,-1.154917e-002
4.137750e+001,2.673388e-001,2.262937e+000,1.470909e+001,-1.154917e-002
4.137943e+001,2.719869e-001,2.197863e+000,1.474782e+001,-8.450417e-003
4.138136e+001,2.673388e-001,2.117296e+000,1.478811e+001,-1.154917e-002
4.138329e+001,2.487463e-001,2.033629e+000,1.482684e+001,-1.154917e-002
4.138521e+001,2.193081e-001,1.948414e+000,1.487177e+001,-9.999795e-003
4.138714e+001,1.883205e-001,1.857000e+000,1.492600e+001,-1.154917e-002
4.138907e+001,1.557836e-001,1.770235e+000,1.499727e+001,-1.309855e-002
4.139100e+001,1.294442e-001,1.680371e+000,1.508094e+001,-1.154917e-002
4.139293e+001,1.015554e-001,1.590507e+000,1.515531e+001,-1.154917e-002
4.139486e+001,7.211722e-002,1.503742e+000,1.522193e+001,-1.154917e-002
4.139679e+001,5.197531e-002,1.423175e+000,1.528236e+001,-9.999795e-003
4.139871e+001,3.958029e-002,1.339508e+000,1.534433e+001,-1.154917e-002
4.140064e+001,3.803091e-002,1.255842e+000,1.541560e+001,-1.154917e-002
4.140257e+001,3.958029e-002,1.184570e+000,1.548843e+001,-1.309855e-002
4.140450e+001,4.732718e-002,1.122595e+000,1.556589e+001,-9.999795e-003
4.140643e+001,5.352469e-002,1.068367e+000,1.564181e+001,-9.999795e-003
4.140836e+001,5.507407e-002,1.023435e+000,1.572083e+001,-1.154917e-002
4.141029e+001,5.507407e-002,9.769538e-001,1.580140e+001,-9.999795e-003
4.141221e+001,4.887656e-002,9.304724e-001,1.587267e+001,-9.999795e-003
4.141414e+001,3.803091e-002,8.886393e-001,1.593465e+001,-9.999795e-003
4.141607e+001,2.253714e-002,8.437073e-001,1.599197e+001,-1.154917e-002
4.141800e+001,1.324087e-002,8.142691e-001,1.605395e+001,-1.154917e-002
4.141993e+001,2.395226e-003,7.910284e-001,1.611127e+001,-9.999795e-003
4.142186e+001,-6.901040e-003,7.739853e-001,1.616705e+001,-9.999795e-003
4.142379e+001,-1.309855e-002,7.538434e-001,1.621973e+001,-1.154917e-002
4.142571e+001,-1.619731e-002,7.290534e-001,1.626931e+001,-1.154917e-002
4.142764e+001,-1.774668e-002,6.980658e-001,1.631424e+001,-1.154917e-002
4.142957e+001,-1.774668e-002,6.655289e-001,1.635763e+001,-1.154917e-002
4.143150e+001,-1.929606e-002,6.283438e-001,1.640721e+001,-9.999795e-003
4.143343e+001,-1.774668e-002,5.880600e-001,1.644439e+001,-9.999795e-003
4.143536e+001,-1.619731e-002,5.462268e-001,1.648158e+001,-1.154917e-002
4.143729e+001,-1.774668e-002,5.074924e-001,1.651721e+001,-9.999795e-003
4.143921e+001,-1.774668e-002,4.811529e-001,1.655440e+001,-9.999795e-003
4.144114e+001,-1.774668e-002,4.579123e-001,1.659158e+001,-9.999795e-003
4.144307e+001,-1.774668e-002,4.300235e-001,1.662567e+001,-1.309855e-002
4.144500e+001,-1.619731e-002,4.005853e-001,1.665821e+001,-9.999795e-003
4.144693e+001,-1.464793e-002,3.664990e-001,1.668764e+001,-1.154917e-002
4.144886e+001,-1.619731e-002,3.169189e-001,1.671088e+001,-1.154917e-002
4.145079e+001,-1.619731e-002,2.642401e-001,1.673567e+001,-1.154917e-002
4.145271e+001,-1.619731e-002,2.177587e-001,1.676666e+001,-1.154917e-002
4.145464e+001,-1.464793e-002,1.805737e-001,1.679455e+001,-9.999795e-003
4.145657e+001,-1.619731e-002,1.526849e-001,1.682399e+001,-1.154917e-002
4.145850e+001,-1.464793e-002,1.309936e-001,1.685343e+001,-1.154917e-002
4.146043e+001,-1.619731e-002,1.124010e-001,1.688286e+001,-9.999795e-003
4.146236e+001,-1.464793e-002,9.690727e-002,1.691230e+001,-8.450417e-003
4.146429e+001,-1.464793e-002,7.676535e-002,1.694019e+001,-1.154917e-002
4.146621e+001,-1.619731e-002,5.662344e-002,1.696653e+001,-1.154917e-002
4.146814e+001,-1.464793e-002,3.803091e-002,1.699287e+001,-1.309855e-002
4.147007e+001,-1.619731e-002,2.253714e-002,1.701456e+001,-1.309855e-002
4.147200e+001,-1.464793e-002,1.014211e-002,1.704400e+001,-1.154917e-002
4.147393e+001,-1.619731e-002,5.493982e-003,1.707809e+001,-9.999795e-003
4.147586e+001,-1.464793e-002,3.944604e-003,1.711372e+001,-9.999795e-003
4.147779e+001,-1.619731e-002,8.458487e-004,1.714936e+001,-1.154917e-002
4.147971e+001,-1.619731e-002,-2.252907e-003,1.718499e+001,-9.999795e-003
4.148164e+001,-1.619731e-002,-5.351662e-003,1.722528e+001,-1.154917e-002
4.148357e+001,-1.619731e-002,-2.252907e-003,1.725781e+001,-9.999795e-003
4.148550e+001,-1.619731e-002,-6.901040e-003,1.729500e+001,-1.309855e-002
4.148743e+001,-1.774668e-002,-8.450417e-003,1.733218e+001,-9.999795e-003
4.148936e+001,-1.619731e-002,-5.351662e-003,1.736472e+001,-9.999795e-003
4.149129e+001,-1.619731e-002,-9.999795e-003,1.739571e+001,-9.999795e-003
4.149321e+001,-1.464793e-002,-9.999795e-003,1.743134e+001,-1.154917e-002
4.149514e+001,-1.464793e-002,-1.309855e-002,1.746698e+001,-1.154917e-002
4.149707e+001,-1.619731e-002,-1.309855e-002,1.749797e+001,-1.154917e-002
4.149900e+001,-1.619731e-002,-1.154917e-002,1.754135e+001,-1.154917e-002
4.150093e+001,-1.619731e-002,-1.154917e-002,1.759248e+001,-9.999795e-003
4.150286e+001,-1.464793e-002,-1.309855e-002,1.764981e+001,-1.154917e-002
4.150479e+001,-1.619731e-002,-1.464793e-002,1.770249e+001,-1.154917e-002
4.150671e+001,-1.619731e-002,-1.309855e-002,1.774587e+001,-9.999795e-003
4.150864e+001,-1.464793e-002,-1.154917e-002,1.779080e+001,-1.154917e-002
4.151057e+001,-1.619731e-002,-1.309855e-002,1.783883e+001,-1.309855e-002
4.151250e+001,-1.619731e-002,-1.154917e-002,1.788686e+001,-9.999795e-003
4.151443e+001,-1.619731e-002,-1.154917e-002,1.793334e+001,-1.154917e-002
4.151636e+001,-1.619731e-002,-1.154917e-002,1.797672e+001,-9.999795e-003
4.151829e+001,-1.619731e-002,-1.309855e-002,1.801701e+001,-9.999795e-003
4.152021e+001,-1.619731e-002,-1.309855e-002,1.805110e+001,-9.999795e-003
4.152214e+001,-1.619731e-002,-1.309855e-002,1.808673e+001,-1.154917e-002
4.152407e+001,-1.619731e-002,-1.309855e-002,1.812237e+001,-1.154917e-002
4.152600e+001,-1.619731e-002,-1.309855e-002,1.815490e+001,-1.154917e-002
4.152793e+001,-1.464793e-002,-1.309855e-002,1.818589e+001,-9.999795e-003
4.152986e+001,-1.619731e-002,-1.309855e-002,1.821688e+001,-9.999795e-003
4.153179e+001,-1.464793e-002,-1.309855e-002,1.824632e+001,-9.999795e-003
4.153371e+001,-1.464793e-002,-1.464793e-002,1.827731e+001,-1.154917e-002
4.153564e+001,-1.464793e-002,-1.464793e-002,1.830984e+001,-9.999795e-003
4.153757e+001,-1.464793e-002,-1.309855e-002,1.834393e+001,-1.154917e-002
4.153950e+001,-1.619731e-002,-1.309855e-002,1.837801e+001,-1.309855e-002
4.154143e+001,-1.619731e-002,-1.309855e-002,1.842140e+001,-1.154917e-002
4.154336e+001,-1.619731e-002,-1.309855e-002,1.846323e+001,-9.999795e-003
4.154529e+001,-1.464793e-002,-1.309855e-002,1.850816e+001,-1.309855e-002
4.154721e+001,-1.464793e-002,-1.309855e-002,1.854225e+001,-1.154917e-002
4.154914e+001,-1.464793e-002,-1.154917e-002,1.857633e+001,-1.154917e-002
4.155107e+001,-1.619731e-002,-1.154917e-002,1.859803e+001,-1.154917e-002
4.155300e+001,-1.464793e-002,-1.309855e-002,1.862282e+001,-1.309855e-002
4.155493e+001,-1.774668e-002,-1.154917e-002,1.864606e+001,-8.450417e-003
4.155686e+001,-1.619731e-002,-1.309855e-002,1.866465e+001,-1.154917e-002
4.155879e+001,-1.619731e-002,-1.154917e-002,1.868479e+001,-1.154917e-002
4.156071e+001,-1.464793e-002,-1.464793e-002,1.870183e+001,-9.999795e-003
4.156264e+001,-1.619731e-002,-1.309855e-002,1.871888e+001,-1.154917e-002
4.156457e+001,-1.464793e-002,-1.154917e-002,1.873282e+001,-1.154917e-002
4.156650e+001,-1.619731e-002,-1.309855e-002,1.874832e+001,-9.999795e-003
4.156843e+001,-1.464793e-002,-1.154917e-002,1.876226e+001,-9.999795e-003
4.157036e+001,-1.619731e-002,-1.309855e-002,1.877465e+001,-1.154917e-002
4.157229e+001,-1.619731e-002,-1.309855e-002,1.878395e+001,-1.154917e-002
4.157421e+001,-1.619731e-002,-1.309855e-002,1.879170e+001,-9.999795e-003
4.157614e+001,-1.619731e-002,-1.309855e-002,1.879944e+001,-1.154917e-002
4.157807e+001,-1.619731e-002,-1.309855e-002,1.880874e+001,-1.154917e-002
4.158000e+001,-1.619731e-002,-1.309855e-002,1.882269e+001,-1.154917e-002
4.158193e+001,-1.619731e-002,-1.309855e-002,1.883663e+001,-1.154917e-002
4.158386e+001,-1.619731e-002,-1.309855e-002,1.885677e+001,-1.154917e-002
4.158579e+001,-1.619731e-002,-1.309855e-002,1.887382e+001,-9.999795e-003
4.158771e+001,-1.619731e-002,-9.999795e-003,1.889396e+001,-1.154917e-002
4.158964e+001,-1.619731e-002,-1.464793e-002,1.892030e+001,-1.154917e-002
4.159157e+001,-1.464793e-002,-1.464793e-002,1.894818e+001,-1.154917e-002
4.159350e+001,-1.619731e-002,-1.309855e-002,1.898227e+001,-9.999795e-003
4.159543e+001,-1.619731e-002,-1.464793e-002,1.901636e+001,-9.999795e-003
4.159736e+001,-1.464793e-002,-1.309855e-002,1.904580e+001,-9.999795e-003
4.159929e+001,-1.464793e-002,-1.309855e-002,1.907833e+001,-1.154917e-002
4.160121e+001,-1.619731e-002,-1.309855e-002,1.911552e+001,-9.999795e-003
4.160314e+001,-1.464793e-002,-1.154917e-002,1.915580e+001,-1.154917e-002
4.160507e+001,-1.619731e-002,-1.309855e-002,1.918989e+001,-9.999795e-003
4.160700e+001,-1.464793e-002,-1.309855e-002,1.922862e+001,-1.309855e-002
4.160893e+001,-1.619731e-002,-1.309855e-002,1.927355e+001,-1.154917e-002
4.161086e+001,-1.619731e-002,-1.464793e-002,1.931849e+001,-9.999795e-003
4.161279e+001,-1.619731e-002,-1.309855e-002,1.937117e+001,-9.999795e-003
4.161471e+001,-1.619731e-002,-1.309855e-002,1.943004e+001,-9.999795e-003
4.161664e+001,-1.464793e-002,-1.309855e-002,1.949047e+001,-9.999795e-003
4.161857e+001,-1.464793e-002,-1.464793e-002,1.954934e+001,-1.154917e-002
4.162050e+001,-1.464793e-002,-1.154917e-002,1.960822e+001,-9.999795e-003
4.162243e+001,-1.619731e-002,-1.464793e-002,1.965935e+001,-9.999795e-003
4.162436e+001,-1.464793e-002,-1.309855e-002,1.970273e+001,-9.999795e-003
4.162629e+001,-1.619731e-002,-1.309855e-002,1.973682e+001,-1.154917e-002
4.162821e+001,-1.464793e-002,-1.309855e-002,1.977090e+001,-1.154917e-002
4.163014e+001,-1.619731e-002,-1.309855e-002,1.980034e+001,-1.154917e-002
4.163207e+001,-1.619731e-002,-1.464793e-002,1.981894e+001,-1.154917e-002
4.163400e+001,-1.619731e-002,-1.309855e-002,1.983598e+001,-9.999795e-003
4.163593e+001,-1.619731e-002,-1.464793e-002,1.984682e+001,-9.999795e-003
4.163786e+001,-1.774668e-002,-1.309855e-002,1.985302e+001,-1.154917e-002
4.163979e+001,-1.619731e-002,-1.464793e-002,1.985147e+001,-9.999795e-003
4.164171e+001,-1.619731e-002,-1.154917e-002,1.984682e+001,-9.999795e-003
4.164364e+001,-1.619731e-002,-1.464793e-002,1.983753e+001,-9.999795e-003
4.164557e+001,-1.464793e-002,-1.464793e-002,1.982668e+001,-1.309855e-002
4.164750e+001,-1.464793e-002,-1.154917e-002,1.980964e+001,-9.999795e-003
4.164943e+001,-1.619731e-002,-1.464793e-002,1.977865e+001,-9.999795e-003
4.165136e+001,-1.774668e-002,-1.309855e-002,1.973682e+001,-1.154917e-002
4.165329e+001,-1.464793e-002,-1.154917e-002,1.969498e+001,-9.999795e-003
4.165521e+001,-1.619731e-002,-1.309855e-002,1.964696e+001,-9.999795e-003
4.165714e+001,-1.464793e-002,-1.309855e-002,1.959892e+001,-1.154917e-002
4.165907e+001,-1.464793e-002,-1.309855e-002,1.956019e+001,-1.154917e-002
4.166100e+001,-1.619731e-002,-1.464793e-002,1.952455e+001,-1.154917e-002
4.166293e+001,-1.464793e-002,-1.154917e-002,1.949202e+001,-1.154917e-002
4.166486e+001,-1.619731e-002,-1.464793e-002,1.946568e+001,-1.154917e-002
4.166679e+001,-1.464793e-002,-1.309855e-002,1.943624e+001,-1.154917e-002
4.166871e+001,-1.464793e-002,-1.309855e-002,1.941300e+001,-1.309855e-002
4.167064e+001,-1.619731e-002,-1.309855e-002,1.938821e+001,-9.999795e-003
4.167257e+001,-1.619731e-002,-1.309855e-002,1.936652e+001,-1.309855e-002
4.167450e+001,-1.619731e-002,-1.309855e-002,1.935257e+001,-9.999795e-003
4.167643e+001,-1.619731e-002,-1.309855e-002,1.934173e+001,-1.154917e-002
4.167836e+001,-1.464793e-002,-1.464793e-002,1.933398e+001,-1.154917e-002
4.168029e+001,-1.619731e-002,-1.309855e-002,1.932933e+001,-1.154917e-002
4.168221e+001,-1.464793e-002,-1.309855e-002,1.932314e+001,-9.999795e-003
4.168414e+001,-1.619731e-002,-1.309855e-002,1.931694e+001,-1.154917e-002
4.168607e+001,-1.774668e-002,-1.464793e-002,1.931074e+001,-1.154917e-002
4.168800e+001,-1.464793e-002,-1.309855e-002,1.930144e+001,-1.154917e-002
4.168993e+001,-1.619731e-002,-1.309855e-002,1.929370e+001,-9.999795e-003
4.169186e+001,-1.464793e-002,-1.309855e-002,1.930144e+001,-1.154917e-002
4.169379e+001,-1.619731e-002,-1.309855e-002,1.930454e+001,-1.309855e-002
4.169571e+001,-1.464793e-002,-1.309855e-002,1.931229e+001,-1.154917e-002
4.169764e+001,-1.619731e-002,-1.309855e-002,1.932004e+001,-1.154917e-002
4.169957e+001,-1.464793e-002,-1.309855e-002,1.932778e+001,-1.154917e-002
4.170150e+001,-1.464793e-002,-1.464793e-002,1.933708e+001,-9.999795e-003
4.170343e+001,-1.464793e-002,-1.154917e-002,1.934637e+001,-1.154917e-002
4.170536e+001,-1.464793e-002,-1.309855e-002,1.935567e+001,-1.154917e-002
4.170729e+001,-1.619731e-002,-1.464793e-002,1.936652e+001,-1.154917e-002
4.170921e+001,-1.619731e-002,-1.464793e-002,1.937426e+001,-1.154917e-002
4.171114e+001,-1.774668e-002,-1.309855e-002,1.938046e+001,-1.154917e-002
4.171307e+001,-1.619731e-002,-1.309855e-002,1.938666e+001,-1.154917e-002
4.171500e+001,-1.464793e-002,-1.309855e-002,1.939131e+001,-1.154917e-002
4.171693e+001,-1.619731e-002,-1.309855e-002,1.939750e+001,-9.999795e-003
4.171886e+001,-1.464793e-002,-1.309855e-002,1.940525e+001,-9.999795e-003
4.172079e+001,-1.619731e-002,-1.309855e-002,1.941300e+001,-1.154917e-002
4.172271e+001,-1.619731e-002,-1.464793e-002,1.941610e+001,-9.999795e-003
4.172464e+001,-1.464793e-002,-1.309855e-002,1.941610e+001,-1.154917e-002
4.172657e+001,-1.464793e-002,-1.309855e-002,1.940990e+001,-9.999795e-003
4.172850e+001,-1.619731e-002,-1.309855e-002,1.940215e+001,-9.999795e-003
4.173043e+001,-1.619731e-002,-1.154917e-002,1.938511e+001,-1.154917e-002
4.173236e+001,-1.774668e-002,-1.464793e-002,1.935722e+001,-1.154917e-002
4.173429e+001,-1.619731e-002,-1.464793e-002,1.932004e+001,-9.999795e-003
4.173621e+001,-1.619731e-002,-1.309855e-002,1.927510e+001,-1.154917e-002
4.173814e+001,-1.619731e-002,-1.309855e-002,1.920848e+001,-9.999795e-003
4.174007e+001,-1.619731e-002,-1.309855e-002,1.913101e+001,-9.999795e-003
4.174200e+001,-1.619731e-002,-1.309855e-002,1.903960e+001,-1.154917e-002
4.174393e+001,-1.619731e-002,-1.464793e-002,1.893889e+001,-1.154917e-002
4.174586e+001,-1.464793e-002,-1.154917e-002,1.882888e+001,-9.999795e-003
4.174779e+001,-1.619731e-002,-1.309855e-002,1.871423e+001,-1.154917e-002
4.174971e+001,-1.464793e-002,-1.309855e-002,1.860577e+001,-1.154917e-002
4.175164e+001,-1.464793e-002,-1.309855e-002,1.850661e+001,-9.999795e-003
4.175357e+001,-1.774668e-002,-1.309855e-002,1.840125e+001,-9.999795e-003
4.175550e+001,-1.464793e-002,-1.464793e-002,1.829435e+001,-9.999795e-003
4.175743e+001,-1.774668e-002,-1.309855e-002,1.819209e+001,-1.154917e-002
4.175936e+001,-1.619731e-002,-1.309855e-002,1.809758e+001,-9.999795e-003
4.176129e+001,-1.464793e-002,-1.309855e-002,1.801236e+001,-1.154917e-002
4.176321e+001,-1.464793e-002,-1.154917e-002,1.793489e+001,-1.154917e-002
4.176514e+001,-1.619731e-002,-1.464793e-002,1.786982e+001,-9.999795e-003
4.176707e+001,-1.619731e-002,-1.309855e-002,1.781249e+001,-1.154917e-002
4.176900e+001,-1.464793e-002,-1.154917e-002,1.774897e+001,-1.154917e-002
4.177093e+001,-1.774668e-002,-1.309855e-002,1.768079e+001,-1.154917e-002
4.177286e+001,-1.619731e-002,-1.464793e-002,1.761572e+001,-1.154917e-002
4.177479e+001,-1.774668e-002,-1.309855e-002,1.755220e+001,-9.999795e-003
4.177671e+001,-1.464793e-002,-1.309855e-002,1.748557e+001,-9.999795e-003
4.177864e+001,-1.619731e-002,-1.309855e-002,1.742360e+001,-9.999795e-003
4.178057e+001,-1.309855e-002,-1.309855e-002,1.736007e+001,-1.154917e-002
4.178250e+001,-1.464793e-002,-1.309855e-002,1.730430e+001,-9.999795e-003
4.178443e+001,-1.619731e-002,-1.309855e-002,1.725627e+001,-1.154917e-002
4.178636e+001,-1.464793e-002,-1.464793e-002,1.720978e+001,-9.999795e-003
4.178829e+001,-1.619731e-002,-1.309855e-002,1.716950e+001,-9.999795e-003
4.179021e+001,-1.464793e-002,-1.309855e-002,1.713541e+001,-1.154917e-002
4.179214e+001,-1.619731e-002,-1.309855e-002,1.710907e+001,-1.154917e-002
4.179407e+001,-1.619731e-002,-1.309855e-002,1.708274e+001,-1.154917e-002
4.179600e+001,-1.464793e-002,-1.309855e-002,1.705485e+001,-9.999795e-003
4.179793e+001,-1.464793e-002,-1.309855e-002,1.701456e+001,-1.154917e-002
4.179986e+001,-1.464793e-002,-1.309855e-002,1.698357e+001,-9.999795e-003
4.180179e+001,-1.464793e-002,8.592737e-003,1.696653e+001,-1.154917e-002
4.180371e+001,-1.464793e-002,1.356417e-001,1.698977e+001,-9.999795e-003
4.180564e+001,-1.619731e-002,4.687579e-001,1.706414e+001,-1.154917e-002
4.180757e+001,-7.035290e-004,1.018787e+000,1.719274e+001,-1.309855e-002
4.180950e+001,5.972220e-002,1.672624e+000,1.741430e+001,-9.999795e-003
4.181143e+001,2.564932e-001,2.267585e+000,1.775517e+001,-9.999795e-003
4.181336e+001,5.555230e-001,2.684368e+000,1.818589e+001,-1.154917e-002
4.181529e+001,7.941272e-001,2.884238e+000,1.862901e+001,-9.999795e-003
4.181721e+001,9.227256e-001,2.888886e+000,1.900706e+001,-1.309855e-002
4.181914e+001,9.568118e-001,2.755639e+000,1.925496e+001,-1.154917e-002
