,Name,t_%,y_var,t_0,file,Rater,Artist,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
17,P3_D5_G1_M6_R1_T1,0.5,2,97.11985883978272,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.5
18,P3_D5_G1_M6_R1_T1,0.6,1,99.97581703433228,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.6
19,P3_D5_G1_M6_R1_T1,0.6,4,110.37530093133545,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.6
20,P3_D5_G1_M6_R1_T1,0.6,3,116.54873717166136,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.6
21,P3_D5_G1_M6_R1_T1,0.7000000000000001,2,118.64429704386902,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
22,P3_D5_G1_M6_R1_T1,0.7000000000000001,3,123.36079999809265,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
23,P3_D5_G1_M6_R1_T1,0.7000000000000001,5,128.79927590844727,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
24,P3_D5_G1_M6_R1_T1,0.7000000000000001,6,131.40203108201598,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
25,P3_D5_G1_M6_R1_T1,0.7000000000000001,7,135.78614516403198,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
26,P3_D5_G1_M6_R1_T1,0.8,2,139.71894400190735,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
27,P3_D5_G1_M6_R1_T1,0.8,3,150.4782770896454,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
28,P3_D5_G1_M6_R1_T1,0.8,4,154.45887187983703,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
29,P3_D5_G1_M6_R1_T1,0.8,3,156.40477900953675,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.8
30,P3_D5_G1_M6_R1_T1,0.9,4,160.13658001716612,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.9
31,P3_D5_G1_M6_R1_T1,0.9,4,165.16566217356873,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.9
32,P3_D5_G1_M6_R1_T1,0.9,3,167.13280204577637,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.9
33,P3_D5_G1_M6_R1_T1,0.9,5,171.72685802098084,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,0.9
34,P3_D5_G1_M6_R1_T1,1.0,4,178.11607681307984,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
35,P3_D5_G1_M6_R1_T1,1.0,5,181.00889518692017,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
36,P3_D5_G1_M6_R1_T1,1.0,3,184.3190091182556,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
37,P3_D5_G1_M6_R1_T1,1.0,5,186.3510308817444,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
38,P3_D5_G1_M6_R1_T1,1.0,4,193.13596896566773,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
39,P3_D5_G1_M6_R1_T1,1.0,2,194.92528795803835,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
40,P3_D5_G1_M6_R1_T1,1.0,1,198.09814204386905,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
41,P3_D5_G1_M6_R1_T1,1.0,1,198.09814204386905,P3_P3_D5_G1_M6_R1_T1_IMPRO.csv,P3,P,P3,D5,M6,R1,D5_M6,1.0
0,P6_D6_G1_M6_R2_T1,0.5,6,82.4712822117157,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.5
1,P6_D6_G1_M6_R2_T1,0.5,5,90.84162294850158,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.5
2,P6_D6_G1_M6_R2_T1,0.5,4,92.48649295994568,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.5
3,P6_D6_G1_M6_R2_T1,0.6,4,112.2260688664856,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.6
4,P6_D6_G1_M6_R2_T1,0.7000000000000001,3,113.02323218119813,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.8
5,P6_D6_G1_M6_R2_T1,0.7000000000000001,5,128.71558406484985,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.8
6,P6_D6_G1_M6_R2_T1,0.9,6,151.3541900667572,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.9
7,P6_D6_G1_M6_R2_T1,0.9,4,151.65353609155272,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,0.9
8,P6_D6_G1_M6_R2_T1,1.0,6,151.3541900667572,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,1.0
9,P6_D6_G1_M6_R2_T1,1.0,4,151.65353609155272,P6_P6_D6_G1_M6_R2_T1_IMPRO.csv,P6,P,P6,D6,M6,R2,D6_M6,1.0
0,P9_D5_G4_M5_R1_T1,0.6,3,58.87190097520447,P9_P9_D5_G4_M5_R1_T1_IMPRO.csv,P9,P,P9,D5,M5,R1,D5_M5,0.6
1,P9_D5_G4_M5_R1_T1,0.7000000000000001,4,79.7751099370575,P9_P9_D5_G4_M5_R1_T1_IMPRO.csv,P9,P,P9,D5,M5,R1,D5_M5,0.8
2,P9_D5_G4_M5_R1_T1,1.0,5,107.41861406294252,P9_P9_D5_G4_M5_R1_T1_IMPRO.csv,P9,P,P9,D5,M5,R1,D5_M5,1.0
0,P6_D1_G1_M6_R2_T1,0.1,1,5.442440095367432,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.1
1,P6_D1_G1_M6_R2_T1,0.5,2,82.80853708010864,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.5
2,P6_D1_G1_M6_R2_T1,0.5,3,90.33264079591368,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.5
3,P6_D1_G1_M6_R2_T1,0.6,2,106.10977414686585,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.6
4,P6_D1_G1_M6_R2_T1,0.6,1,114.01748308964538,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.6
5,P6_D1_G1_M6_R2_T1,0.8,2,147.34211283024598,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.8
6,P6_D1_G1_M6_R2_T1,0.9,1,155.53864287792968,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,0.9
7,P6_D1_G1_M6_R2_T1,1.0,2,187.03499008583069,G1_P6_D1_G1_M6_R2_T1_IMPRO.csv,G1,G,P6,D1,M6,R2,D1_M6,1.0
0,P5_D1_G3_M6_R1_T1,0.1,1,7.688998876022339,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.1
1,P5_D1_G3_M6_R1_T1,0.30000000000000004,3,46.02132889318848,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.4
2,P5_D1_G3_M6_R1_T1,0.4,4,62.35737502861023,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.4
3,P5_D1_G3_M6_R1_T1,0.6,5,81.02227295040893,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.6
4,P5_D1_G3_M6_R1_T1,0.7000000000000001,4,101.63985605722046,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
5,P5_D1_G3_M6_R1_T1,0.7000000000000001,3,103.00669794659424,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
6,P5_D1_G3_M6_R1_T1,0.7000000000000001,5,106.6062021335144,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
7,P5_D1_G3_M6_R1_T1,0.8,4,101.63985605722046,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
8,P5_D1_G3_M6_R1_T1,0.8,3,103.00669794659424,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
9,P5_D1_G3_M6_R1_T1,0.8,5,106.6062021335144,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.8
10,P5_D1_G3_M6_R1_T1,0.9,4,101.63985605722046,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.9
11,P5_D1_G3_M6_R1_T1,0.9,3,103.00669794659424,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.9
12,P5_D1_G3_M6_R1_T1,0.9,5,106.6062021335144,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,0.9
13,P5_D1_G3_M6_R1_T1,1.0,4,101.63985605722046,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,1.0
14,P5_D1_G3_M6_R1_T1,1.0,3,103.00669794659424,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,1.0
15,P5_D1_G3_M6_R1_T1,1.0,5,106.6062021335144,G3_P5_D1_G3_M6_R1_T1_IMPRO.csv,G3,G,P5,D1,M6,R1,D1_M6,1.0
0,P8_D1_G4_M6_R2_T1,0.1,5,13.31368905683742,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.1
1,P8_D1_G4_M6_R2_T1,0.2,4,18.924940190595844,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.2
2,P8_D1_G4_M6_R2_T1,0.2,5,23.456098502980947,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.2
3,P8_D1_G4_M6_R2_T1,0.2,6,25.11102680807412,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.2
4,P8_D1_G4_M6_R2_T1,0.2,7,28.555684468481125,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.2
5,P8_D1_G4_M6_R2_T1,0.4,6,66.82140414479971,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.4
6,P8_D1_G4_M6_R2_T1,0.5,7,75.178654739295,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.5
7,P8_D1_G4_M6_R2_T1,0.5,6,79.66498454055355,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.5
8,P8_D1_G4_M6_R2_T1,0.6,5,90.72886961479622,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.6
9,P8_D1_G4_M6_R2_T1,0.7000000000000001,6,109.5826619550758,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.8
10,P8_D1_G4_M6_R2_T1,0.8,5,124.52531040764842,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.8
11,P8_D1_G4_M6_R2_T1,0.9,4,146.71349463612893,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,0.9
12,P8_D1_G4_M6_R2_T1,1.0,5,157.0906805021126,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,1.0
13,P8_D1_G4_M6_R2_T1,1.0,6,177.57007638159342,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,1.0
14,P8_D1_G4_M6_R2_T1,1.0,6,177.57007638159342,P8_P8_D1_G4_M6_R2_T1_IMPRO.csv,P8,P,P8,D1,M6,R2,D1_M6,1.0
0,P9_D1_G4_M1_R2_T1,0.2,3,44.195203792099,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.2
1,P9_D1_G4_M1_R2_T1,0.30000000000000004,4,69.4428320629425,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.4
2,P9_D1_G4_M1_R2_T1,0.5,5,103.21256102288818,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.5
3,P9_D1_G4_M1_R2_T1,0.6,5,140.07297906103517,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.6
4,P9_D1_G4_M1_R2_T1,0.7000000000000001,6,166.9126791449585,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.8
5,P9_D1_G4_M1_R2_T1,0.9,7,196.8013670553131,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.9
6,P9_D1_G4_M1_R2_T1,0.9,5,213.4496830591278,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,0.9
7,P9_D1_G4_M1_R2_T1,1.0,6,224.2464491659393,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,1.0
8,P9_D1_G4_M1_R2_T1,1.0,7,245.27416505531312,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,1.0
9,P9_D1_G4_M1_R2_T1,1.0,7,245.27416505531312,P9_P9_D1_G4_M1_R2_T1_IMPRO.csv,P9,P,P9,D1,M1,R2,D1_M1,1.0
0,P9_D5_G4_M5_R2_T1,0.2,4,34.3072908550415,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,0.2
1,P9_D5_G4_M5_R2_T1,0.30000000000000004,5,60.53524989318848,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,0.4
2,P9_D5_G4_M5_R2_T1,0.5,6,102.8802699103546,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,0.5
3,P9_D5_G4_M5_R2_T1,0.7000000000000001,5,133.5544369923706,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,0.8
4,P9_D5_G4_M5_R2_T1,0.8,4,157.01176995422364,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,0.8
5,P9_D5_G4_M5_R2_T1,1.0,5,193.24677010299683,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,1.0
6,P9_D5_G4_M5_R2_T1,1.0,6,199.14114493515012,G4_P9_D5_G4_M5_R2_T1_IMPRO.csv,G4,G,P9,D5,M5,R2,D5_M5,1.0
0,P6_D1_G1_M1_R1_T1,0.1,2,7.5265409237060545,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,0.1
1,P6_D1_G1_M1_R1_T1,0.6,3,59.39661497138977,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,0.6
2,P6_D1_G1_M1_R1_T1,0.7000000000000001,2,75.8962819217987,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,0.8
3,P6_D1_G1_M1_R1_T1,0.9,3,87.39932610490418,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,0.9
4,P6_D1_G1_M1_R1_T1,0.9,4,96.51660994468688,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,0.9
5,P6_D1_G1_M1_R1_T1,1.0,3,87.39932610490418,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,1.0
6,P6_D1_G1_M1_R1_T1,1.0,4,96.51660994468688,G1_P6_D1_G1_M1_R1_T1_IMPRO.csv,G1,G,P6,D1,M1,R1,D1_M1,1.0
0,P8_D5_G4_M5_R2_T1,0.1,4,12.952109925464278,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.1
1,P8_D5_G4_M5_R2_T1,0.2,5,20.937861712278423,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.2
2,P8_D5_G4_M5_R2_T1,0.30000000000000004,6,45.58465037554074,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.4
3,P8_D5_G4_M5_R2_T1,0.4,5,79.8789283570701,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.4
4,P8_D5_G4_M5_R2_T1,0.7000000000000001,4,123.63374050610982,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.8
5,P8_D5_G4_M5_R2_T1,0.7000000000000001,5,141.82229606913052,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.8
6,P8_D5_G4_M5_R2_T1,0.8,6,156.83650978282049,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,0.8
7,P8_D5_G4_M5_R2_T1,1.0,7,200.9575245391497,P8_P8_D5_G4_M5_R2_T1_IMPRO.csv,P8,P,P8,D5,M5,R2,D5_M5,1.0
0,P5_D5_G3_M5_R1_T1,0.1,1,6.268130965667725,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.1
1,P5_D5_G3_M5_R1_T1,0.2,5,12.08494701525879,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.2
2,P5_D5_G3_M5_R1_T1,0.30000000000000004,3,21.76982012779236,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.4
3,P5_D5_G3_M5_R1_T1,0.30000000000000004,5,27.43379302098084,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.4
4,P5_D5_G3_M5_R1_T1,0.5,3,43.86907402861023,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.5
5,P5_D5_G3_M5_R1_T1,0.8,2,76.53466498664856,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,0.8
6,P5_D5_G3_M5_R1_T1,1.0,4,91.28460690463255,G3_P5_D5_G3_M5_R1_T1_IMPRO.csv,G3,G,P5,D5,M5,R1,D5_M5,1.0
0,P7_D6_G1_M6_R1_T1,0.1,1,7.817022944686889,P7_P7_D6_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D6,M6,R1,D6_M6,0.1
1,P7_D6_G1_M6_R1_T1,0.6,3,64.01157501716614,P7_P7_D6_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D6,M6,R1,D6_M6,0.6
2,P7_D6_G1_M6_R1_T1,0.8,4,86.88340809155274,P7_P7_D6_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D6,M6,R1,D6_M6,0.8
3,P7_D6_G1_M6_R1_T1,0.9,1,96.894632874115,P7_P7_D6_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D6,M6,R1,D6_M6,0.9
4,P7_D6_G1_M6_R1_T1,1.0,1,96.894632874115,P7_P7_D6_G1_M6_R1_T1_IMPRO.csv,P7,P,P7,D6,M6,R1,D6_M6,1.0
0,P9_D1_G4_M6_R2_T1,0.2,4,28.257895122070316,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.2
1,P9_D1_G4_M6_R2_T1,0.30000000000000004,5,55.97583297520447,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.4
2,P9_D1_G4_M6_R2_T1,0.4,6,78.5253119332428,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.4
3,P9_D1_G4_M6_R2_T1,0.6,5,107.07724995422365,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.6
4,P9_D1_G4_M6_R2_T1,0.7000000000000001,6,134.5443329256134,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.8
5,P9_D1_G4_M6_R2_T1,0.8,5,168.59602008010864,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,0.8
6,P9_D1_G4_M6_R2_T1,1.0,4,218.1455900038147,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,1.0
7,P9_D1_G4_M6_R2_T1,1.0,4,218.1455900038147,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,1.0
8,P9_D1_G4_M6_R2_T1,1.0,4,218.1455900038147,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,1.0
9,P9_D1_G4_M6_R2_T1,1.0,4,218.1455900038147,G4_P9_D1_G4_M6_R2_T1_IMPRO.csv,G4,G,P9,D1,M6,R2,D1_M6,1.0
0,P7_D5_G1_M6_R1_T1,0.1,1,7.139962110626221,G1_P7_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D5,M6,R1,D5_M6,0.1
1,P7_D5_G1_M6_R1_T1,0.8,2,85.65978013160705,G1_P7_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D5,M6,R1,D5_M6,0.8
2,P7_D5_G1_M6_R1_T1,0.9,1,97.4561611926422,G1_P7_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D5,M6,R1,D5_M6,0.9
3,P7_D5_G1_M6_R1_T1,1.0,1,97.4561611926422,G1_P7_D5_G1_M6_R1_T1_IMPRO.csv,G1,G,P7,D5,M6,R1,D5_M6,1.0
0,P9_D1_G4_M6_R1_T1,0.30000000000000004,2,26.582610935150147,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,0.4
1,P9_D1_G4_M6_R1_T1,0.6,3,58.843731996185305,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,0.6
2,P9_D1_G4_M6_R1_T1,0.6,1,63.71547994087219,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,0.6
3,P9_D1_G4_M6_R1_T1,0.9,4,93.6066459408722,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,0.9
4,P9_D1_G4_M6_R1_T1,1.0,5,118.8976782155304,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,1.0
5,P9_D1_G4_M6_R1_T1,1.0,5,118.8976782155304,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,1.0
6,P9_D1_G4_M6_R1_T1,1.0,5,118.8976782155304,P9_P9_D1_G4_M6_R1_T1_IMPRO.csv,P9,P,P9,D1,M6,R1,D1_M6,1.0
0,P8_D1_G4_M1_R1_T1,0.1,7,15.160284446021732,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.1
1,P8_D1_G4_M1_R1_T1,0.2,6,27.458004646037,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.2
2,P8_D1_G4_M1_R1_T1,0.2,7,29.553424852832816,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.2
3,P8_D1_G4_M1_R1_T1,0.2,6,33.77903988380861,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.2
4,P8_D1_G4_M1_R1_T1,0.30000000000000004,5,39.584451126570485,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
5,P8_D1_G4_M1_R1_T1,0.4,4,63.867651178658015,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
6,P8_D1_G4_M1_R1_T1,0.4,3,69.56821950188376,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
7,P8_D1_G4_M1_R1_T1,0.4,4,71.55601226877732,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
8,P8_D1_G4_M1_R1_T1,0.4,5,74.2655383382166,P8_P8_D1_G4_M1_R1_T1_IMPRO.csv,P8,P,P8,D1,M1,R1,D1_M1,0.4
