Time,Qom,ComX,ComY
74958,64309,0.4641002976514433,0.4814878454314615
74975,43968,0.4696116707036934,0.4592748219243626
74992,29630,0.4368295435369557,0.5417262596717539
75008,29675,0.44209944538051127,0.5595326531249024
75025,26891,0.44772098858973897,0.5522203146584909
75042,31384,0.45656654266505214,0.5623149269266718
75058,41874,0.436678935616373,0.6008423418403356
75075,26624,0.4428977770683093,0.545895863937856
75092,24482,0.42779412340358897,0.5889200909511749
75108,26814,0.42348038804355936,0.5735159079419541
75125,20301,0.4280069075004515,0.5570017076334499
75142,22459,0.4310447185241253,0.5872741357502479
75158,25970,0.47691663457835964,0.6246729488441076
75175,8009,0.4707358518541639,0.5578342420332684
75192,5248,0.4203680767276424,0.5447786105465221
75209,5999,0.36405746443851755,0.5018611126545782
75225,11551,0.39637810939889767,0.48954403498815235
75242,11698,0.42294476085655675,0.5166677748016439
75259,21362,0.46203497546265954,0.6172837194464383
75275,4887,0.39363234090444027,0.4557482436395881
75292,10024,0.31082189204243144,0.5845601112884634
75309,14268,0.3269463353308103,0.4951345409047959
75325,12662,0.4138113383878273,0.45381514827100045
75342,17741,0.42995838265411584,0.5271701144242151
75359,25876,0.48711817095635607,0.5887774242398218
75375,12464,0.4449029036959778,0.46607355108638804
75392,11867,0.3618067698238813,0.48288663863998815
75409,13725,0.37813452489374627,0.4407124738581934
75425,13741,0.4206246361254639,0.4490150455382244
75442,25163,0.40276072921220324,0.4901270015793323
75459,42744,0.4751949835064571,0.5225874889956396
75475,25422,0.4451227857105394,0.400273239567945
75492,28704,0.48334607110507266,0.40014267594657094
75509,32183,0.519972759945727,0.37243814597308683
75526,31890,0.5262023426884079,0.3678496103503941
75542,40750,0.48044419734151333,0.42578902522154055
75559,50464,0.5251591790682467,0.470252060875079
75576,28191,0.5244924872595272,0.3651906571180452
75592,24328,0.4861394492285979,0.3809718568453359
75609,22767,0.5118866305032136,0.3381378424587895
75626,31564,0.5273339979882142,0.32728216510135777
75642,52151,0.5022400397403695,0.33810382883890594
75659,77038,0.5444311032650553,0.34596253844903874
75676,83759,0.5385758669715095,0.27517199920583446
75692,67988,0.5189459904689062,0.2976338825587958
75709,29600,0.5227893264358108,0.3117389264264264
75726,7308,0.4800118448960044,0.4770730706075532
75742,11713,0.40797324553914455,0.5185964629360856
75759,25283,0.5130209569341718,0.5246975350147443
75776,12215,0.4894972455314504,0.42788518973332734
75792,11608,0.42381448498162183,0.4821258327590168
75809,11176,0.4498259383947746,0.470758851639757
75826,13378,0.4043960155354561,0.4414696876574585
75843,19491,0.37484394506866425,0.49705414844838175
75859,33844,0.40978632352361793,0.5237279051596214
75876,20852,0.36143577854242603,0.44184246470717775
75893,22921,0.3401751305207743,0.4858462723008335
75909,16013,0.3643909766023439,0.465694135089314
75926,14043,0.3447402249638017,0.46811328169300126
75943,10594,0.29747134777547035,0.5766787979219543
75959,17488,0.4623930218816713,0.5443387105655518
75976,24466,0.49649111266655754,0.3912630074691712
75993,36371,0.4970727164728309,0.3974770803356764
76009,40445,0.5050223168294391,0.38671183546013554
76026,47445,0.5092275375873818,0.3466881145029525
76043,66477,0.5070989386680106,0.32907324114884623
76059,94244,0.5213511326538913,0.32503035854920326
76076,118484,0.5341688276476149,0.28734036756955467
76093,127301,0.5305086222810503,0.3043140681156094
76109,124409,0.5349694564233026,0.31563041914021334
76126,73332,0.5317970127865963,0.3231753961183133
76143,20934,0.43046583906563485,0.5031005735839977
76159,59427,0.5319897381100621,0.35429138395130294
76176,106610,0.5422709036832067,0.29990472369001625
76193,117294,0.5344251366580275,0.30297959732713436
76210,117902,0.5430114319873002,0.2945419987849292
76226,118367,0.5422821165668361,0.2918031458342523
76243,123023,0.5376913810493431,0.30851426156084627
76260,139366,0.5424756426722921,0.31665692679175167
76276,140067,0.5445214425655819,0.31623828041024826
76293,133074,0.5366182107010634,0.33876080643518325
76310,99813,0.5271632066547778,0.35791006033133826
76326,44976,0.5356119560061664,0.39023584183169296
76343,43761,0.5060593217514834,0.46517085228095034
76360,91734,0.5271799271535088,0.3942967549492939
76376,126071,0.535000379250581,0.3745792861576825
76393,136622,0.5349406002510577,0.36684500408534604
76410,153078,0.5298904738651754,0.3872571559984188
76426,89735,0.5300490100481046,0.4450346699850795
76443,76347,0.5161256131544136,0.4877467110449412
76460,53461,0.5306325230074259,0.51423597471885
76476,47774,0.5252746220049958,0.5296971155858833
76493,42930,0.5157167676061807,0.543653126105374
76510,44779,0.5263911375868152,0.5202324088755229
76527,33809,0.5269015677531624,0.5221611492885414
76543,26683,0.48193085250908824,0.5082754521189105
76560,30658,0.46381642162458975,0.5170277892544514
76577,27122,0.4818283857815303,0.48195116988531933
76593,15847,0.4951951670663217,0.47236636680853245
76610,16124,0.5081407826325147,0.4729680623317439
76627,14045,0.5246131852972588,0.4516064106113947
76643,11290,0.5263440175671685,0.47564027490732547
76660,12129,0.5338983101794597,0.4320135701700547
76677,13766,0.5298032365368783,0.40923585215318475
76693,14215,0.5223676207644506,0.3829744271179375
76710,17326,0.5231708306879834,0.39555613272281864
76727,19208,0.4906694150874636,0.3902951316581054
76743,25182,0.45393915627564657,0.39867122900837465
76760,18734,0.49024220112273587,0.38969886401828324
76777,19019,0.5186010535517115,0.3790669369616737
76793,12706,0.5082253216984102,0.37258206971334623
76810,12616,0.4780791752536462,0.3817726314615186
76827,10789,0.46758455757407236,0.398853856637247
76844,6213,0.49307441721658873,0.43795506435133025
76860,11037,0.39130991211379906,0.4513170346209213
76877,23743,0.4260071608825058,0.4712513317765393
76894,30478,0.4618480953474637,0.3886365210607288
76910,47418,0.48981632326683244,0.37304565151848884
76927,63897,0.5214989553500166,0.34905398966739853
76944,79492,0.5205482745119006,0.33720649271019126
76960,89631,0.5204042476933206,0.338052982247792
76977,97201,0.5130326162625212,0.3515623791402847
76994,82959,0.513527584660294,0.3538841364297315
77010,78460,0.5129055609546265,0.35312283447097353
77027,68457,0.5059276184928739,0.35930607155938343
77044,80424,0.5009647436295963,0.3600988948388354
77060,128507,0.5024489586818875,0.34518015159283694
77077,168662,0.5108919731721827,0.327456095623199
77094,176296,0.5098393380309252,0.30438051681599493
77110,189918,0.5094013765151276,0.29387414958424535
77127,186526,0.5076023220846781,0.2900076932974492
77144,101059,0.4958333281795784,0.29152019923821554
77160,33278,0.4457513221948434,0.4316561325133052
77177,33221,0.46369369462588905,0.45141958957241474
77194,28258,0.48259524957534156,0.41060922111863424
77211,28455,0.4618532368359399,0.4271966783159895
77227,21654,0.4503261041070165,0.43572374790048196
77244,14607,0.4308957534629515,0.44573447788858234
77261,9574,0.4084036735777454,0.4623961307244156
77277,16347,0.36644931027099775,0.4983745460147857
77294,15421,0.36901110903962137,0.48851998357218507
77311,27379,0.3669709410801466,0.4842489783329476
77327,32102,0.38235812150852483,0.4839874981828754
77344,37316,0.40896357851413156,0.47542968858557344
77361,48644,0.45297256384823087,0.4402263268737037
77377,62484,0.5042898482011398,0.42185627668831355
77394,64470,0.5223206207021354,0.3626797132171726
77411,100286,0.5220103420882941,0.33932575057557596
77427,142409,0.5184599097786422,0.3131697226793044
77444,156212,0.5102852146975478,0.29837554567344854
77461,170719,0.5053294723346552,0.2999663351927892
77477,202730,0.4991718999202551,0.31061342307137235
77494,166058,0.4938435604327002,0.29998820135579585
77511,144896,0.4941877888566052,0.3118904631981255
77528,131530,0.48947804208165446,0.31378430776248756
77544,42921,0.4987907410319734,0.36454595307313087
77561,45146,0.49661089160723,0.32020081759427427
77578,124989,0.4931320331189141,0.32375476449334956
77594,142521,0.4959380547428099,0.2901831815818175
77611,155836,0.4938537014339862,0.30196669242974333
77628,166746,0.4998634462495853,0.2966832121243621
77644,152665,0.5072802753032237,0.29810025825124253
77661,159389,0.5120576401654653,0.3170102530426956
77678,183898,0.5129387112692904,0.342669018815986
77694,167987,0.518198379314074,0.32660194274292387
77711,172666,0.5211439462604105,0.33576274533020484
77728,185636,0.5235753734234382,0.3410492048157964
77744,134294,0.5263675763002565,0.3430726821583823
77761,89977,0.5287569149616012,0.3466776900598879
77778,66184,0.5197386342746484,0.3968547562127583
77794,72021,0.5278556051938554,0.3340892214050737
77811,81959,0.523733169938628,0.32837120909144724
77828,102366,0.5268160682827632,0.3239152214168332
77845,91162,0.5289878640954198,0.329325521030124
77861,50566,0.5156562195117933,0.39564655873292104
77878,52661,0.5056020366906566,0.4610423800873093
77895,40610,0.5027274686037922,0.46212650596915567
77911,39778,0.5120081425871924,0.46968887976417256
77928,44457,0.512533142980858,0.4660353866699322
77945,50518,0.5219848927609961,0.46501360717778634
77961,57896,0.5441462205218554,0.4433087874042344
77978,83133,0.536982017269516,0.43589838861511965
77995,69137,0.5472064373393889,0.37255447985990275
78011,71404,0.5427219150887908,0.3820353979546743
78028,59535,0.5469163184821254,0.3663864393494025
78045,49029,0.5429832875271098,0.36224713567102745
78061,36239,0.5448882189537971,0.41263872664297635
78078,51314,0.5019483596094632,0.4991980024222687
78095,38460,0.5332740590873635,0.3973130573371085
78111,51688,0.5290109446744571,0.3907245646242124
78128,72643,0.5306138338059643,0.37177250898738196
78145,91332,0.5384481377009153,0.3392291919103442
78161,106647,0.5367373789229888,0.3419912490809935
78178,156701,0.519540880535755,0.3726923378730004
78195,159557,0.5426101382786924,0.3192936972019057
78212,144347,0.5393986618761272,0.35278804752642134
78228,99630,0.5234955428836696,0.4263211103304446
78245,60015,0.5092909671887582,0.5066035343016101
78262,76935,0.5274282470592057,0.5155838382087814
78278,99918,0.5223658295635754,0.5417600858630003
78295,76543,0.5271691919356872,0.5243520949976801
78312,87310,0.5273701704653916,0.494754238833955
78328,107917,0.5309771388737023,0.4442440589630099
78345,114323,0.5305492989162288,0.4043458090316553
78362,106143,0.5313220922089383,0.41368078389007695
78378,106307,0.509831137648509,0.42587982429643845
78395,73436,0.518345552022623,0.366092130108757
78412,63077,0.5228882952581765,0.3728705773484378
78428,54924,0.5176921272273202,0.35222150405813296
78445,43151,0.5024439613218695,0.3703418958575271
78462,32649,0.4758643705269176,0.46494320057446054
78478,48448,0.4799776521562636,0.48670443530138435
78495,75262,0.520148060552913,0.35966388281135436
78512,116076,0.5250831800573187,0.3442517865051379
78529,148375,0.5293220478798087,0.32880987238291376
78545,159840,0.5273874721075242,0.31723473473473457
78562,172947,0.5219446052596075,0.3367804716024112
78579,87791,0.5161771102675672,0.47063490858128126
78595,45628,0.5166878296586892,0.47348001876690404
78612,62468,0.5081337061242022,0.48529043907517694
78629,62585,0.48944918244520785,0.48491034415417267
78645,69815,0.45145464053808865,0.4775490118063351
78662,74939,0.4400852137516292,0.49887927366109647
78679,79882,0.43240671918162604,0.49693199089026685
78695,70437,0.4149811178783878,0.47675678397138704
78712,70739,0.4006762241008025,0.5078058203526472
78729,52863,0.433852186311787,0.4927010315273372
78745,38105,0.4574149963915496,0.5084974510004037
78762,36711,0.4648534612695559,0.5589234783801807
78779,45538,0.5206562833970164,0.5669869526955915
78795,31254,0.5142179467694802,0.40028245273493895
78812,40050,0.4895245656471077,0.4179933878947613
78829,35122,0.4902641299138242,0.39278008718815044
78846,28588,0.45414473147241285,0.423016682731423
78862,31299,0.36250151429225635,0.5416686487439546
78879,33653,0.3993230853613843,0.5445892226877579
78896,32822,0.3937395585785956,0.4271660042834865
78912,92033,0.4422292705696142,0.4157536688732022
78929,142695,0.48499865680881116,0.3792290471907835
78946,105644,0.4535585117627756,0.414268553226279
78962,78900,0.41465411781791306,0.517772156503779
78979,77058,0.4613289597337936,0.5352083519580728
78996,38653,0.4808235292215353,0.49694894555642755
79012,41313,0.48849686135921716,0.529496768571636
79029,55169,0.47863818637580297,0.4986282889679726
79046,61052,0.43769175934722315,0.503639399079352
79062,80367,0.41180679984736673,0.5335566606710236
79079,81819,0.46810370553701885,0.5425094257287881
79096,49149,0.472528603498206,0.49593822036242013
79112,59400,0.44849301171436584,0.5209703672527748
79129,70141,0.5261821426364989,0.4633393872765283
79146,82095,0.5350188615323712,0.4451209529158855
79162,87377,0.4883406936798774,0.4874457703294241
79179,78474,0.5346423988093721,0.49922758092088054
79196,69264,0.5258597840629091,0.4935638630083076
79213,69726,0.49649014535467406,0.5174882556164289
79229,72430,0.5239981850292237,0.49949003124344815
79246,80582,0.5491707075815114,0.45547823611007715
79263,130230,0.5087552751222195,0.44275659730220895
79279,206497,0.5191045375356542,0.40989094720952796
79296,216568,0.5149560126611503,0.4008770019372924
79313,149787,0.49054248352104446,0.43853416295584197
79329,129283,0.5123397088815493,0.43844413533216375
79346,98488,0.5335099147019606,0.4518218613585561
79363,82831,0.5183391043711494,0.5191299151283939
79379,88608,0.5411830407525281,0.513840203793989
79396,99381,0.5323712635379669,0.49031220849651935
79413,105405,0.5159400793368436,0.5038347502666084
79429,114499,0.5326319216397813,0.4900472849026985
79446,117079,0.5389948062134685,0.4860125309501369
79463,142402,0.5266765660185018,0.491074635083673
79479,177470,0.5414027899081534,0.448260686730569
79496,210675,0.5431145845694395,0.40537725300950633
79513,255505,0.5444304009053965,0.40585282813194173
79530,327463,0.553110958973482,0.38728404260769755
79546,403482,0.5569111005881301,0.3718490356263539
79563,364973,0.5572993099261224,0.3823328001635026
79580,312522,0.5591295706115623,0.40196584086406256
79596,283770,0.5582979944144906,0.39141847074900277
79613,338084,0.5548198373653689,0.3679397258055964
79630,361720,0.5514319993710605,0.380241523523413
79646,295850,0.5449701865387867,0.38190987675185734
79663,208827,0.5395909028964965,0.42941929692290054
79680,143796,0.5481085581599394,0.4422212589233926
79696,131701,0.5461247565508235,0.44785321802162986
79713,114237,0.5384755395216376,0.47548776114893054
79730,105686,0.5295583980296982,0.49189254542281435
79746,92756,0.5211569197679935,0.49491178967358407
79763,90438,0.5055922922794255,0.49460294263391424
79780,81866,0.520588579966042,0.4987354222030396
79796,64336,0.5338337497668489,0.4926618758462516
79813,58512,0.517960071224706,0.4767653865240685
79830,71271,0.514848481792501,0.45307544183208887
79847,86019,0.5161515672893974,0.42587101772950237
79863,78063,0.5229275419639693,0.41932745678822564
79880,79242,0.5266353254376888,0.4202505779295866
79897,76697,0.526221486824778,0.407274682142669
79913,74667,0.48744731468832725,0.3991989991116111
79930,76671,0.45064001817288596,0.41696168622353214
79947,65039,0.4655837987592062,0.4282112641247161
79963,57033,0.5124765030041087,0.4325558432382553
79980,77791,0.49441759409828906,0.4239350381863657
79997,103749,0.5071043305236677,0.40135410497486257
80013,123042,0.5027476855802626,0.3656889743159066
80030,154816,0.4922688230167855,0.3740011798952734
80047,89993,0.46128632921449453,0.45844130469406896
80063,93605,0.46107722722254857,0.4471334627186346
80080,107428,0.47388080563260965,0.4495126796379731
80097,86623,0.5012022644101451,0.45802970813072047
80113,77398,0.5108373480257887,0.4577231156322346
80130,106001,0.4820195682116207,0.44818608454776954
80147,102479,0.49232108936139757,0.43263393981711884
80163,92528,0.49089253163006513,0.4334897724652716
80180,90058,0.47939067161347887,0.4390471819395404
80197,89175,0.49412277474067856,0.4261812707015959
80214,88499,0.5064376727891464,0.413913873477541
80230,91401,0.5333265922054099,0.40116297657818
80247,95476,0.5253032121074057,0.3974576022983476
80264,83899,0.5293978412039078,0.41729134854827626
80280,67545,0.5146117942976288,0.5172352176738142
80297,71619,0.5013037595935901,0.4976440919619405
80314,75304,0.4924072343434611,0.4968809880740187
80330,74071,0.48487657394031847,0.4994571024697524
80347,70091,0.48448120865493927,0.5000635813653889
80364,67718,0.48950109122882146,0.4889323561873698
80380,82652,0.4928027742321219,0.46496728362200457
80397,73591,0.4874354752958922,0.48744766494695135
80414,58948,0.49554330900398097,0.48651144825696985
80430,74187,0.5007514372464178,0.4655017051504983
80447,85209,0.5157142963673633,0.42729150068046207
80464,92196,0.515246989656095,0.4207389691526748
80480,106869,0.5175627842264828,0.4173563220183381
80497,121539,0.5182207245890893,0.4137060029199588
80514,119490,0.5184891866822889,0.39550266100061043
80531,130949,0.5170998306910832,0.3973231238172172
80547,142548,0.5209063204441076,0.39091732843206023
80564,164635,0.5215859831344084,0.3739138205840302
80581,179176,0.5190423830246983,0.3709547740355436
80597,206817,0.5183067639507389,0.36296198697040977
80614,191869,0.5150780990762793,0.3500427133636512
80631,179775,0.5145690504334121,0.36110905607317795
80647,170585,0.5137389320817578,0.4017739717030391
80664,160477,0.5136094496147942,0.42349326510156404
80681,162683,0.5097102378552152,0.4488557273734583
80697,153039,0.5101690582139191,0.46244961039947957
80714,138083,0.5098072053281963,0.45063198704161
80731,143497,0.5087661893628439,0.468513672630658
80747,137366,0.512203843958233,0.4721438023641628
80764,127129,0.5148237756203017,0.48888887432217404
80781,141096,0.5094274724005878,0.4920427764968006
80797,134132,0.5158366734820923,0.4904090125150349
80814,126098,0.5126774661374487,0.4732443328909965
80831,137951,0.5089311188090941,0.4520796434160598
80848,161438,0.512285960141561,0.41895311948676084
80864,151917,0.513285293806267,0.41712656691921685
80881,139150,0.5139918141394179,0.42258685005522933
80898,116577,0.505742663647203,0.45825780703200786
80914,107201,0.5116601543673409,0.4312492679898298
80931,118627,0.5151013172240159,0.4164672788563217
80948,128067,0.5162018424275314,0.4135530982191323
80964,69933,0.5024497554802456,0.49651134339693404
80981,80019,0.4904361646400646,0.4904216730008104
80998,67768,0.49202461277200665,0.5303497335134687
81014,53621,0.49388840387472577,0.5198266364684372
81031,53981,0.493894302316247,0.5281978844408218
81048,63393,0.4785921257078858,0.5209359340410876
81064,64836,0.47209242357640824,0.5230489948428285
81081,75097,0.4618730261639391,0.5135489828217232
81098,82264,0.4810513572664429,0.5272513560677277
81114,65044,0.48358060985640505,0.5169458224290339
81131,67342,0.48245407614613944,0.521215531114257
81148,81742,0.46868951370368545,0.5110703437282795
81164,79521,0.45020050390253297,0.5069141531214444
81181,85155,0.45331898449885516,0.5109570673956203
81198,93694,0.45738165931116204,0.5294025705428783
81215,81211,0.45411135806725694,0.5229922214514819
81231,84408,0.47935563596854974,0.5412687537077406
81248,82911,0.49240552369408164,0.5492189750991359
81265,93111,0.48103796029291196,0.534882579414375
81281,121984,0.47948429285124816,0.5038492904959
81298,158963,0.4875435439378976,0.4832478021323852
81315,155593,0.4947933102442482,0.47122209391977316
81331,156394,0.5045084516776008,0.48198499374087983
81348,146292,0.5115463778493242,0.48629219870760776
81365,135930,0.49844034690036554,0.5174572151788366
81381,139356,0.4913743398203162,0.5396676564046463
81398,185941,0.49263181096423075,0.4893867768091309
81415,195512,0.49040241668883067,0.4313051590657311
81431,223538,0.4931183470483766,0.41060857413256124
81448,156784,0.4867793628495255,0.47048401457253786
81465,114129,0.493248926835715,0.5005874687609831
81481,104354,0.5031531992864035,0.5320123223727781
81498,119810,0.5036668344670729,0.5176787784362276
81515,111479,0.5006049485777591,0.4925151822316309
81532,118800,0.5010532933501686,0.494879294488091
81548,143759,0.49471895382781844,0.4716356631327174
81565,155207,0.491744952574089,0.4570177306817728
81582,165455,0.49215097508889627,0.45210592115792925
81598,184623,0.4909021723774034,0.4492038630875612
81615,179608,0.49405153630870186,0.41402872015929343
81632,190134,0.5008908601959672,0.40545981898146694
81648,193670,0.49976426287843584,0.38115141927180474
81665,185923,0.49548321919558086,0.35227476687382153
81682,183691,0.4920800647101201,0.36557152036925095
81698,177477,0.48754611806506404,0.3822604713098975
81715,162497,0.48498705617129334,0.36788842141587114
81732,134976,0.4767161654355834,0.42143837916864246
81748,138474,0.47052024056260866,0.41234322501509835
81765,148730,0.4681542056074765,0.3739633589078893
81782,162906,0.4632223714647303,0.3694753529756538
81798,157414,0.4640073508391884,0.39035216877975454
81815,91810,0.4764506918727078,0.4616661825751248
81832,85138,0.4780689023506933,0.5098914572680693
81849,81984,0.4669920985598818,0.5273733515301992
81865,66565,0.4734187057137133,0.5010969784476884
81882,65180,0.471057200572773,0.48463105019717495
81899,60803,0.44928478035623237,0.5150451122964814
81915,48354,0.43882153622244274,0.48716696232568746
81932,43088,0.4515682779041343,0.48696152404725557
81949,54629,0.4428755503029528,0.47208855966475555
81965,39926,0.47090879846465966,0.4627535245760211
81982,45074,0.4907139971676205,0.4619107426635047
81999,53935,0.45792745318438866,0.45867836456090816
82015,59947,0.46117083979737666,0.3815302745820536
82032,68049,0.4624644863750141,0.3479670286607201
82049,87597,0.4656911052889939,0.3131798759385892
82065,94075,0.4733033982195057,0.2910632966210962
82082,84103,0.4773277632783612,0.30817502876763525
82099,77230,0.4705110816176787,0.36180449451134444
82115,90970,0.48714936357223976,0.32259864872017224
82132,126350,0.49308490387152104,0.3107131791466972
82149,135732,0.4946038348240159,0.3280511650954875
82165,86952,0.493574262476232,0.39512423627510135
82182,81191,0.49327665627963696,0.4665114428391764
82199,93510,0.48041938473603524,0.47774653730834904
82216,101724,0.4997778404473543,0.45786776710255944
82232,106194,0.49314599537952547,0.4866715895227394
82249,124663,0.48764078789750476,0.4614364771869407
82266,130977,0.49169540501385767,0.4570130350847579
82282,133691,0.49441551553582525,0.50385217348906
82299,138820,0.48981182541540585,0.5149480275550004
82316,154124,0.493584288597709,0.4592144841046701
82332,168392,0.5103815613271414,0.4246234590628921
82349,194218,0.5093699959581499,0.4053912499241975
82366,204385,0.5062895801224813,0.38433729825429336
82382,213203,0.501274137793558,0.39513133544608237
82399,213269,0.5012245904819738,0.3941772327870403
82416,148131,0.49917215730220776,0.4482886394100118
82432,140201,0.4930957607292389,0.4689601661846867
82449,151784,0.4946345457744778,0.4822788682650393
82466,146388,0.49107456155331514,0.46849205409469935
82482,159986,0.48338996263735584,0.4794715370928289
82499,178853,0.48961583791344465,0.46919601986402637
82516,151417,0.4837225110676698,0.46317800560091726
82533,109607,0.49699431358550694,0.5164277322109395
82549,112676,0.47551141288591475,0.5017625347933042
82566,88042,0.46510469316727615,0.5004623424678627
82583,105973,0.4628456462180618,0.46297571953163447
82599,113643,0.4801508204420861,0.42918176022964694
82616,104948,0.49547000359701954,0.4099970496852761
82633,93919,0.4882759844919559,0.4663395033466581
82649,91700,0.5068676958378772,0.44288311321135765
82666,102636,0.5235768121078375,0.4092405307212976
82683,117942,0.4940843937062283,0.3671491935458549
82699,136064,0.5003890134728263,0.3632930091721545
82716,123660,0.489415121772063,0.3305436351764993
82733,108077,0.47139727347169136,0.3635611818597098
82749,88543,0.45709824016767764,0.4305120843147564
82766,101636,0.4637076696085376,0.41194285562275246
82783,112921,0.47156094378665914,0.41188748148082527
82799,117065,0.4826065914235679,0.4353704020083808
82816,106410,0.49609475828556227,0.4292641582001135
82833,139993,0.4875376655737549,0.38191713818495154
82850,139426,0.4931882474096177,0.40887993949797347
82866,119313,0.49256293059012873,0.47145858341474084
82883,118614,0.4748464469483647,0.49984962114896203
82900,130874,0.49223777497822346,0.4960742067999812
82916,128632,0.49706476939382643,0.48562000297143976
82933,148881,0.48689869831722427,0.47718696289131757
82950,174895,0.49352971306593485,0.46217504047401986
82966,191878,0.495752522979011,0.4532214624802104
82983,198937,0.4818072691773443,0.46562601057956376
83000,191841,0.49777482828661934,0.4664310741901039
83016,166558,0.5004799723169507,0.4714290606364241
83033,143785,0.48930263718399,0.5066595122089439
83050,149431,0.502089861569331,0.4975273116267952
83066,155699,0.5035161560393235,0.48375251226666405
83083,178278,0.4843760780214049,0.47714599815602193
83100,210073,0.5051150795398107,0.4445381772932198
83116,209505,0.5089653712520783,0.4378118749044265
83133,161984,0.5108966041141925,0.45005364613057347
83150,163956,0.5161927526795808,0.4638841337739213
83166,144179,0.5133178382716392,0.48246795457190156
83183,170305,0.49539160134268934,0.46237277455371417
83200,199277,0.5137198916792538,0.41974187149508463
83217,179801,0.5046720749606513,0.4268241154263756
83233,148166,0.5026105116052269,0.4916979378984835
83250,130973,0.5212024337395239,0.49938866393440967
83267,117640,0.5201224516179302,0.5200953946125656
83283,115208,0.5005046669212785,0.5208929678237363
83300,122391,0.5092162788385856,0.5200879421961854
83317,130542,0.5170974866645728,0.495401217544857
83333,138405,0.5099599981334973,0.48143117956293047
83350,140397,0.5225863830186306,0.4881752709710215
83367,146707,0.5303673308022111,0.4898610584109571
83383,132942,0.5282223521347655,0.5354584037483346
83400,147436,0.5466680316657174,0.5231701978912635
83417,136109,0.5439919170174886,0.4904638929093596
83433,132951,0.5383475984573262,0.4877226906487687
83450,138793,0.5432429611904058,0.48118304210560303
83467,143129,0.5395881039423647,0.47442287881716655
83483,157623,0.5413369307884424,0.452508523032336
83500,148856,0.5549746168276724,0.4682236710497243
83517,121329,0.5529355401085752,0.46430715779531795
83534,104277,0.5361748635844913,0.45951570762914623
83550,141699,0.5350721166286754,0.4185606461584062
83567,136331,0.5357718798060113,0.4079560652627306
83584,98364,0.5332508855289197,0.4892547164198887
83600,90292,0.5457431802282222,0.509811090273368
83617,74622,0.568103170535052,0.5325240942746505
83634,56593,0.5811062745539791,0.5407491176437864
83650,67092,0.555966364283372,0.5191626175003479
83667,88023,0.5398354513877055,0.47603978505617867
83684,86198,0.5373732085817925,0.4595766701642129
83700,99079,0.5325048067703549,0.46819385241780503
83717,102527,0.5292203821920078,0.4625707627512032
83734,62157,0.5417274251089983,0.5072155843118886
83750,69235,0.5532775676440144,0.4964405179354264
83767,79242,0.5492203800278471,0.47213456294688483
83784,91892,0.5188780545368477,0.4711211611537535
83800,145607,0.5161361826411732,0.4543978095273704
83817,154406,0.5154882393387133,0.43020036522280614
83834,138043,0.5162748163917523,0.4215698490084009
83851,154881,0.520608426119623,0.4342892882875193
83867,137622,0.5333828462200809,0.48115592522082745
83884,136807,0.5252893751172576,0.5187092373170206
83901,194572,0.5230218307147653,0.4663220498781369
83917,223737,0.5233943643466809,0.4497716978880131
83934,211654,0.5198119311667472,0.5206819813189172
83951,225291,0.5307186039389057,0.5354694142900285
83967,190112,0.5394554701088482,0.5712267710028239
83984,194229,0.5504295589870719,0.5769982044867619
84001,232521,0.5448966795830628,0.5669859846987932
84017,246170,0.5403861851058213,0.5579390108311179
84034,276092,0.533784166222974,0.5447410612189926
84051,289739,0.5365554969299952,0.5588776354657888
84067,276617,0.5379852584228978,0.5628578939003643
84084,298469,0.5449480724966413,0.5792095661525989
84101,351824,0.5467328672030144,0.5838580274985976
84117,368536,0.5453699542468942,0.5824417851736082
84134,406578,0.5462570604533448,0.5915797237576208
84151,515265,0.5455498283245837,0.6026801149785925
84168,560817,0.5403968795005024,0.5871511017755249
84184,619276,0.5384924778424054,0.5875208532042075
84201,639520,0.5349995251972833,0.6007514866473929
84218,608466,0.5303013567109746,0.5980347558298093
84234,588332,0.5265488199052577,0.5942762555206295
84251,631975,0.520912216332397,0.5651973648160603
84268,590887,0.5162884120610202,0.5345443783228845
84284,526506,0.5144289033110099,0.5407613817070214
84301,430421,0.5156744828028837,0.5954450431691901
84318,350211,0.5182033176665876,0.5904254519788441
84334,334667,0.5165331679824023,0.588866677755633
84351,371654,0.5086636907244372,0.5968157260566327
84368,367588,0.5073901989115532,0.5842467956274716
84384,434594,0.5104793245247289,0.5684039458539338
84401,446814,0.5053895165736376,0.6022858795001118
84418,410711,0.5040751472750912,0.6039216365260711
84434,360949,0.5049399248578054,0.6257322441058926
84451,316223,0.5042431932923921,0.6503582006884266
84468,269418,0.5047272094384936,0.6409229063855889
84484,277826,0.5086437138262798,0.6188499276525596
84501,301906,0.508239944027832,0.580418705871413
84518,310579,0.506100194113253,0.5317466015982335
84535,306851,0.507559656057283,0.5322011515541926
84551,274883,0.5037456011587962,0.5662701376922518
84568,183486,0.5027529546986328,0.6075112502275883
84585,164511,0.5078677552970117,0.609040625899833
84601,151212,0.5077306371463022,0.5872120304972855
84618,145514,0.5064715673119652,0.5409811974309203
84635,183002,0.5072205324258751,0.48193895978469364
84651,196936,0.5068284371784068,0.47938638459721467
84668,204260,0.5065344770961847,0.4384408805407778
84685,156473,0.5035820643444342,0.47966878559808335
84701,141952,0.5140619166161801,0.47605601684867915
84718,145305,0.5044329456430727,0.46846515057089383
