Time,Value,Entropy,Name,Dance_mode,Music_mode,Palo,Participant
146.48949687220764,5,1.0932132701354653,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
147.4783579332428,6,1.6485043230466023,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
157.08833295803834,5,1.3026153077509666,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
159.58668309155274,6,1.0985793491307128,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
167.4812199961853,3,0.33600761870860074,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
172.63800916212463,6,0.7533959979282786,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
182.8586041449585,7,1.1065981161757352,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
188.06644997138977,4,0.8201160579921862,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
191.43450387602235,3,1.0598999007612537,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
194.7286969408722,2,1.0170119844329326,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
199.36815801144408,1,0.8221167061837183,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
207.09795183978272,2,0.33298249813158376,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
215.71310286457825,1,1.2384988524702494,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
217.6001771239777,3,1.2556981124876851,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
227.900797792099,4,1.0933417143854205,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
241.98715104005436,5,1.0660024467501714,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
247.78571700953677,6,1.1201682537073339,P3_D1_G1_M1_R1_T1,D1,M1,R1,P3
2.4466308016357434,1,0.5220278023249347,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
10.314082078201292,3,1.0671550144493451,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
13.64352187220764,6,1.3405838591413994,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
22.251686064849853,7,1.2311725242683658,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
32.07356204577637,6,1.4375164702784884,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
40.24993701525879,5,1.2691663200709407,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
44.476737198364255,6,0.09788112519929,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
51.495611087738034,6,0.46818132377863764,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
52.617820024795535,7,0.9167754239918382,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
57.197941082016,7,1.0424352896731341,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
59.32767011253357,6,1.688491388554563,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
66.3409520152588,4,1.0387131787568478,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
73.58830683596801,3,0.5511375349979922,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
77.4421961335144,4,0.1296077440989553,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
85.00227405912781,5,0.41094992043740974,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
89.8536462002716,3,1.7660092486238765,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
96.68552515258789,4,0.23985325607421093,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
104.6081090076294,6,0.8744206075456963,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
115.12825389128112,7,1.1015184075637259,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
128.19971109918214,5,1.0116169638306665,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
134.288986,7,0.37015958118637704,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
141.69312117547608,5,0.8596572156718307,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
145.17097416212462,3,1.3295045813384359,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
156.58796202670288,2,0.6332544135891152,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
163.06196179400635,4,0.2934992529811157,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
166.56981887602234,5,1.306003859358791,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
173.45867006103515,4,0.6293591534902141,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
177.62129097901916,5,1.1461314675349579,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
185.09205909536743,7,0.5241647369078191,P3_D5_G1_M5_R2_T1,D5,M5,R2,P3
30.4636160743866,4,0.9969954105341013,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
49.34961408010864,4,0.062388034787743685,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
50.30612988937378,4,2.0710891309287334,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
62.89388411062622,4,0.49539458118381113,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
82.96646499618531,4,0.2110182442015287,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
111.3589127806549,5,0.029640252541130473,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
123.33722889891052,6,0.18025282230406525,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
134.5572939961853,6,0.12338268144422398,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
148.00720988365174,4,0.10872013789672547,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
168.33214397711183,5,0.10489180600673674,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
173.95612004768373,4,0.23441250432646704,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
212.71933708773804,3,0.12139699099206006,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
228.56044905912785,3,1.0153106024463314,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
245.02604786457823,2,1.048861133971962,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
258.8998270152588,4,0.31451492742066933,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
274.1821919713898,4,0.049011282981268806,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
297.69473996566774,4,0.07051150857732576,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
320.77018799427793,5,0.09149780357306368,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
338.3223289103546,3,0.9886242513727473,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
352.748644961853,4,0.4911702002974604,P4_D1_G2_M6_R1_T1,D1,M6,R1,P4
13.839722011444092,1,0.013764450607516692,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
18.042807045776367,2,1.7241321573176305,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
29.207499118255612,3,1.4278963518953542,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
37.107,2,1.4612019370790137,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
47.10606309536743,3,1.782835697993132,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
49.04420793133545,4,2.3013732233616073,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
61.8158562002716,2,0.9102850085493637,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
74.44184499046325,3,0.07610243260678821,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
83.70835604577637,2,0.046238343565582846,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
91.5465830705719,3,0.25579264188664796,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
104.26865702098084,2,0.09204684710631848,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
113.73782695994568,4,0.9440483036573242,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
123.62303596566773,3,0.7617465504111555,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
138.12009105722046,5,0.18043789725364884,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
144.4556171373291,3,1.1196828637704412,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
155.86728604196168,4,0.9275881852936054,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
167.969259207901,5,1.0059885235515331,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
173.1784220667572,4,0.8906605093084499,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
185.22681385313416,3,0.26946463649239466,P3_D6_G1_M6_R2_T1,D6,M6,R2,P3
