,Name,Duration,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Artist,Imp_subj,Imp_avg,Flow_subj,Flow_avg,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Q4c,Q5a,Q5b,Q6a,Q6b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,LZ,CTW,LZ_avg,CTW_avg,p_LZ,p_CTW,p_LZ_avg,p_CTW_avg,p_MIR_entropy,p_MIR_entropy_avg,p_MIR_rms,p_MIR_rms_avg,p_MIR_novelty,p_MIR_novelty_avg,p_var_entropy,p_var_entropy_avg,g_LZ,g_CTW,g_LZ_avg,g_CTW_avg,g_MIR_entropy,g_MIR_entropy_avg,g_MIR_rms,g_MIR_rms_avg,g_MIR_novelty,g_MIR_novelty_avg,g_var_entropy,g_var_entropy_avg,annot_frac,number,Condition,Pair
459,P6_D1_G1_M6_R2_T1,8.6,P6,MC,DI,Z3,A1,8.1,P,6.0,4.285714285714286,6.0,5.428571428571429,0.4140215362794377,0.3360811083641513,IMP2,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7884228904638739,0.7283014996274556,0.041526470488546435,0.022262447244652313,0.4870323105275332,0.3706726517779954,55.59128337393125,55.034441401158915,0.7884228904638739,0.7283014996274556,0.041526470488546435,0.022262447244652313,0.4870323105275332,0.3706726517779954,55.59128337393125,55.034441401158915,0.3360811083641513,0.4140215362794377,0.18796237447633474,0.251467431295769,0.2614738913621509,0.34581479412067184,0.13768634066038948,0.207775954737441,0.8321144870461479,0.7871748243878889,0.019562648275113507,0.007504437167530294,0.5006753328449759,0.42016324678655154,22.174983376018304,18.5788794373569,0.20290373969702907,0.35584384508346145,0.1858440209183785,0.26800541564679137,0.7668397126520908,0.6875843072211797,0.009394775404697648,0.007700543705602383,0.5060204606742251,0.596594559558519,20.27530680158454,19.78063356421399,,10,D1_M6,P6_G1
460,P6_D1_G1_M6_R2_T1,9.0,P6,MC,DI,Z2,A3,8.11,P,6.0,4.285714285714286,6.0,5.428571428571429,0.11226534198807249,0.0690291073196078,IMP2,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7017964985929139,0.7283014996274556,0.016064357223859026,0.022262447244652313,0.19442466231391184,0.3706726517779954,54.773094837175364,55.034441401158915,0.7017964985929139,0.7283014996274556,0.016064357223859026,0.022262447244652313,0.19442466231391184,0.3706726517779954,54.773094837175364,55.034441401158915,0.0690291073196078,0.11226534198807249,0.18796237447633474,0.251467431295769,0.10772724324120615,0.1131882422689524,0.13768634066038948,0.207775954737441,0.747374285195882,0.7871748243878889,0.004622798818651331,0.007504437167530294,0.2691463970910147,0.42016324678655154,17.731014212871727,18.5788794373569,0.07948806297409385,0.1274496800646999,0.1858440209183785,0.26800541564679137,0.6609585616246517,0.6875843072211797,0.0062665203948827726,0.007700543705602383,0.7019540919892011,0.596594559558519,19.124499224787094,19.78063356421399,,11,D1_M6,P6_G1
461,P6_D1_G1_M6_R2_T1,9.5,P6,MC,DI,Z2,A3,8.12,P,6.0,4.285714285714286,6.0,5.428571428571429,0.11719241212673816,0.08715796378738361,IMP2,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7439685994585797,0.7283014996274556,0.01754015197476411,0.022262447244652313,0.4946223651072647,0.3706726517779954,55.03265592857705,55.034441401158915,0.7439685994585797,0.7283014996274556,0.01754015197476411,0.022262447244652313,0.4946223651072647,0.3706726517779954,55.03265592857705,55.034441401158915,0.08715796378738361,0.11719241212673816,0.18796237447633474,0.251467431295769,0.08227711781529011,0.09872590043570723,0.13768634066038948,0.207775954737441,0.8182854405176159,0.7871748243878889,0.007046775050953545,0.007504437167530294,0.3458160244140824,0.42016324678655154,21.283485647942058,18.5788794373569,0.016037065336878566,0.01923793468643493,0.1858440209183785,0.26800541564679137,0.6453168317165229,0.6875843072211797,0.0028155787538871493,0.007700543705602383,0.9861348375985725,0.596594559558519,17.547272376824615,19.78063356421399,,12,D1_M6,P6_G1
462,P6_D1_G1_M6_R2_T1,9.3,P6,MC,DI,Z2,A3,8.13,P,6.0,4.285714285714286,5.96087401638783,5.428571428571429,0.3123664729065085,0.26007936394155273,IMP2,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7470072234739035,0.7283014996274556,0.020620923150185582,0.022262447244652313,0.22942549288344502,0.3706726517779954,55.84099290809301,55.034441401158915,0.7470072234739035,0.7283014996274556,0.020620923150185582,0.022262447244652313,0.22942549288344502,0.3706726517779954,55.84099290809301,55.034441401158915,0.26007936394155273,0.3123664729065085,0.18796237447633474,0.251467431295769,0.23428060666048714,0.45930760129357845,0.13768634066038948,0.207775954737441,0.8345441420361093,0.7871748243878889,0.00864285238934555,0.007504437167530294,0.21469415116108376,0.42016324678655154,22.96361359959,18.5788794373569,0.1589761259481877,0.24540417011521076,0.1858440209183785,0.26800541564679137,0.6308248115075553,0.6875843072211797,0.006823624869964987,0.007700543705602383,0.6457300663689989,0.596594559558519,19.946273684474384,19.78063356421399,,13,D1_M6,P6_G1
463,P6_D1_G1_M6_R2_T1,4.6,P6,MC,DI,Z3,A1,8.14,P,6.0,4.285714285714286,5.172709062117425,5.428571428571429,0.7692208396077169,0.6892451776306298,IMP2,1,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7721967630340603,0.7283014996274556,0.05192235579148372,0.022262447244652313,0.17846356565815402,0.3706726517779954,57.495289476041734,55.034441401158915,0.7721967630340603,0.7283014996274556,0.05192235579148372,0.022262447244652313,0.17846356565815402,0.3706726517779954,57.495289476041734,55.034441401158915,0.6892451776306298,0.7692208396077169,0.18796237447633474,0.251467431295769,0.4350925552266191,0.5058248681889711,0.13768634066038948,0.207775954737441,0.8147476245390622,0.7871748243878889,0.029231991133872266,0.007504437167530294,0.1701227935028323,0.42016324678655154,23.248835598955196,18.5788794373569,0.3618798656452168,0.4209537673410369,0.1858440209183785,0.26800541564679137,0.7062070466382417,0.6875843072211797,0.010195026497065742,0.007700543705602383,0.5223221667634174,0.596594559558519,20.43784378271032,19.78063356421399,,14,D1_M6,P6_G1
464,P6_D1_G1_M6_R2_T1,8.9,P6,MC,DI,Z3,A1,8.15,P,4.91363597898733,4.285714285714286,5.0,5.428571428571429,0.5407006818754829,0.4762311141342641,IMP1,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7808114512195223,0.7283014996274556,0.044149671015105835,0.022262447244652313,0.27542114974345544,0.3706726517779954,57.15860905468737,55.034441401158915,0.7808114512195223,0.7283014996274556,0.044149671015105835,0.022262447244652313,0.27542114974345544,0.3706726517779954,57.15860905468737,55.034441401158915,0.4762311141342641,0.5407006818754829,0.18796237447633474,0.251467431295769,0.3291084712611606,0.4571826987509364,0.13768634066038948,0.207775954737441,0.8182821039313932,0.7871748243878889,0.02139923758091365,0.007504437167530294,0.29880266756167306,0.42016324678655154,23.85931614854756,18.5788794373569,0.24822588086646855,0.3122041647561697,0.1858440209183785,0.26800541564679137,0.7511538014330253,0.6875843072211797,0.010915009397914996,0.007700543705602383,0.7687728286851676,0.596594559558519,20.206144010511945,19.78063356421399,,15,D1_M6,P6_G1
465,P6_D1_G1_M6_R2_T1,9.6,P6,MC,DI,Z2,A2,8.16,P,4.0,4.285714285714286,5.0,5.428571428571429,0.13457225175353937,0.09482786460067334,IMP1,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7260448375431423,0.7283014996274556,0.016937696209385934,0.022262447244652313,0.27282796039065915,0.3706726517779954,54.867914580327984,55.034441401158915,0.7260448375431423,0.7283014996274556,0.016937696209385934,0.022262447244652313,0.27282796039065915,0.3706726517779954,54.867914580327984,55.034441401158915,0.09482786460067334,0.13457225175353937,0.18796237447633474,0.251467431295769,0.08262574967043965,0.2020751741312838,0.13768634066038948,0.207775954737441,0.8141628552581994,0.7871748243878889,0.00442422270888576,0.007504437167530294,0.24346923742512544,0.42016324678655154,21.76346188247708,18.5788794373569,0.04706530044518715,0.08368630980079114,0.1858440209183785,0.26800541564679137,0.7270925182317544,0.6875843072211797,0.004072985918312955,0.007700543705602383,0.6359977235523917,0.596594559558519,18.974182206834172,19.78063356421399,,16,D1_M6,P6_G1
466,P6_D1_G1_M6_R2_T1,9.0,P6,MC,DC,Z2,A2,8.17,P,4.0,4.285714285714286,4.963248525406167,5.428571428571429,0.14349327462825653,0.08994701862857983,IMP1,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.707950245853637,0.7283014996274556,0.018985355571288665,0.022262447244652313,0.21151101575681985,0.3706726517779954,54.42091774491633,55.034441401158915,0.707950245853637,0.7283014996274556,0.018985355571288665,0.022262447244652313,0.21151101575681985,0.3706726517779954,54.42091774491633,55.034441401158915,0.08994701862857983,0.14349327462825653,0.18796237447633474,0.251467431295769,0.0355604492252525,0.0406187569575686,0.13768634066038948,0.207775954737441,0.8076117747175304,0.7871748243878889,0.002985035026237855,0.007504437167530294,0.24526186147378032,0.42016324678655154,18.61531020956655,18.5788794373569,0.3681552390379085,0.6092653318328849,0.1858440209183785,0.26800541564679137,0.6661185586246932,0.6875843072211797,0.009582430971224947,0.007700543705602383,0.475609014987158,0.596594559558519,21.197147480036968,19.78063356421399,,17,D1_M6,P6_G1
467,P6_D1_G1_M6_R2_T1,9.2,P6,MC,DI,Z2,A2,8.18,P,4.0,4.285714285714286,4.119844571955306,5.428571428571429,0.1690435534332758,0.10110323799336496,IMP1,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7151745290946295,0.7283014996274556,0.014523725618799933,0.022262447244652313,0.4853961573450288,0.3706726517779954,54.57294227606266,55.034441401158915,0.7151745290946295,0.7283014996274556,0.014523725618799933,0.022262447244652313,0.4853961573450288,0.3706726517779954,54.57294227606266,55.034441401158915,0.10110323799336496,0.1690435534332758,0.18796237447633474,0.251467431295769,0.08262574967043965,0.12806909994409948,0.13768634066038948,0.207775954737441,0.7981953136474619,0.7871748243878889,0.0035590848955241467,0.007504437167530294,0.4548361761510835,0.42016324678655154,20.583724011121042,18.5788794373569,0.0439276137488413,0.11393438247952645,0.1858440209183785,0.26800541564679137,0.6545891370042756,0.6875843072211797,0.005825671254744498,0.007700543705602383,0.9140471411070845,0.596594559558519,19.00562815703321,19.78063356421399,,18,D1_M6,P6_G1
468,P6_D1_G1_M6_R2_T1,8.4,P6,MI,DI,Z3,A1,8.21,P,4.012710309891478,4.285714285714286,4.0,5.428571428571429,0.7457468676258865,0.6766944308452465,IMP1,2,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7732877015381373,0.7283014996274556,0.04211565992600651,0.022262447244652313,0.40745163674588136,0.3706726517779954,57.60991143093567,55.034441401158915,0.7732877015381373,0.7283014996274556,0.04211565992600651,0.022262447244652313,0.40745163674588136,0.3706726517779954,57.60991143093567,55.034441401158915,0.6766944308452465,0.7457468676258865,0.18796237447633474,0.251467431295769,0.4361384507920677,0.5700879298150039,0.13768634066038948,0.207775954737441,0.8269942931117783,0.7871748243878889,0.01872321799232577,0.007504437167530294,0.4368423121304244,0.42016324678655154,24.216799400942662,18.5788794373569,0.1045895565448603,0.13161143830928734,0.1858440209183785,0.26800541564679137,0.7450253169144392,0.6875843072211797,0.00916875014824875,0.007700543705602383,0.49239873318590077,0.596594559558519,19.40731373327104,19.78063356421399,,19,D1_M6,P6_G1
469,P6_D1_G1_M6_R2_T1,5.1,P6,MI,DI,Z3,A1,8.22,P,5.579758157468317,4.285714285714286,4.653594771241833,5.428571428571429,0.7610237756845284,0.4016238971322638,IMP2,1,7,5,7,6,1,2,5,6,6.0,2,6,1,6,6,7.0,7.0,,,,,,3.75,4.5,4.125,D1,M6,R2,0.7752347505208352,0.7283014996274556,0.04091789635670527,0.022262447244652313,,0.3706726517779954,57.064878672241015,55.034441401158915,0.7752347505208352,0.7283014996274556,0.04091789635670527,0.022262447244652313,,0.3706726517779954,57.064878672241015,55.034441401158915,0.4016238971322638,0.7610237756845284,0.18796237447633474,0.251467431295769,0.3493291188598336,0.5608837503215522,0.13768634066038948,0.207775954737441,0.7896464455883525,0.7871748243878889,0.019267766291193564,0.007504437167530294,,0.42016324678655154,24.0841659096114,18.5788794373569,0.2949425494565062,0.5080963065852946,0.1858440209183785,0.26800541564679137,0.7567468554592875,0.6875843072211797,0.011615228286278029,0.007700543705602383,,0.596594559558519,21.115944328629705,19.78063356421399,,20,D1_M6,P6_G1
470,P12_D6_G7_M6_R1_T2,5.8,P12,MC,DC,Z3,A1,18.1,P,1.0,4.0,4.0,4.76,0.1054604110376803,0.0857634363667854,IMP0,1,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7615215592531155,0.729692633869982,0.028759641780655886,0.03983304204375617,0.7917044779188254,0.38685286003898056,57.65477014177054,56.2265279921924,0.7615215592531155,0.729692633869982,0.028759641780655886,0.03983304204375617,0.7917044779188254,0.38685286003898056,57.65477014177054,56.2265279921924,0.0857634363667854,0.1054604110376803,0.14984367198646575,0.18247984530019384,0.10145186984851451,0.1181082168723212,0.1506089614245989,0.1759141123954945,0.7776041861577588,0.7613868392168931,0.027717518856127426,0.0319371982885689,0.7279287767491365,0.31736511780645577,24.933835933772198,24.07633928032452,0.0167343290471776,0.0143920003977576,0.1817307319086793,0.21381347214054444,,0.665981075250931,6.0009443470896806e-05,0.008427207211966456,1.7253477169166438,0.4675520678946619,49.81487332576268,52.89484266713534,,0,D6_M6,P12_G7
471,P12_D6_G7_M6_R1_T2,11.1,P12,MC,DC,Z2,A2,18.2,P,2.6947262900229334,4.0,4.2812431726071924,4.76,0.034361812082078,0.029285075832560865,IMP0,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7039814703356146,0.729692633869982,0.011938904859743481,0.03983304204375617,0.6946490809269885,0.38685286003898056,52.51778385115849,56.2265279921924,0.7039814703356146,0.729692633869982,0.011938904859743481,0.03983304204375617,0.6946490809269885,0.38685286003898056,52.51778385115849,56.2265279921924,0.029285075832560865,0.034361812082078,0.14984367198646575,0.18247984530019384,0.0446248774591404,0.04467002155645036,0.1506089614245989,0.1759141123954945,0.7694600560740162,0.7613868392168931,0.008556200688162761,0.0319371982885689,0.6745973968869692,0.31736511780645577,22.87400007326873,24.07633928032452,0.0285878121222618,0.024773102016459162,0.1817307319086793,0.21381347214054444,0.5691429971625943,0.665981075250931,0.0014105995905129307,0.008427207211966456,0.28523181892714566,0.4675520678946619,50.17006086671228,52.89484266713534,,1,D6_M6,P12_G7
472,P12_D6_G7_M6_R1_T2,12.4,P12,MC,DC,Z2,A2,18.3,P,3.3035186257177784,4.0,5.873522572826058,4.76,0.14170429959709438,0.10807587509635568,IMP1,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7133213473210188,0.729692633869982,0.02547514642380048,0.03983304204375617,0.2048791199160557,0.38685286003898056,57.02751350767747,56.2265279921924,0.7133213473210188,0.729692633869982,0.02547514642380048,0.03983304204375617,0.2048791199160557,0.38685286003898056,57.02751350767747,56.2265279921924,0.10807587509635568,0.14170429959709438,0.14984367198646575,0.18247984530019384,0.1307369456810754,0.14780319015635868,0.1506089614245989,0.1759141123954945,0.7645107940295521,0.7613868392168931,0.01991249782224563,0.0319371982885689,0.20444538995970796,0.31736511780645577,25.028876166904766,24.07633928032452,0.13317736866712215,0.15949277187649905,0.1817307319086793,0.21381347214054444,0.6638004993384187,0.665981075250931,0.0037754667963413725,0.008427207211966456,0.2923685374044324,0.4675520678946619,54.18931519290854,52.89484266713534,,2,D6_M6,P12_G7
473,P12_D6_G7_M6_R1_T2,11.5,P12,MC,DC,Z3,A2,18.4,P,3.433292596256422,4.0,5.991999422639488,4.76,0.32560981695318497,0.2879699123535155,IMP1,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7596826659494086,0.729692633869982,0.06589152530149905,0.03983304204375617,0.21756183277490102,0.38685286003898056,57.964969688477105,56.2265279921924,0.7596826659494086,0.729692633869982,0.06589152530149905,0.03983304204375617,0.21756183277490102,0.38685286003898056,57.964969688477105,56.2265279921924,0.2879699123535155,0.32560981695318497,0.14984367198646575,0.18247984530019384,0.2447395623149732,0.30391150649289106,0.1506089614245989,0.1759141123954945,0.7800606226242063,0.7613868392168931,0.057771780048351706,0.0319371982885689,0.21062894034705176,0.31736511780645577,25.754682366964005,24.07633928032452,0.31097961479338476,0.3574426622558769,0.1817307319086793,0.21381347214054444,0.6831378530329323,0.665981075250931,0.009929526512862708,0.008427207211966456,0.24634885326792663,0.4675520678946619,54.965268220471664,52.89484266713534,,3,D6_M6,P12_G7
474,P12_D6_G7_M6_R1_T2,12.2,P12,MC,DC,Z3,A1,18.6,P,2.010067414775702,4.0,5.842032994278663,4.76,0.33500081155645206,0.29773160429770246,IMP0,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7591438952702695,0.729692633869982,0.0607208064436267,0.03983304204375617,0.22771296566410396,0.38685286003898056,57.360382563855005,56.2265279921924,0.7591438952702695,0.729692633869982,0.0607208064436267,0.03983304204375617,0.22771296566410396,0.38685286003898056,57.360382563855005,56.2265279921924,0.29773160429770246,0.33500081155645206,0.14984367198646575,0.18247984530019384,0.29842886800800156,0.32779522288065965,0.1506089614245989,0.1759141123954945,0.7706775952873056,0.7613868392168931,0.05817920473752465,0.0319371982885689,0.23618151797926873,0.31736511780645577,25.67836477495233,24.07633928032452,0.18128856467775792,0.20523393221100372,0.1817307319086793,0.21381347214054444,0.7016965376499403,0.665981075250931,0.003375120504718228,0.008427207211966456,0.9743296145301382,0.4675520678946619,55.12851817155761,52.89484266713534,,4,D6_M6,P12_G7
475,P12_D6_G7_M6_R1_T2,11.7,P12,MC,DC,Z3,A1,18.7,P,1.9487659111761981,4.0,4.373473203342796,4.76,0.1852577495825035,0.13317736866712213,IMP0,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7521967037877402,0.729692633869982,0.054879891316189894,0.03983304204375617,0.26973937758201694,0.38685286003898056,56.64314891746102,56.2265279921924,0.7521967037877402,0.729692633869982,0.054879891316189894,0.03983304204375617,0.26973937758201694,0.38685286003898056,56.64314891746102,56.2265279921924,0.13317736866712213,0.1852577495825035,0.14984367198646575,0.18247984530019384,0.24944609235949192,0.2780286624132108,0.1506089614245989,0.1759141123954945,0.7609570479981421,0.7613868392168931,0.05456093552443315,0.0319371982885689,0.26792473688426954,0.31736511780645577,25.311772361551952,24.07633928032452,0.07879079926379477,0.11127786068226701,0.1817307319086793,0.21381347214054444,,0.665981075250931,6.284900483843977e-05,0.008427207211966456,1.0874572424587285,0.4675520678946619,51.721445375966624,52.89484266713534,,5,D6_M6,P12_G7
476,P12_D6_G7_M6_R1_T2,11.2,P12,MC,DC,Z3,A1,18.8,P,3.8340994288875927,4.0,3.5301694136823922,4.76,0.20508080522672822,0.17501319128506632,IMP1,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7566414818516476,0.729692633869982,0.05426586900361074,0.03983304204375617,0.31034130610083266,0.38685286003898056,57.38834527775038,56.2265279921924,0.7566414818516476,0.729692633869982,0.05426586900361074,0.03983304204375617,0.31034130610083266,0.38685286003898056,57.38834527775038,56.2265279921924,0.17501319128506632,0.20508080522672822,0.14984367198646575,0.18247984530019384,0.19105025662194486,0.22381116893813144,0.1506089614245989,0.1759141123954945,0.7709987323260987,0.7613868392168931,0.04501399550202649,0.0319371982885689,0.2702158400483702,0.31736511780645577,25.107563190921667,24.07633928032452,0.22103259616480486,0.23696650454105098,0.1817307319086793,0.21381347214054444,0.6575146011813434,0.665981075250931,0.011313642904190492,0.008427207211966456,0.3025277544358292,0.4675520678946619,53.45718787890115,52.89484266713534,,6,D6_M6,P12_G7
477,P12_D6_G7_M6_R1_T2,11.9,P12,MC,DC,Z1,A3,18.9,P,5.941021273956513,4.0,4.37688292772416,4.76,0.0349097335176001,0.031376866963458074,IMP2,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.6717115875435811,0.729692633869982,0.018623503667846594,0.03983304204375617,0.47553278175998115,0.38685286003898056,54.48036390732709,56.2265279921924,0.6717115875435811,0.729692633869982,0.018623503667846594,0.03983304204375617,0.47553278175998115,0.38685286003898056,54.48036390732709,56.2265279921924,0.031376866963458074,0.0349097335176001,0.14984367198646575,0.18247984530019384,0.025798757281065534,0.02167431320321986,0.1506089614245989,0.1759141123954945,0.7492986309304148,0.7613868392168931,0.00817458411054915,0.0319371982885689,0.3528784129935211,0.31736511780645577,20.158153873980353,24.07633928032452,0.015688433481729026,0.010785595600750026,0.1817307319086793,0.21381347214054444,0.5844633575230113,0.665981075250931,0.010634556333504073,0.008427207211966456,0.2960809591979837,0.4675520678946619,49.81161450097597,52.89484266713534,,7,D6_M6,P12_G7
478,P12_D6_G7_M6_R1_T2,11.3,P12,MC,DC,Z1,A3,18.1,P,6.7878173436055125,4.0,5.297002073898991,4.76,0.012691914561852674,0.016211381264453324,IMP2,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.6732302818242796,0.729692633869982,0.013138640327963028,0.03983304204375617,0.584441959494918,0.38685286003898056,53.27600343904297,56.2265279921924,0.6732302818242796,0.729692633869982,0.013138640327963028,0.03983304204375617,0.584441959494918,0.38685286003898056,53.27600343904297,56.2265279921924,0.016211381264453324,0.012691914561852674,0.14984367198646575,0.18247984530019384,0.027890548411962732,0.026965591535681968,0.1506089614245989,0.1759141123954945,0.7299311872919643,0.7613868392168931,0.002867368075621618,0.0319371982885689,0.26234370091403586,0.31736511780645577,21.58999547635671,24.07633928032452,0.07844216740864522,0.1025617836011206,0.1817307319086793,0.21381347214054444,0.6435532468420372,0.665981075250931,0.00741606757627222,0.008427207211966456,0.2634586586814963,0.4675520678946619,51.633689187037774,52.89484266713534,,8,D6_M6,P12_G7
479,P12_D6_G7_M6_R1_T2,5.9,P12,MC,DC,Z2,A1,18.11,P,5.584096050316333,4.0,5.513372497228845,4.76,0.078822587876884,0.059616047230570346,IMP2,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7092228746197977,0.729692633869982,0.028716939976041397,0.03983304204375617,0.3179732852118894,0.38685286003898056,56.635252808797844,56.2265279921924,0.7092228746197977,0.729692633869982,0.028716939976041397,0.03983304204375617,0.3179732852118894,0.38685286003898056,56.635252808797844,56.2265279921924,0.059616047230570346,0.078822587876884,0.14984367198646575,0.18247984530019384,0.065891420623262,0.09309909935287669,0.1506089614245989,0.1759141123954945,0.7297941535056486,0.7613868392168931,0.016016231417437892,0.0319371982885689,0.29886935964107053,0.31736511780645577,23.846056771012826,24.07633928032452,0.22277575544055256,0.28579279658111856,0.1817307319086793,0.21381347214054444,0.6529308090709575,0.665981075250931,0.014420184170911095,0.008427207211966456,0.2564568013384722,0.4675520678946619,54.04530067644083,52.89484266713534,,9,D6_M6,P12_G7
480,P12_D6_G7_M6_R1_T2,14.1,P12,MC,DC,Z3,A1,18.12,P,3.3764641183064055,4.0,5.53552058191773,4.76,0.34953040960965953,0.27245579479936116,IMP1,3,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7496785015920384,0.729692633869982,0.06413690193465167,0.03983304204375617,0.37377216898669435,0.38685286003898056,56.89640022401591,56.2265279921924,0.7496785015920384,0.729692633869982,0.06413690193465167,0.03983304204375617,0.37377216898669435,0.38685286003898056,56.89640022401591,56.2265279921924,0.27245579479936116,0.34953040960965953,0.14984367198646575,0.18247984530019384,0.2436936667495246,0.28877107903328575,0.1506089614245989,0.1759141123954945,0.760176921408882,0.7613868392168931,0.051406141312720366,0.0319371982885689,0.23307480961146265,0.31736511780645577,25.31083864132778,24.07633928032452,0.4654235266246286,0.5158851791693742,0.1817307319086793,0.21381347214054444,0.6968293569927388,0.665981075250931,0.01659847153212111,0.008427207211966456,0.2656722293701769,0.4675520678946619,54.39312592670627,52.89484266713534,,10,D6_M6,P12_G7
481,P12_D6_G7_M6_R1_T2,9.7,P12,MC,DC,Z2,A3,18.14,P,5.556705087081017,4.0,6.0,4.76,0.07062123631855242,0.05229477827243017,IMP2,2,2,3,4,3,4,7,7,6,6.0,5,5,1,3,2,6.0,7.0,6.0,7.0,5.0,5.0,5.0,3.75,5.5,4.625,D6,M6,R1,0.7188542703171625,0.729692633869982,0.024250508899865367,0.03983304204375617,0.3802588241110798,0.38685286003898056,54.38332875342157,56.2265279921924,0.7188542703171625,0.729692633869982,0.024250508899865367,0.03983304204375617,0.3802588241110798,0.38685286003898056,54.38332875342157,56.2265279921924,0.05229477827243017,0.07062123631855242,0.14984367198646575,0.18247984530019384,0.05543246496877595,0.060112088120188346,0.1506089614245989,0.1759141123954945,0.7744730203484209,0.7613868392168931,0.012593881354341906,0.0319371982885689,0.2201235817304093,0.31736511780645577,19.852515437567263,24.07633928032452,0.12829652269502867,0.18767664951454163,0.1817307319086793,0.21381347214054444,0.6609684059342363,0.665981075250931,0.013410657961185849,0.008427207211966456,0.21067970264845015,0.4675520678946619,53.310732759113954,52.89484266713534,,11,D6_M6,P12_G7
