,Name,Participant,Music_Imp,Dance_Imp,Baile_Level,Guitarra_Level,Step,Imp_subj,Imp_avg,Flow_subj,Flow_avg,CTW,LZ,Assigned_Cat,Rounds,Q1a,Q1b,Q2a,Q2b,Q2c,Q2d,Q2e,Q2f,Q2g,Q2h,Q2i,Q2j,Q3a,Q3b,Q4a,Q4b,Abs_Av,Perf_Av,SFS,Dance_mode,Music_mode,Palo,LZ_Av,CTW_Av,MIR_entropy,MIR_entropy_avg,MIR_rms,MIR_rms_avg,MIR_novelty,MIR_novelty_avg,var_entropy,var_entropy_avg,Condition,Condition_order
448,P6_D1_G1_M6_R2_T1,G1,MC,DI,Z3,A1,8.16,1.7674653602700103,1.7272727272727273,7.0,4.5,0.5407006818754829,0.4762311141342641,IMP0,2.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.7808114512195223,0.7283014996274556,0.0441496710151058,0.0222624472446523,0.2754211497434554,0.3706726517779954,57.15860905468737,55.03444140115892,D1_M6,2.0
449,P6_D1_G1_M6_R2_T1,G1,MC,DI,Z2,A2,8.17,1.086687749820285,1.7272727272727273,7.0,4.5,0.1345722517535393,0.0948278646006733,IMP0,2.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.7260448375431423,0.7283014996274556,0.0169376962093859,0.0222624472446523,0.2728279603906591,0.3706726517779954,54.867914580327984,55.03444140115892,D1_M6,2.0
450,P6_D1_G1_M6_R2_T1,G1,MC,DC,Z2,A2,8.18,1.0,1.7272727272727273,7.0,4.5,0.1434932746282565,0.0899470186285798,IMP0,2.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.707950245853637,0.7283014996274556,0.0189853555712886,0.0222624472446523,0.2115110157568198,0.3706726517779954,54.42091774491633,55.03444140115892,D1_M6,2.0
451,P6_D1_G1_M6_R2_T1,G1,MC,DI,Z2,A2,8.19,1.0,1.7272727272727273,7.0,4.5,0.1690435534332758,0.1011032379933649,IMP0,2.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.7151745290946295,0.7283014996274556,0.0145237256187999,0.0222624472446523,0.4853961573450288,0.3706726517779954,54.57294227606266,55.03444140115892,D1_M6,2.0
452,P6_D1_G1_M6_R2_T1,G1,MI,DI,Z3,A1,8.2,1.5758938406914,1.7272727272727273,7.0,4.5,0.7457468676258865,0.6766944308452465,IMP0,2.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.7732877015381373,0.7283014996274556,0.0421156599260065,0.0222624472446523,0.4074516367458813,0.3706726517779954,57.60991143093567,55.03444140115892,D1_M6,2.0
453,P6_D1_G1_M6_R2_T1,G1,MI,DI,Z3,A1,8.21,2.0,1.7272727272727273,5.366013071895418,4.5,0.7610237756845284,0.4016238971322638,IMP0,1.0,2,2,2,6,5,6,6,6,6,5,6,2,6,5,6.0,6.0,3.75,5.833333333333333,4.791666666666666,D1,M6,R2,0.4275020635374809,0.4522477650112617,0.7752347505208352,0.7283014996274556,0.0409178963567052,0.0222624472446523,,0.3706726517779954,57.064878672241015,55.03444140115892,D1_M6,2.0
454,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z1,A1,5.1,2.0,1.6666666666666667,4.0,4.333333333333333,0.0166145811125279,0.0177802246126262,IMP0,1.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6753632729994942,0.6707447097040603,0.0004464221202295,0.0024425086829121,0.1794472763612834,0.4535875279210518,45.41427499291993,48.5552530822528,D6_M6,0.0
455,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z1,A3,5.2,2.0,1.6666666666666667,5.508068079723191,4.333333333333333,0.0476681618239151,0.0386981359215983,IMP0,2.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6194893639607784,0.6707447097040603,0.0008105154724682,0.0024425086829121,1.0323351825681326,0.4535875279210518,46.44821133421492,48.5552530822528,D6_M6,0.0
456,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A3,5.3,1.6373193944447075,1.6666666666666667,6.0,4.333333333333333,0.1342338062292523,0.1129567210684491,IMP0,2.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6720702118133624,0.6707447097040603,0.0017998540442414,0.0024425086829121,0.2169481026316852,0.4535875279210518,48.77619286383207,48.5552530822528,D6_M6,0.0
457,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.4,1.0,1.6666666666666667,6.0,4.333333333333333,0.0108315307020409,0.0146425379162804,IMP0,0.5,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6613591916418726,0.6707447097040603,0.0029974701390616,0.0024425086829121,0.3804866580108319,0.4535875279210518,45.12267595900489,48.5552530822528,D6_M6,0.0
458,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.5,3.024495565094668,1.6666666666666667,6.0,4.333333333333333,0.0503085661853012,0.0491570915760843,IMP1,1.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6800966832685323,0.6707447097040603,0.0009910654104031,0.0024425086829121,0.3572568000946758,0.4535875279210518,46.91048471858331,48.5552530822528,D6_M6,0.0
459,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.6,1.203133801972095,1.6666666666666667,6.0,4.333333333333333,0.168338409382192,0.1244615722883837,IMP0,2.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6756305240129739,0.6707447097040603,0.0020892504440615,0.0024425086829121,0.2279200411672704,0.4535875279210518,48.70842224257528,48.5552530822528,D6_M6,0.0
460,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z3,A1,5.7,1.0,1.6666666666666667,6.0,4.333333333333333,0.2641376143512556,0.1809399328226084,IMP0,1.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6951687830032022,0.6707447097040603,0.0034452847525095,0.0024425086829121,0.4264017308051259,0.4535875279210518,48.56409296936916,48.5552530822528,D6_M6,0.0
461,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z1,A1,5.8,1.094095571405747,1.6666666666666667,6.0,4.333333333333333,0.1177865938102983,0.1035436609794117,IMP0,0.75,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6461082042313931,0.6707447097040603,0.0011869741132883,0.0024425086829121,0.2591024025230496,0.4535875279210518,47.02241649678527,48.5552530822528,D6_M6,0.0
462,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.9,1.9331215175598384,1.6666666666666667,6.871401501719158,4.333333333333333,0.3223810114095916,0.2321888155295899,IMP0,1.25,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6571726377119685,0.6707447097040603,0.0025394721582623,0.0024425086829121,0.3648616658702414,0.4535875279210518,49.6463877953495,48.5552530822528,D6_M6,0.0
463,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.1,1.2555961109786558,1.6666666666666667,5.586660681463876,4.333333333333333,0.5717039100647883,0.3067960325315904,IMP0,1.75,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6751539094719077,0.6707447097040603,0.0045194699915959,0.0024425086829121,0.432891267651083,0.4535875279210518,50.58604516092981,48.5552530822528,D6_M6,0.0
464,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.11,1.0,1.6666666666666667,4.0,4.333333333333333,,,IMP0,0.25,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.7418674059927213,0.6707447097040603,0.0029846731954814,0.0024425086829121,0.2170874773712332,0.4535875279210518,,48.5552530822528,D6_M6,0.0
465,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.12,1.0,1.6666666666666667,4.0,4.333333333333333,0.2768537820267092,0.17222413644387,IMP0,1.0,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6715100410902728,0.6707447097040603,0.0033073181482529,0.0024425086829121,0.3021837722834673,0.4535875279210518,48.768794423119694,48.5552530822528,D6_M6,0.0
466,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z2,A1,5.13,1.0,1.6666666666666667,5.331397092974629,4.333333333333333,0.3400011165282826,0.1004059742830659,IMP0,0.75,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.705045329359498,0.6707447097040603,0.0018901272177536,0.0024425086829121,0.3928251538206915,0.4535875279210518,49.23564981173284,48.5552530822528,D6_M6,0.0
467,P5_D6_G3_M6_R1_T1,P5,MC,DC,Z3,A1,5.14,1.0,1.6666666666666667,5.190938511326861,4.333333333333333,0.2931016335112647,0.2572903091003564,IMP0,1.5,2,6,7,6,6,1,6,6,6,6,4,1,4,4,4.0,4.0,5.0,4.833333333333333,4.916666666666666,D6,M6,R1,0.2374930286608103,0.2969271884934561,0.6966134953832829,0.6707447097040603,0.0041039217342072,0.0024425086829121,0.3755927008448375,0.4535875279210518,51.50978929365188,48.5552530822528,D6_M6,0.0
468,P7_D5_G1_M5_R1_T1,G1,MC,DC,Z2,A2,10.1,2.0,2.555555555555556,7.0,5.571428571428571,0.0920017905786672,0.0594068681174806,IMP0,10.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7873999252817243,0.7732195292619773,0.0112387877770261,0.0182645761679241,0.5629436772925721,0.5197213491781963,52.54912341951673,54.32979310590518,D5_M5,3.0
469,P7_D5_G1_M5_R1_T1,G1,MC,DC,Z2,A2,10.2,2.0,2.555555555555556,7.0,5.571428571428571,0.0541991907498855,0.0341659218046543,IMP0,6.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7624689667621035,0.7732195292619773,0.0114298398850792,0.0182645761679241,0.551636242188784,0.5197213491781963,52.2989680499816,54.32979310590518,D5_M5,3.0
470,P7_D5_G1_M5_R1_T1,G1,MC,DC,Z3,A2,10.3,2.324321039090279,2.555555555555556,7.0,5.571428571428571,0.3745115234444079,0.3054015051109922,IMP0,4.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7734317511887518,0.7732195292619773,0.0187736282401735,0.0182645761679241,0.2342029588721891,0.5197213491781963,55.18156237640845,54.32979310590518,D5_M5,3.0
471,P7_D5_G1_M5_R1_T1,G1,MC,DI,Z3,A2,10.3,1.9504670377434616,2.555555555555556,7.0,5.571428571428571,0.4285789597907676,0.3549072285422261,IMP0,6.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7740143075514884,0.7732195292619773,0.029584299505549,0.0182645761679241,0.4127028767435171,0.5197213491781963,56.21283123065259,54.32979310590518,D5_M5,3.0
472,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z2,A1,10.4,2.0,2.555555555555556,7.0,5.571428571428571,0.0004299302129161,0.0041835822617944,IMP0,2.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7570004405670472,0.7732195292619773,0.0079771177285014,0.0182645761679241,1.1808221611932923,0.5197213491781963,51.85841377984377,54.32979310590518,D5_M5,3.0
473,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z2,A3,10.5,2.0,2.555555555555556,7.0,5.571428571428571,0.1770177922276227,0.0648455250578134,IMP0,6.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7802668243711262,0.7732195292619773,0.0117486191769672,0.0182645761679241,0.4077659429515233,0.5197213491781963,53.51973125006589,54.32979310590518,D5_M5,3.0
474,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z3,A1,10.6,2.0,2.555555555555556,7.0,5.571428571428571,0.4667329948724518,0.2886671760638146,IMP0,2.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.8088525282184639,0.7732195292619773,0.0321565183306462,0.0182645761679241,0.1823687969671859,0.5197213491781963,56.91276432945778,54.32979310590518,D5_M5,3.0
475,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z2,A3,10.7,2.594014146640132,2.555555555555556,7.0,5.571428571428571,0.1854376170082641,0.1631597082099821,IMP0,7.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7795616830346036,0.7732195292619773,0.0183068154491349,0.0182645761679241,0.3580783502577151,0.5197213491781963,54.554293249433705,54.32979310590518,D5_M5,3.0
476,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z3,A1,10.8,3.0,2.555555555555556,7.0,5.571428571428571,0.5086545670773306,0.4915709157608437,IMP1,1.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7803826215459448,0.7732195292619773,0.0383045712439836,0.0182645761679241,0.1558023958556726,0.5197213491781963,55.35288271258937,54.32979310590518,D5_M5,3.0
477,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z3,A1,10.8,3.0,2.555555555555556,7.0,5.571428571428571,0.4046920493003713,0.3163834085482025,IMP1,8.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7772915124262876,0.7732195292619773,0.0295648013923214,0.0182645761679241,0.4427329496939493,0.5197213491781963,55.1801196400693,54.32979310590518,D5_M5,3.0
478,P7_D5_G1_M5_R1_T1,G1,MC,DI,Z1,A3,10.9,2.421489309529197,2.555555555555556,6.463048613097933,5.571428571428571,0.0260648995694258,0.0214408590916963,IMP0,8.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7349488027092603,0.7732195292619773,0.0086762854682797,0.0182645761679241,0.7610602185757823,0.5197213491781963,52.23527191729148,54.32979310590518,D5_M5,3.0
479,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z2,A2,10.1,2.812205387794013,2.555555555555556,7.0,5.571428571428571,0.182906202430339,0.1626367604272578,IMP0,8.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7520408221517983,0.7732195292619773,0.01423413236359,0.0182645761679241,0.5569158360187101,0.5197213491781963,53.60747549296151,54.32979310590518,D5_M5,3.0
480,P7_D5_G1_M5_R1_T1,G1,MC,DI,Z3,A2,10.11,3.0,2.555555555555556,6.604637566311077,5.571428571428571,0.5161706145204367,0.4026697926977123,IMP1,8.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.7921651559491457,0.7732195292619773,0.0326681966698999,0.0182645761679241,0.379762749324914,0.5197213491781963,56.91257013945399,54.32979310590518,D5_M5,3.0
481,P7_D5_G1_M5_R1_T1,G1,MI,DI,Z3,A1,10.12,3.0,2.555555555555556,4.648648648648653,5.571428571428571,0.6896294810375517,0.3953485237395722,IMP1,2.0,5,4,5,3,1,1,1,3,2,2,2,2,1,1,4.0,4.0,2.75,1.8333333333333333,2.2916666666666665,D5,M5,R1,0.4414720022212243,0.4843734411462473,0.784659453182011,0.7732195292619773,0.0412656330804453,0.0182645761679241,,0.5197213491781963,57.73128655764041,54.32979310590518,D5_M5,3.0
482,P5_D5_G3_M6_R1_T1,G3,MC,DC,Z1,A1,5.1,1.0,3.4166666666666665,5.000000000000001,4.636363636363637,0.0129374805840012,0.0125507467853832,IMP0,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6898547601645387,0.6810810935692218,0.0004104848341409,0.0023769375756036,0.2674867465122093,0.5557445067506972,44.60436357983427,48.4080230350434,D5_M6,1.0
483,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z1,A3,5.2,1.4091258695387152,3.4166666666666665,5.792135034489069,4.636363636363637,0.0171293912992062,0.020917911308972,IMP0,2.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6209582099390062,0.6810810935692218,0.000917519467561,0.0023769375756036,0.8446716269135706,0.5557445067506972,46.04618695448167,48.4080230350434,D5_M6,1.0
484,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A3,5.3,2.9265065136379667,3.4166666666666665,6.0,4.636363636363637,0.0370930601915185,0.0376522403561496,IMP0,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6841979544804883,0.6810810935692218,0.0013816827859743,0.0023769375756036,0.6168026152974536,0.5557445067506972,47.78413457454423,48.4080230350434,D5_M6,1.0
485,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z1,A3,5.3,1.2389692994640726,3.4166666666666665,6.0,4.636363636363637,0.3343267730978746,0.1882612017807486,IMP0,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6674564655215718,0.6810810935692218,0.0013888006287996,0.0023769375756036,0.5844504499155858,0.5557445067506972,50.51330637247305,48.4080230350434,D5_M6,1.0
486,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.4,3.081961549824308,3.4166666666666665,6.0,4.636363636363637,0.4406296969823515,0.2489231445767676,IMP1,0.5,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6862571456734321,0.6810810935692218,0.0048438674318143,0.0023769375756036,0.5056902181973175,0.5557445067506972,51.3139850283567,48.4080230350434,D5_M6,1.0
487,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.5,4.0,3.4166666666666665,5.52207425326145,4.636363636363637,0.0812591513656064,0.0564783605342245,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6962528871413238,0.6810810935692218,0.0011354048830923,0.0023769375756036,0.2721340008402474,0.5557445067506972,46.82530437798351,48.4080230350434,D5_M6,1.0
488,P5_D5_G3_M6_R1_T1,G3,MC,DC,Z2,A1,5.6,4.0,3.4166666666666665,3.747795095935522,4.636363636363637,0.1771688659180756,0.131782841246524,IMP1,2.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.704920523063338,0.6810810935692218,0.001815887646759,0.0023769375756036,0.363136316249814,0.5557445067506972,48.177516201493866,48.4080230350434,D5_M6,1.0
489,P5_D5_G3_M6_R1_T1,G3,MC,DC,Z3,A1,5.7,4.0,3.4166666666666665,4.0,4.636363636363637,0.3244864075223718,0.1952338388837392,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6883146594614796,0.6810810935692218,0.0030522760303799,0.0023769375756036,0.7939412709728378,0.5557445067506972,48.26198346176861,48.4080230350434,D5_M6,1.0
490,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z1,A1,5.8,4.0,3.4166666666666665,4.0,4.636363636363637,0.0643118096874402,0.0522947782724301,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6500753242021821,0.6810810935692218,0.001529919663007,0.0023769375756036,0.6968749351007991,0.5557445067506972,46.37724130500192,48.4080230350434,D5_M6,1.0
491,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z1,A1,5.9,4.0,3.4166666666666665,4.0,4.636363636363637,0.2480852636845312,0.1778022461262626,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6539056085930168,0.6810810935692218,0.0017227617982852,0.0023769375756036,1.438250957653161,0.5557445067506972,48.32274097429368,48.4080230350434,D5_M6,1.0
492,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.1,4.61797150284253,3.4166666666666665,3.447819016438552,4.636363636363637,0.4314693945372515,0.2541526224040106,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6813123562089316,0.6810810935692218,0.0036300557610869,0.0023769375756036,0.1800613287492659,0.5557445067506972,50.431039576567166,48.4080230350434,D5_M6,1.0
493,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.11,4.672788929916827,3.4166666666666665,4.0,4.636363636363637,0.4279803225534502,0.3440996410325905,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.70813285447354,0.6810810935692218,0.0049314941490357,0.0023769375756036,0.2252279418277417,0.5557445067506972,51.303008335125625,48.4080230350434,D5_M6,1.0
494,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.12,3.0623835696919737,3.4166666666666665,4.0,4.636363636363637,0.388496005869954,0.2761164292784314,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.709032847964507,0.6810810935692218,0.0050453350963047,0.0023769375756036,0.3389578243186794,0.5557445067506972,51.23680415745039,48.4080230350434,D5_M6,1.0
495,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z2,A1,5.13,3.876768815255995,3.4166666666666665,4.197695899080875,4.636363636363637,0.1290003600092335,0.0836716452358882,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6910000605404526,0.6810810935692218,0.0017887204636887,0.0023769375756036,0.2398833272507644,0.5557445067506972,47.549969853672245,48.4080230350434,D5_M6,1.0
496,P5_D5_G3_M6_R1_T1,G3,MC,DI,Z3,A1,5.14,4.902067964011124,3.4166666666666665,5.524499837846527,4.636363636363637,0.4782007877322785,0.2510149357076648,IMP1,1.0,1,1,6,6,6,6,6,6,5,6,6,3,5,5,7.0,7.0,5.25,5.833333333333333,5.541666666666666,D5,M6,R1,0.2342913784797924,0.294639462822948,0.6905161765306964,0.6810810935692218,0.0044614583435888,0.0023769375756036,0.4585057343653294,0.5557445067506972,51.99932894814104,48.4080230350434,D5_M6,1.0
542,P3_D1_G1_M1_R2_T1,G1,MI,DI,Z1,A2,1.1,6.999999999999999,7.0,6.999999999999999,7.0,0.0004299302129161,0.0041835822617943,IMP2,4.0,7,7,7,6,7,7,7,7,6,1,1,1,7,7,,,5.5,4.666666666666667,5.083333333333334,D1,M1,R2,0.273862369732902,0.3204102118291523,0.6391585894768801,0.7259542810736145,0.0015212275327168,0.0073248506589139,0.2950851463605554,0.3814511694920636,47.46217764340153,51.37062331767248,D1_M1,4.0
543,P3_D1_G1_M1_R2_T1,G1,MI,DI,Z2,A2,1.2,7.0,7.0,7.0,7.0,0.0202393772342022,0.0149413652206943,IMP2,4.0,7,7,7,6,7,7,7,7,6,1,1,1,7,7,,,5.5,4.666666666666667,5.083333333333334,D1,M1,R2,0.273862369732902,0.3204102118291523,0.6901405519851722,0.7259542810736145,0.0022732924839895,0.0073248506589139,0.299200380197849,0.3814511694920636,49.44005929961688,51.37062331767248,D1_M1,4.0
544,P3_D1_G1_M1_R2_T1,G1,MI,DI,Z2,A2,1.3,7.0,7.0,7.0,7.0,0.0496721092810634,0.0309585087372786,IMP2,4.0,7,7,7,6,7,7,7,7,6,1,1,1,7,7,,,5.5,4.666666666666667,5.083333333333334,D1,M1,R2,0.273862369732902,0.3204102118291523,0.7477762047682859,0.7259542810736145,0.0032879087666378,0.0073248506589139,0.4305304871130349,0.3814511694920636,50.68501043842984,51.37062331767248,D1_M1,4.0
545,P3_D1_G1_M1_R2_T1,G1,MI,DI,Z3,A3,1.4,7.0,7.0,7.0,7.0,0.1617416180352456,0.1174889351853931,IMP2,4.0,7,7,7,6,7,7,7,7,6,1,1,1,7,7,,,5.5,4.666666666666667,5.083333333333334,D1,M1,R2,0.273862369732902,0.3204102118291523,0.7545875249544056,0.7259542810736145,0.0064289695594237,0.0073248506589139,0.3259708213151491,0.3814511694920636,52.84072443952025,51.37062331767248,D1_M1,4.0
